,dates,MGVR_1,MGVR_2,MGVR_3,MGVR_4,MGVR_5,MGVR_6,MGVR_7,MGVR_8,MGVR_9,MGVR_10
1044,2016-10-07 11:29:02+00:00,237.1003999939387,259.5927278279371,309.89915248472596,287.0024746102998,289.9151847647555,303.38810826267786,344.07912593907906,366.0678961570518,399.7951692870037,445.5346708074346
1045,2016-10-11 11:09:02+00:00,195.8910473255601,208.69445786040438,255.1473804677705,231.0652951966324,227.09880877624929,256.43651832701005,313.65647241899,326.75944694239496,345.1830711119442,390.4829199204224
1046,2016-10-14 11:17:36+00:00,191.9882192819531,205.07755224891548,250.38090612811249,225.51511979400905,223.75855821185928,246.14607201555987,304.2709518231245,315.51931733090754,335.9607853565675,379.7237298852495
1047,2016-10-17 11:23:54+00:00,214.30271492662933,230.84431478109673,287.7547477262995,257.53286943379504,254.957766581753,283.11099143045567,326.13319985299717,334.2101843773325,365.23022264762415,424.1394762838138
1048,2016-10-20 11:02:53+00:00,,,,,,,399.23673563198065,356.04250831140206,408.00848866265824,441.6509861963764
1049,2016-11-05 11:02:53+00:00,,,,,,,398.5201544856572,346.24887629330135,340.14212420820286,
1050,2016-11-06 11:23:07+00:00,232.4737529982625,254.76288256931028,290.9088177959916,264.7166211910501,270.33330214317255,300.63497317351664,348.1862655724964,361.0916922056815,384.5145082401927,438.4768221309
1051,2016-11-13 11:16:49+00:00,206.69654402150317,221.46544347930129,261.3158890351684,238.5475640477427,236.4125396313899,254.21026117931817,311.35435553032096,329.76501908832176,347.027502386562,393.13371783133334
1052,2016-11-16 11:23:35+00:00,238.2743637334985,254.66464295621824,287.8539145291062,267.07685558576014,276.00758668525066,296.57065007102926,333.7750879814552,365.2448881371101,389.6299029890467,433.2434975435189
1053,2016-11-28 11:09:04+00:00,195.75445948358154,210.4001096458456,256.0309185858652,227.39548403323906,228.7518344323039,244.46269749387238,310.41055038317575,315.5809809000984,346.05635703852204,391.2350018240757
1054,2016-11-29 11:05:04+00:00,,,,,,,,,,
1055,2016-12-06 11:11:13+00:00,211.0517783960661,222.81030612255148,261.3212412125893,240.7520871347374,235.39662859919548,259.77154071470056,316.8726625470855,329.33967098989655,346.11395990757035,406.59324411089096
1056,2016-12-06 11:27:47+00:00,237.10971004380733,248.75738073687089,282.183089738132,261.00595229791134,254.5417667609831,282.9509817918492,331.7240418892699,350.7611568339021,365.76978428031305,424.640653285005
1057,2016-12-23 11:02:47+00:00,,,,,,,360.4635402122455,329.2106780846775,348.9207923311499,393.3593686400493
1058,2016-12-23 11:16:39+00:00,203.8168202033567,220.20860083056687,261.8566477303792,238.9413081222734,234.30495000554004,257.64138373489214,314.59107813848516,328.49301192521176,348.50316943328426,393.6569387425558
1059,2016-12-26 11:29:57+00:00,195.0452626899882,210.65015541912535,254.27411520490034,231.42128787032954,226.4589334621727,247.90693467134906,305.21427416413223,321.2886168378877,340.23120647139524,386.2641575221154
1060,2016-12-30 11:08:58+00:00,214.9620807534335,236.34732909943662,280.5000713698385,254.48231660226804,258.59377583353375,285.5816492736683,325.21314966458306,343.1667877304315,374.77030127379237,419.9925069680979
1061,2016-12-31 11:04:52+00:00,212.78665996514698,237.77502453810297,282.7009601481706,255.70645950301906,252.8209757045688,284.17113816906044,325.6389679727166,341.5840000367515,373.98670956916567,423.8352008570439
1062,2017-01-02 11:14:41+00:00,216.86216930361655,234.63034771797103,289.21423422165674,260.7610862908937,264.75471319761584,286.22246403578987,330.99400140196735,361.2257035647497,380.40937186125467,423.5215929003501
1063,2017-01-05 11:27:37+00:00,216.1419335769065,227.8284647849302,271.3585947407612,253.81187591116174,246.89501260602842,279.07702608804703,326.8046876586627,343.7807906327394,358.969535895202,423.91994444492263
1064,2017-01-07 11:10:58+00:00,193.72122096515142,,,,,,,,,437.4493268113994
1065,2017-01-08 11:02:44+00:00,,,,,,259.5880667521706,291.65715496880404,315.45940654613105,329.76031329015365,378.7540436761248
1066,2017-01-12 11:20:22+00:00,206.54903974835838,221.2477490836276,260.9000816266249,241.33782095085954,237.4046465924076,259.1615166028529,320.7537208891699,334.83135494461135,350.7000087880415,402.9389444354579
1067,2017-01-15 11:08:53+00:00,251.96521972964672,276.94650378195615,316.873020843964,307.0258212843044,,357.22830328465335,342.32087739675086,371.1353846947248,402.5580585205596,426.72192474951373
1068,2017-01-15 11:24:12+00:00,264.13080798287035,288.0411147922243,331.7868656713297,,,,,440.83491529468483,413.5838385130673,445.2825336313236
1069,2017-01-16 11:04:41+00:00,253.34608714785145,299.2772549096779,321.3821838700909,308.9311006311849,,,349.8214879731104,374.0431506489879,400.84738232420887,424.02203387253303
1070,2017-01-23 11:10:46+00:00,201.29978627734573,213.6950853528444,257.1608245307739,236.31315061302203,230.08809856069374,252.8525037983253,308.20602669091295,328.6209669827837,346.3788167232054,392.0262087478798
1071,2017-01-24 11:02:39+00:00,,,,,,280.76981372184366,312.6181999215277,330.82647142342796,349.69875478752965,395.5434309532528
1072,2017-01-25 11:23:33+00:00,210.33442244952718,234.3342013074784,257.4629108279102,239.00646492962656,236.406563179573,249.96259723958718,311.67566837606716,330.1758894849626,347.43783062778283,392.72450066894913
1073,2017-02-01 11:04:33+00:00,,,,,,,,,,496.20615368955157
1074,2017-02-01 11:18:20+00:00,244.66869636615348,278.43339441586664,319.8529336313882,299.05675573948497,298.8290910503056,321.0917121233267,343.2132814565828,350.6711251808486,378.51176436882895,435.70473415628805
1075,2017-02-09 11:02:31+00:00,,,,,,,,338.8638998213371,328.14926679762675,381.5069455992322
1076,2017-02-17 11:04:31+00:00,,,,,,,,,390.53507070916055,434.7412943553548
1077,2017-02-21 11:18:21+00:00,185.04432498462205,198.83770357517994,239.20710413863972,216.87929760703545,215.09834810801277,237.3811495080512,291.9506950660199,312.4168003696808,329.1799928233103,375.4395208844072
1078,2017-02-24 11:24:40+00:00,184.74958586037332,196.22499056142843,237.66110141265997,215.42387289817978,216.32285843991943,233.42573550093778,286.2894490839036,308.73615774546215,326.2512211000958,372.58516710971867
1079,2017-03-12 11:10:53+00:00,,,268.58984831175644,244.11253550354257,245.04626853352798,271.7741556255383,314.7816336111558,336.3039594957612,,
1080,2017-03-13 11:02:17+00:00,,,,,,,412.54112258356605,349.322559917769,374.25762645978136,444.66866350717817
1081,2017-03-13 11:12:12+00:00,231.06836969937498,233.33089597118393,280.1920882730686,261.43403248169045,256.9345398086965,290.1536699440552,334.8665462107598,349.3830371426875,369.4530835491118,432.8750435703052
1082,2017-03-20 11:08:24+00:00,209.04843925317022,221.475864648604,264.86878505261285,243.65617095666775,242.1279213370836,269.417265065274,333.6001977510436,343.44789591058156,358.7546690382983,417.5015078299929
1083,2017-03-28 11:10:58+00:00,,,265.4020910204131,239.6178507332432,239.05900250224448,263.7895943476592,315.4026688475859,332.59144185080737,,
1084,2017-03-29 11:02:09+00:00,,,,,,306.1414199662893,333.5473378553635,360.97998325682636,379.3645125765536,444.2780080102808
1085,2017-04-02 11:18:30+00:00,249.9391708691421,259.21431191149645,300.59636688377486,292.1986559635647,288.3505787537993,315.49735586610103,350.57174508513805,380.6976487494205,397.97371969128113,457.74168204550574
1086,2017-04-05 11:08:16+00:00,193.90814619114315,202.89585623294172,247.93551755040662,226.97484308439758,228.08242814289463,249.38252198584803,314.6553083865164,326.8973883170215,342.6250401410314,391.9107706185056
1087,2017-04-05 11:21:11+00:00,197.2358685845069,208.7128876001335,251.6215256205058,228.6577510134132,229.21988914018647,249.45242066971477,314.24477453262404,325.63464023460097,342.80862891355514,390.7229515646085
1088,2017-04-06 11:04:49+00:00,,,,,226.67001030303774,233.01654856500642,297.0498255248833,307.2822206241141,,
1089,2017-04-12 11:17:08+00:00,228.55443739174962,239.3839622771696,283.02966053886183,263.304049689271,264.45027083838136,286.6650229995322,342.87838005757334,359.9015409443159,376.7623246984986,428.42499643618044
1090,2017-04-13 11:11:04+00:00,214.63125107275812,218.01163619757338,271.4962902889641,249.56398863046263,251.12596426689404,267.883712791729,333.32775685052474,345.00485173473027,364.80128298482987,416.570997372122
1091,2017-04-14 11:02:01+00:00,,,,292.78970247457306,282.24399788570236,306.9891139366061,348.5640513743503,376.6291995722095,393.0740475524905,450.12899951978727
1092,2017-04-15 11:25:15+00:00,241.14964675579205,257.8849177425335,306.93690530224114,286.6460961802076,284.2222571264518,308.2457771776906,350.2370208350021,375.33978638535154,390.8710708907282,443.46951796959866
1093,2017-04-22 11:04:57+00:00,,198.59129766371973,231.2657530215181,,212.01451349070385,228.16761930086557,283.3803092654406,301.87107236461355,316.2839274148855,366.463110752538
1094,2017-04-22 11:13:00+00:00,176.94401179912256,188.7912725476865,230.14547010171955,206.35312551862745,209.14541192365448,227.74021287309992,284.3831964308014,305.4845036446774,319.19814597883385,370.3839163276219
1095,2017-04-29 11:11:10+00:00,226.1458282431703,242.02026365095995,,,,,,,,455.78677184865
1096,2017-05-05 11:25:14+00:00,176.86167617973607,189.02515710305005,231.48574646004857,207.39678590793523,204.6348820594539,226.01942279369587,293.3942123987255,302.9639291217235,316.69957324054025,367.5602299541722
1097,2017-05-07 11:08:04+00:00,189.11060657276886,200.02220571934154,242.2703410290751,221.52401457194526,220.43509182632607,242.87436459109492,308.7701662057233,313.3237069038836,323.3097335871166,376.92187242147907
1098,2017-05-08 11:05:01+00:00,185.90979779149544,201.87767715180723,242.72011050356127,221.41907727799594,223.05039560227232,239.98135881749295,303.23921486607696,311.0673721062492,334.4037826326312,387.04610218825974
1099,2017-05-12 11:13:02+00:00,212.4541908341809,209.44278703804463,,,,272.77337269476243,313.9148474097005,337.6084042860016,343.7567684194469,404.3253622768292
1100,2017-05-16 11:02:00+00:00,,,,,,,,,,
1101,2017-05-22 11:09:12+00:00,181.98475455063135,194.67112677130848,236.77321541842184,210.09565089591263,205.82683452327774,231.37456338558812,292.493808734135,307.42458038448564,317.0488216567806,369.55796442080816
1102,2017-05-23 11:08:15+00:00,185.3813099239425,198.9018148204383,238.02864257832795,216.38256842222535,215.39869026487747,236.0289650942391,294.6469832964288,313.59326182861196,329.37336715983844,377.8256082241548
1103,2017-05-24 11:05:03+00:00,,203.02030441092546,234.06091430365808,203.93863018482713,206.54807863149568,228.0507926173728,263.48641432077807,289.3947400703296,,
1104,2017-05-25 11:24:34+00:00,178.17721165713206,190.3190525911157,234.14463267743264,206.61816360292858,208.57991776449623,223.93974010950816,285.96797904341906,302.4234729343128,314.30701449744026,367.6410807006338
1105,2017-05-31 11:11:17+00:00,,239.72230464108134,287.3933790760407,258.39842324926235,262.9620361885748,289.0490393899355,338.31691075039254,337.83151878432716,354.3062319680218,360.2107487988559
1106,2017-06-01 11:02:09+00:00,,,,,,,,,351.42851903161545,394.61920263778495
1107,2017-06-01 11:12:25+00:00,207.541422483924,224.6796616323944,264.7974140844906,235.21497939805,236.69182711323623,257.28830105958843,316.1776589923169,330.4970494778901,337.8659921068603,386.58115626886325
1108,2017-06-04 11:27:55+00:00,195.96668099285483,206.50072105785864,243.9633206969734,218.41754304048555,217.75152393666139,239.6836987182156,301.6831711847253,314.35380442239733,323.92616185645494,372.1494201627435
1109,2017-06-08 11:08:23+00:00,200.4305075174093,212.13089202063784,252.4835049139524,226.9070715138561,226.4236930864571,246.75298981476442,306.41010772425903,326.34622303636803,336.7395070890756,386.60905200098665
1110,2017-06-09 11:05:09+00:00,218.39106559589956,233.74016060314983,273.3008445570897,244.88929595514543,248.392823373851,272.73170482490394,320.8291550243646,334.0951460195671,345.03740055289734,393.41908226338506
1111,2017-06-11 11:10:12+00:00,216.8932106155473,235.67578090044125,285.26368436042407,256.91157331689703,257.3124840513188,279.00253373208363,326.8623047089395,334.2334302072889,350.29978375575257,398.5513616617075
1112,2017-06-16 11:11:21+00:00,222.2988309198009,238.65860729740245,290.23575375849555,263.36093456853655,265.91461464572814,288.49677961670255,338.07844877770214,339.4825249682708,358.8123748877486,401.9926044618993
1113,2017-06-17 11:02:16+00:00,,,,,,,,,348.02597866549957,392.3501924101249
1114,2017-06-21 11:12:22+00:00,185.50447277780088,193.6110322683963,232.86541291780503,207.63176345719165,205.9192150963121,228.04946449005487,277.4012513573617,308.52694501380563,315.5210884321549,360.84265319622693
1115,2017-06-24 11:08:29+00:00,211.64104884877466,223.5568448645052,249.34233323226448,,,,,,,424.81646032723154
1116,2017-06-24 11:21:12+00:00,207.2509974038142,220.90636111792858,250.53276664388775,222.13566572824593,224.00967071738617,248.53108398191324,304.0375834095354,321.12367980368305,335.81128052593834,373.64821417468795
1117,2017-06-25 11:05:12+00:00,,,,,252.10167401614723,286.8699459261818,322.70259203678455,333.28430238965495,349.33227853140556,403.5011504923325
1118,2017-06-29 11:23:30+00:00,,245.22159765357193,286.6477218013422,261.3694285706049,,,,,,
1119,2017-07-01 11:17:46+00:00,222.29241903452086,236.05369327583878,281.4961253713808,246.43511992040584,252.02138297236377,278.979294975846,326.23893289192256,341.3649807575712,350.612033328065,396.54188743462316
1120,2017-07-02 11:11:23+00:00,203.61093482862998,217.10974045548218,256.53674853932694,227.49887262497347,230.07237226431857,254.35777829695394,299.72698890274796,329.9839181628888,339.15973027202335,390.6795558425611
1121,2017-07-03 11:02:20+00:00,,,,,,,,,,
1122,2017-07-04 11:24:31+00:00,181.88241057659815,195.48724490411317,234.54278114293612,208.4245768485863,210.14564338820907,233.87338719873935,290.076120018863,304.4912764572492,318.2973444655603,363.51347054796554
1123,2017-07-06 11:18:32+00:00,209.8493752820854,221.49120746864523,254.9591949914024,229.94701832328485,228.02223607112717,252.02813168106923,304.80463419722264,332.5782018425589,343.55033309212615,387.47840898153225
1124,2017-07-09 11:21:13+00:00,216.50003195903082,228.58065537564397,267.68953500197415,234.58360881676927,234.3906199715027,259.20503273890756,312.4135285772818,330.6492504076875,345.6658091863037,389.2256130237452
1125,2017-07-10 11:08:32+00:00,221.73449456487674,235.16875878836743,287.96774649390227,249.3452356916137,249.30823407224736,275.4267693848142,318.53598481646776,336.9741768467731,350.94135970097625,401.75320267024347
1126,2017-07-11 11:05:13+00:00,221.45357741327555,232.71318775238709,,,,,400.2822285066283,340.1129744922487,359.56645104401434,412.7783521210733
1127,2017-07-11 11:12:23+00:00,226.42845105750385,245.2316782849681,301.7830921097079,268.8006887073579,264.912403225229,293.7068147387,325.3145636042962,347.5013671936712,364.95970954368283,423.4202270848158
1128,2017-07-14 11:30:33+00:00,209.68224296869113,227.277337453307,285.57812014234264,257.1581125503195,256.7615525956352,288.1211331058346,321.5213946990117,348.9614468213181,361.12311321618284,408.86598087186775
1129,2017-07-16 11:16:03+00:00,216.5676371817485,230.72082222027927,283.33535815525,252.14980611255376,254.3118099525989,280.87145713848963,320.3296612077745,337.28280922752685,352.6330345748563,403.28854272865345
1130,2017-07-18 11:11:23+00:00,200.2090697055047,209.24105344405493,,,,,,,,
1131,2017-07-19 11:25:11+00:00,222.65353726005253,233.205206721385,258.99583088273096,234.93329462912388,233.6039795827798,256.2483336789475,304.1809504084027,337.0924617462574,345.05385608718115,387.78408342707985
1132,2017-07-21 11:20:25+00:00,211.83030938475378,221.98599215583195,253.0192100445066,226.76480085250057,226.82625418651963,248.1789225631511,300.13819872379025,328.9119143386065,339.75072757714827,381.15457334856904
1133,2017-07-24 11:24:33+00:00,214.97265608873414,225.04147428379852,278.239390825306,246.373829331837,248.2167191103476,279.57640884581656,315.0744237766576,333.60508654416344,346.8862670155402,390.6837442689276
1134,2017-07-27 11:05:12+00:00,,,,,,,,,,481.47107592996986
1135,2017-07-29 11:23:41+00:00,224.5867794537291,235.77006198789746,289.7193468295432,260.78334796838885,264.1180035134995,294.784657914903,328.43050352522255,362.65220010585676,369.65759932880997,420.8949560366877
1136,2017-07-31 11:12:20+00:00,218.91391781085176,231.68439833597122,280.7288576354749,247.07120059637288,246.68629566340923,270.3997227587936,315.2964417760748,334.544475519148,347.76947378141944,390.1733883444157
1137,2017-08-03 11:11:22+00:00,208.034765067998,221.0524727232547,262.1297945121271,227.08610963219763,230.22722521694888,245.30957029775922,308.3473033459688,327.6529384406824,338.9158917336781,378.52678659685137
1138,2017-08-03 11:28:50+00:00,213.9464755781066,224.62612680080815,266.53576377314937,231.90002036154928,235.79521715463147,249.0592621686053,308.0503960937368,330.6930013992607,345.8178521420457,384.0039957652657
1139,2017-08-04 11:02:32+00:00,,,,,,,,,,391.87434275139367
1140,2017-08-05 11:17:06+00:00,214.46301668679104,227.3294278883629,265.35009772891067,233.29914717786158,234.84707455028024,250.84365813927013,309.915014162069,333.125254588654,343.3663282821678,384.4522168641512
1141,2017-08-08 11:25:10+00:00,226.41268924358502,238.69919599923978,287.0569408195699,260.9388306061762,263.08367164760443,291.64222532630845,325.7359668606798,344.0156789918934,357.06141071652826,398.42406963746026
1142,2017-08-11 11:08:45+00:00,221.42445941375752,233.00711193742768,289.03533837771323,262.07926928136106,268.3825944825147,292.70962490090193,323.39254001688255,371.98716116864546,379.0972805696897,442.4386512230558
1143,2017-08-12 11:05:09+00:00,,,,254.65384104717413,256.1838479398411,282.4725386757294,299.08536417810734,,,
1144,2017-08-13 11:24:33+00:00,221.0943680327077,235.42275123766908,282.86926031616537,260.02529695674156,259.06069386006527,289.61629665271636,326.16610628614063,362.8505690444444,371.3406378262017,427.43085719412375
1145,2017-08-15 11:18:26+00:00,223.1096724348714,238.46681739253697,284.42523797919466,257.81077969906335,256.54117515752745,281.76114608850327,324.49644874025546,343.9885370470404,356.68009847805035,398.1920949411684
1146,2017-08-18 11:28:01+00:00,223.70113274367924,234.9557820047261,279.5614388504246,241.38185030035166,242.59614541772805,256.3328912968818,313.8071762803706,339.9297458504273,352.49930022736663,391.6037160813097
1147,2017-08-19 11:11:20+00:00,207.78320005847286,215.14634142090404,262.39978386738915,225.93043792713377,223.3042575133015,234.02343814645258,292.8360626464527,319.66972134665747,327.6272539474576,365.938446489661
1148,2017-08-20 11:02:37+00:00,,,,,,,,,369.7837221413057,385.8610131369784
1149,2017-08-20 11:12:20+00:00,209.24187231355043,222.9343733212,269.41790681876944,231.9053075633518,234.7123277201631,246.38725621650133,300.3300547879384,323.5772986591411,337.3147595453766,376.3810218339119
1150,2017-08-27 11:08:49+00:00,213.69863305775468,228.02826180100166,277.8197054572295,252.59324935153728,250.68644383034734,282.90389759725167,318.8085080855994,362.0836722170403,368.00327188317874,428.0654018035712
1151,2017-08-28 11:05:10+00:00,222.37851085811135,232.07092613169442,280.35081798770955,249.23289420336297,,,346.9131425928116,336.9173813856996,353.3197234876439,407.6752836457971
1152,2017-08-30 11:09:10+00:00,214.00316185058907,226.2490977260639,274.7455208693721,245.31263993958243,244.25443666350705,271.22984331110695,314.2691710300873,333.6805200877877,347.8408898787749,385.22150982055484
1153,2017-09-02 11:24:31+00:00,209.15257260826306,220.44970176083987,267.74005189303045,238.62573966560763,237.57666956011522,257.56936611283254,307.3357463003657,332.26636993146633,341.86703942020597,381.1123445911375
1154,2017-09-04 11:11:20+00:00,211.97617798859687,227.58960659506073,270.4146537485831,247.810744532029,243.70901913866925,262.3284804133946,312.8409887995351,332.75116994345956,346.96678427413974,379.0637720129295
1155,2017-09-04 11:18:25+00:00,221.11537312004594,233.2115282972146,279.41302171643406,252.72047830080353,247.9490211308182,270.8295609564128,315.1145653886191,338.8370746903076,351.6201540061043,391.47972795665487
1156,2017-09-05 11:02:40+00:00,,,,,,,,,,
1157,2017-09-07 11:21:06+00:00,230.26578716645918,242.89064749250784,292.0405831875771,264.3010251286243,265.4614308388245,293.63878800672734,331.2275860014385,353.4821445261862,368.7703553415009,404.4334210479311
1158,2017-09-12 11:08:50+00:00,220.96837273375252,232.36469662189003,282.63732922037536,254.55915283322432,257.74958017831716,284.8279976042923,322.4016072455032,372.4581347304469,382.1855644879667,432.90507713817163
1159,2017-09-12 11:21:11+00:00,227.47431356369148,238.920109829073,290.8275272876429,257.7740720982597,259.2769854775458,286.81051414324395,323.43827118449923,383.40403287602766,389.83338240789595,443.7394333692072
1160,2017-09-14 11:13:07+00:00,224.15401808195105,239.9306263581606,289.3202063442144,260.41340693758946,260.00295559703085,283.07814990802717,319.7558026426959,345.64448286010867,357.03260733961423,394.31890124478934
1161,2017-09-17 11:26:16+00:00,211.43000330143758,222.5364564072965,271.65356545162535,241.93891391874,240.07926761769318,254.720353940897,307.4425236499848,332.37208638359857,344.7696808708219,382.3419076101104
1162,2017-09-19 11:18:08+00:00,212.33946506796607,224.11357366411266,273.2473848425268,243.1236083112836,245.4026430862244,268.7446629654136,312.1118433297413,330.08241444672103,343.45192984307363,380.97938558975807
1163,2017-09-20 11:11:18+00:00,211.96490320337855,226.6076563275851,269.6261366949788,244.9700081589533,,,381.9574835032416,332.9410550771494,346.5209168479781,385.7191937968971
1164,2017-09-21 11:02:43+00:00,,,,,,,,,392.2443277800903,414.34503881493987
1165,2017-09-22 11:26:55+00:00,222.0704934093812,234.55512409179605,282.1019966980872,255.34296664036867,256.68492612410864,282.25059603863184,319.34877648166776,355.66429798831984,370.14464539041415,422.0678355124876
1166,2017-09-24 11:19:57+00:00,220.66628832344895,232.17140877304692,286.28597363546663,256.1086403893681,257.75917712331415,281.98666089312286,322.04035464587815,380.86214498389114,377.4354379553039,436.2362195287866
1167,2017-09-28 11:08:57+00:00,212.21437631785815,224.73231532789336,,248.38470054813226,250.0044825860819,267.51570654470436,316.49934176834597,334.5986038294979,347.769765209714,390.38858781542865
1168,2017-09-29 11:05:09+00:00,209.16429765637199,222.64503587393955,265.1496460769079,245.93414108282897,240.18763439527171,267.43356085284887,311.8407094782924,329.51393001869735,343.6575103746998,377.5294633825303
1169,2017-09-29 11:16:02+00:00,218.67094124238227,229.91081484864768,276.9772053498608,251.841073946273,252.127390189475,277.647031904237,317.4007328174421,337.9456535097605,348.16870829531365,386.383928803609
1170,2017-10-02 11:30:01+00:00,216.69803067821795,226.37683802767026,275.98295162084526,246.62605786958306,249.71377992564632,273.0737495548066,305.1087152220663,332.86469826606685,343.05464842551885,384.4722079381111
1171,2017-10-04 11:17:45+00:00,201.50486075689838,213.4792325633735,263.43267093959213,236.9326879706522,235.98705413966195,257.3445925805796,301.4888659453815,331.58048933768407,337.52833111288265,379.4502738301023
1172,2017-10-06 11:11:20+00:00,211.7436459248632,227.12452759335255,271.58594409418004,246.9679609096699,241.05758974706632,264.6109289442228,313.0245801452717,335.20468783326044,349.5262976222173,369.14243982335313
1173,2017-10-07 11:02:49+00:00,,,,,,282.5219951852242,324.7804569534757,353.05852573625964,357.5525955657635,415.32983631524047
1174,2017-10-07 11:20:58+00:00,222.02426875807907,234.88382941529653,284.12055505604786,253.72565384167575,252.28723732824307,277.63751705836466,322.2625769010699,344.2573019568179,360.9177561475426,406.80082321148745
1175,2017-10-09 11:15:00+00:00,219.7042815918017,232.98354372552222,281.86703412335805,253.17892746678208,253.86535852901125,279.18916226838144,332.9116809378403,360.3930456592205,356.20058116177864,421.7535173153864
1176,2017-10-12 11:27:13+00:00,210.20705104288533,221.96970298239364,271.7198050213008,243.47860173771653,241.10929506692835,264.9379590230713,312.51818089881374,335.20551121838616,353.6278289405868,396.6902206998859
1177,2017-10-15 11:05:11+00:00,183.27237169300582,,,217.58032259206232,212.06578244397053,,361.5482189442146,306.4428204187048,323.6838188436442,366.276363349402
1178,2017-10-22 11:11:22+00:00,217.748974799877,212.03231278872659,,,,,,,,461.6321168180318
1179,2017-10-22 11:28:02+00:00,232.74150063150728,242.28353801046958,297.7835154447669,266.47643492541977,259.2441837060576,284.0903949699151,322.770505755968,349.11711917580635,377.1051869431386,405.826995799384
1180,2017-10-23 11:02:51+00:00,,,,,260.8735393966823,282.57674919626305,328.757005862276,339.490480664453,377.45447914174406,404.7196469863076
1181,2017-10-24 11:13:11+00:00,234.84440918869467,242.63374223222712,301.2951096212833,269.3981289181308,264.3205640281359,286.6532303774835,327.4000139304661,351.6166444689632,388.2551030220852,421.70593037821016
1182,2017-10-27 11:25:51+00:00,220.5991671094028,230.54496400749514,288.9002520079731,256.3257571333157,255.76840910435735,275.0825583650535,319.19623365259895,349.77969345012843,375.7235817693813,408.3061804989288
1183,2017-10-29 11:11:56+00:00,212.18755065033693,220.82417480834224,274.1960905035097,244.2976352660352,247.029944839694,267.0461559684329,310.172086849479,340.1596997311116,359.0392787638782,391.4698434886663
1184,2017-10-31 11:05:11+00:00,200.905758833654,202.68836163235628,259.9827007549477,227.32585532968469,229.07444871424178,253.33782824021,295.7256249867769,328.59262143744627,342.22881945235497,353.11858478274627
1185,2017-11-03 11:14:58+00:00,196.5311364152804,208.02893764692175,255.20491749805916,230.3147756936886,239.56315694983732,257.92465226241484,302.88036266037045,332.37458622029396,344.49021739642785,443.2693546851408
1186,2017-11-06 11:30:10+00:00,244.77908068581564,252.74848923981534,313.63802704511426,278.8061252789745,283.10082304171954,301.8652989966606,332.17498146232003,366.3086721903793,394.4421408479091,429.6019674355356
1187,2017-11-07 11:11:21+00:00,229.5265188764813,235.5284646145828,301.6815728759078,266.55642895360813,266.45540353340897,288.03898288033787,328.6047542031227,342.0878680564252,375.6838048050075,422.3550921676642
1188,2017-11-08 11:02:50+00:00,,,,,279.3022042766663,291.03389991492185,328.026207740178,354.0394297036918,379.5997044183157,434.8336250505142
1189,2017-11-08 11:20:28+00:00,,,333.61104454894786,291.6249839420175,292.12801508465043,308.3165571920641,340.6663054895821,386.601718582418,409.4902757117044,419.6076814031694
1190,2017-11-11 11:25:34+00:00,229.07000434705589,237.65836619621993,294.6313757237566,258.96119377893433,267.7379851006054,284.5803805728284,317.03808328870156,350.1926225771507,374.25021375414593,402.5877189511221
1191,2017-11-13 11:18:17+00:00,215.04016521509837,223.58364692895495,273.3020285770221,244.8101404253847,246.81275888468323,267.6433345909064,306.70132148303105,341.33007689095655,358.42704121807765,394.38826492623195
1192,2017-11-15 11:08:58+00:00,197.7010059650679,205.79806385151662,257.7983012743065,228.09691882610124,227.9759035718478,252.20229410489551,292.70167238786775,326.83603656473747,345.5762339074091,374.8095022942604
1193,2017-11-16 11:05:08+00:00,208.35247985689102,213.45944668273083,252.11577869875504,,,,375.0841773519331,332.22569254363793,349.31100718700475,390.54654421773927
1194,2017-11-16 11:27:15+00:00,211.27350334027415,220.97965302451362,269.8720561673485,240.82608085091982,240.3836743833159,262.92493045905985,308.99161899384814,339.4034328044585,355.4722372938978,390.33555263653625
1195,2017-11-18 11:16:33+00:00,217.20196813181246,223.25793138615103,274.1054154024635,245.566887713966,254.9888480256605,271.3137063485791,311.8891118786797,338.0071090020503,357.5349484837636,389.7433170955384
1196,2017-11-21 11:28:37+00:00,227.7286564319663,235.53921248219572,296.5902350722766,259.07012926238684,259.0925037137812,276.8436191427708,316.6906302793219,352.6782917384951,376.7054106510346,412.3243137795101
1197,2017-11-23 11:11:17+00:00,221.16475930273188,237.7538346795588,269.5089229112056,,277.5466197267026,273.40723195372044,298.993065910681,325.2993257671171,398.18475440611365,462.100548055407
1198,2017-11-24 11:02:44+00:00,,,,,,,,351.46904960608026,350.8884462869371,386.1185589609254
1199,2017-12-01 11:08:52+00:00,198.34842989136263,204.2606206853928,261.7919997399673,228.27021029924936,232.7737402896739,251.22641374062724,295.36936051043125,330.9584939383268,346.44830899843765,379.542589970972
1200,2017-12-01 11:26:42+00:00,209.33715642980508,220.1693848163386,269.7186058364966,239.26449268167227,241.71017997525166,259.44387460989094,303.9283484100959,339.5937361491237,351.5390084524874,387.8163991315855
1201,2017-12-02 11:05:02+00:00,,,,,,,,,,
1202,2017-12-06 11:24:30+00:00,246.93836911157476,257.80698403159647,304.86514399870873,280.02652427470423,282.40030817080594,296.05322631590457,337.8007963176714,370.3552357780436,376.13493255815126,433.0180263901815
1203,2017-12-08 11:19:44+00:00,242.3007298027316,253.96838230715073,309.14890414847514,276.58462756822917,271.6644060498906,287.9429027140844,348.398278342489,362.03682719062294,379.08370569485993,431.16057668438265
