,dates,MIRA_1,MIRA_2,MIRA_3,MIRA_4,MIRA_5,MIRA_6,MIRA_7,MIRA_8,MIRA_9,MIRA_10
350,2009-08-11 11:10:28+00:00,202.7055136474899,224.71769380522994,177.42321797871887,217.45861843938079,213.38109274773925,287.26668856192066,231.28760619294783,,301.515632863997,
351,2009-08-12 11:03:22+00:00,201.7141864206926,186.02886811765813,,197.5945140612567,,,222.01992594998418,270.38864695431386,292.88367397586944,315.8711560865387
352,2009-08-19 11:09:40+00:00,183.01554868029817,171.64976089202926,154.17724275417194,181.06146249949094,203.0540966362628,238.9078375701655,212.1275582504085,255.68947407124728,278.22641462755433,297.85716449549034
353,2009-08-20 11:04:17+00:00,191.47330269288437,181.61820108705126,158.79452595168718,174.93387801853868,208.58634703134294,236.08400593164458,214.4203938501001,275.80750101577627,302.4341925881384,301.00060386683424
354,2009-08-27 11:10:28+00:00,,,,,,,,,,
355,2009-08-28 11:03:38+00:00,,,,,,,199.24737230514563,241.8118691088714,279.05395103898917,292.27583239845995
356,2009-09-04 11:09:55+00:00,184.3481423073252,171.9936068353539,149.70370692827902,181.9575771586093,203.256534302766,243.37568666615832,208.48995447498987,246.60979446304634,300.17129872956116,294.37235320320127
357,2009-09-05 11:04:17+00:00,193.1201943606515,189.78839358774695,160.40952672732647,196.69917385080998,200.98102395333052,260.5194407555575,213.40397617724608,262.54665195028736,311.72260875518566,307.4793136929179
358,2009-09-20 11:10:07+00:00,194.1187782618333,195.74066283132714,166.68960437552414,202.77523881947127,211.76339123447764,241.22600793806825,,,,
359,2009-09-21 11:04:15+00:00,194.29979467152933,183.09922393217482,158.7589667104754,206.176318314,217.85191323871217,278.50401467360035,227.64775926271813,287.21320301866166,334.8020212912005,339.36890491162444
360,2009-10-14 11:10:25+00:00,172.07993643454665,,141.64854699841294,,,237.9795968891104,198.52136708019017,248.37917987411248,301.9888658635317,278.79180199965595
361,2009-10-15 11:04:13+00:00,174.23519177880442,178.21634012226832,142.96057060910684,187.51840988868983,195.3587392976152,250.79317596149417,207.61834329767072,246.58296956478716,299.82672558172715,288.20338214767946
362,2009-11-23 11:10:42+00:00,134.08522457094784,,,,158.3665999599753,184.95609091681757,181.80097712341077,,,
363,2009-11-24 11:04:50+00:00,149.34678638257537,151.7341884524071,122.39168770930135,172.91630690386523,166.95727159577112,207.4515608884526,185.9706197200028,210.84658209501052,257.9000743127618,280.03470812968374
364,2009-12-02 11:04:37+00:00,153.36772623286734,157.97453650540757,132.43189705606446,171.85872346810606,186.19190225818534,228.41524592105534,185.09561871934775,226.29896381117865,275.80133149053825,275.4838926421258
365,2010-01-26 11:11:08+00:00,,,,,,,,,,
366,2010-01-27 11:05:48+00:00,163.68223221650288,171.80790171494814,134.9001938785775,140.4320241273428,181.24974789420307,192.76313186794934,189.80872949769415,217.35411337748198,255.43820441950913,276.0011973899111
367,2010-02-11 11:11:12+00:00,,,,,,,,,,
368,2010-02-20 11:05:02+00:00,174.70609481959428,180.1022432620964,139.95967309825954,151.36796219660312,188.66251212218037,217.55638418220485,206.68859717762885,249.87654315895037,264.3841386889471,296.9494958994616
369,2010-04-25 11:04:57+00:00,158.8235397310112,158.37771329466352,104.39745331947033,,,,,243.48172737371624,255.34842016513863,295.54135244896474
370,2010-05-03 11:06:17+00:00,180.57428427516072,193.36049939189363,127.35483792236232,180.64505570580354,201.1799674860641,228.3602988763608,219.16538662021253,277.7580213404753,281.70788635678684,321.0952336224075
371,2010-05-11 11:04:55+00:00,164.84659881202208,155.44885497740245,106.65604184145775,144.81298822524064,173.00908502415595,203.86939525817274,187.7844538674483,242.75401197533282,253.73458510903663,286.5357451624494
372,2010-05-18 11:11:04+00:00,167.45862725430317,203.1990711869372,115.28763305643773,182.34135081190942,179.76882803784252,258.79647906348964,196.52761577796315,277.1329935506385,266.8804612418609,330.67274093943547
373,2010-05-19 11:06:13+00:00,197.81159651595027,194.0041433024736,135.0247909071105,158.0784273534501,,231.01553177007906,216.57056735520612,268.54403105172474,280.2485511453237,321.92693971666745
374,2010-06-03 11:10:59+00:00,,,,,,,,,,
375,2010-06-20 11:06:16+00:00,,157.57481200610266,105.15981918434095,143.0314744516067,190.15582337442913,,,250.4011699380041,258.68376411371554,
376,2010-07-05 11:10:50+00:00,,,,,,209.06031382335476,,,,
377,2010-07-06 11:06:19+00:00,,,,,,,,,,
378,2010-07-21 11:10:46+00:00,,,,,,,,,,
379,2010-07-22 11:06:20+00:00,166.65101070325113,160.1576874080163,112.47588584107291,153.5792433573865,173.60010194635345,207.32901025850106,193.61156700475948,257.4788894958049,266.9089882010543,308.32810490013014
380,2010-08-06 11:10:40+00:00,150.59020587472338,,105.63472112466295,,154.44893278921813,,186.03461541621874,,,
381,2010-08-14 11:12:31+00:00,,181.55558739904666,,203.8197318192916,,284.07676969372756,,250.30679508043804,285.7593375842322,334.9636803601978
382,2010-10-17 11:12:42+00:00,152.87407764498488,153.34859991486007,120.7150811174564,196.52303233492043,185.9458879257985,245.57870136124777,182.43456744572893,238.52550812413506,247.19110922698397,296.6587629755453
383,2010-10-18 11:04:02+00:00,147.45086021245214,159.02324087602534,112.56834441386343,174.64471725818692,162.62556580805844,230.31463041615353,176.78886663297305,226.09745791648606,246.70690943611868,295.24453940910325
384,2010-10-26 11:06:36+00:00,202.00514013641464,178.22383224990412,156.1922103063108,189.0802736248168,171.51148459735143,228.67248512623758,200.87147486780444,251.29304130903373,267.6483228241507,
385,2010-11-10 11:10:04+00:00,,141.51308839581617,,152.96442531210425,152.70177232708286,192.26723113534666,169.48589082745036,215.03623674219818,,
386,2010-12-13 11:07:07+00:00,152.13058559710737,159.89746274427193,119.3516872333931,170.22565137176272,214.56772839868515,214.95240823255523,191.61659928881897,224.58758392636935,251.38252422362507,289.55910306034
387,2011-03-02 11:10:15+00:00,159.10383520190055,,,134.610013913255,152.08499824978645,,,175.23079542600706,209.26401067876088,
388,2011-03-10 11:13:51+00:00,242.31669243386557,153.73896069139457,207.9633216712918,181.1832352264263,290.6972543676462,228.4366188441209,,242.32595870087334,,325.02228881842956
389,2011-03-18 11:10:09+00:00,154.56987511436105,,120.77529693731825,,155.87489677701927,,205.3552001242967,226.58130545423322,229.602660566768,284.1674110543912
390,2011-03-19 11:07:40+00:00,197.77132930295807,129.38794982883647,131.30102881611663,173.82601404021747,169.64364966581024,245.49283126466085,220.10042007451042,222.0126990811554,244.3294090039279,319.907558982018
391,2011-04-04 11:07:44+00:00,190.15979206878393,154.4822121612997,126.57540788136284,179.34503229472833,176.28509180655345,246.14167292142147,221.92820113752336,233.18993571892906,253.79198622971745,312.62730242109086
392,2011-04-11 11:13:55+00:00,265.67924388507015,161.1259064408763,174.3525763650033,181.21629672013614,243.2051100496977,236.553251574378,276.10477330548036,225.8749900421264,293.1894216077215,322.1489096483384
393,2011-04-12 11:03:53+00:00,,,,,,,,,167.5499692406087,226.36405867214773
394,2011-04-28 11:03:45+00:00,176.56529716152315,137.99002860584366,112.36657992303262,172.22030912445402,151.62063219868767,226.56147018318586,,,237.59202641332624,301.33454297316763
395,2011-05-14 11:03:41+00:00,142.75039491336906,125.76586642426321,107.06811512464935,169.3409856599256,139.5362370221026,204.09471274374835,178.9516206817135,,230.2544298394811,277.34009717396515
396,2011-05-30 11:03:36+00:00,154.89359492110736,135.59096923412017,123.05319282995822,196.58740437992032,148.54337762996528,238.73121239798826,188.37856818461805,192.5218822660519,239.56695043071636,286.7751811623167
397,2011-07-25 11:07:36+00:00,,,,,143.36606765936293,241.09803590067918,,,,
398,2011-08-09 11:09:11+00:00,,,,,,,,,,
399,2011-08-10 11:07:31+00:00,,,,,,,,,,
400,2011-08-17 11:13:42+00:00,183.30385061147717,165.47521234039635,161.48235786215093,249.3764149699565,174.6739066139748,272.0175162710109,167.72768457781177,229.01271702845816,276.3887621696464,325.51063035767663
401,2011-08-18 11:02:56+00:00,213.6438985335204,149.79152855684282,155.26476328525138,244.9862157806861,271.52255234720553,,158.1477854735924,207.41158459265324,264.5854282001937,307.1857371721819
402,2011-09-03 11:02:47+00:00,196.00364190764378,136.89007475103983,136.47477101447856,227.30652980476538,170.27628551085732,255.95990706157176,145.06796099724403,194.95014283667447,252.20965431643026,288.7286654325651
403,2011-09-18 11:13:34+00:00,,150.18224160108545,,252.42738922106076,,278.7051801160236,,208.24206115173575,,297.20669466947874
404,2011-09-19 11:02:33+00:00,197.37835772163714,139.15718010857512,126.91080889996468,218.7917842705561,167.02037292063756,248.61240728803045,137.91723009723796,192.91941685166844,,
405,2011-10-05 11:02:12+00:00,,,,,165.67768745451454,227.80595626094293,124.17543157096586,,,
406,2011-10-12 11:08:20+00:00,176.58201430821885,157.24445809013093,136.37459648691538,206.55512649834554,171.87122189075563,239.6600306996309,147.12964819835423,189.47152214145058,237.60798410495937,271.6750848699567
407,2011-10-13 11:07:21+00:00,176.75137633674012,165.6127444004756,138.94200479588972,240.63443831618622,174.24966111213553,255.20384051522674,146.22361041485885,208.38057258788098,234.70287324120352,
408,2011-10-20 11:13:37+00:00,146.3327347065737,153.79721705351633,111.86087052208666,190.68956114596585,142.46158240244625,225.72350368864198,123.49264172735826,157.71902236539987,208.1998386687739,247.60075370921035
409,2011-10-28 11:08:11+00:00,,,147.13508849022088,,172.29100275529186,259.9835891215645,155.17131261398663,216.57425089084344,256.26588696598895,
410,2011-11-05 11:13:44+00:00,,,,156.63168656593217,125.76959133043445,179.75325169219388,,,167.81086246586614,
411,2011-11-06 11:01:49+00:00,145.33731460789522,129.13531800281456,115.38600567082659,174.7060640597785,142.2916883063752,192.40988278462876,,161.17199812878198,216.9175117741159,228.2408367877013
412,2011-12-07 11:14:04+00:00,164.29332616281926,156.10774160797217,144.7797013474151,,178.7908010966681,,155.17647965981317,,249.35870591342086,
413,2012-01-24 11:14:17+00:00,183.29846326139412,,,180.73667282779752,250.05719939782352,233.46922828923252,,199.16063069977457,,277.6988765977298
414,2012-02-02 11:08:11+00:00,151.03640960412983,165.1526913317634,123.05336386721896,173.97418504687863,157.10438572074048,225.33799281964858,,180.55637764118396,207.4117201068453,266.71181429036255
415,2012-02-09 11:14:24+00:00,,277.93252531557647,,283.64715838868324,,337.2430723106751,,310.10964861641423,,374.7093180227579
416,2012-02-18 11:08:15+00:00,174.39271016374593,164.39151578704866,141.90443127960202,181.04731475602935,169.2220969985468,234.87300688848163,126.24063645372343,185.48844090305573,227.31558472898706,290.41150578217264
417,2012-03-05 11:08:13+00:00,162.1228851166849,160.09544849398202,138.33613139163452,179.80802310088893,157.52967301979805,235.132868336468,119.59734689042571,184.69842401890128,224.90765706622705,274.61305640160026
418,2012-03-12 11:14:23+00:00,258.2028407683068,172.74736677919248,198.75438419805965,220.25556818629116,280.0047037724979,290.5990063658122,212.55026560130355,241.4264888180848,295.0959450533027,319.8518202992049
419,2012-03-21 11:08:14+00:00,186.01086251520766,183.4377009573085,167.43082915497607,215.03302803974765,188.8239134106739,285.2549203971285,164.42975186245164,217.75829840474884,258.332969172794,315.65372102938505
420,2012-03-28 11:14:25+00:00,,,,,,,,,,
421,2012-04-06 11:08:11+00:00,149.34338647005237,134.89986889670064,129.4463916236168,161.8446913452317,156.44974590724354,250.37148127662306,121.00600117235959,177.93625088390883,221.23006316558872,258.11842566882353
422,2012-06-25 11:08:36+00:00,189.93249117260592,177.63541665048564,161.78274844024816,203.16873385026872,191.70767794648123,257.74335153138964,167.8721883612235,211.24655281059952,257.40936140975066,291.4208061396848
423,2012-07-11 11:08:51+00:00,181.82919472802578,170.68669074759097,159.16681681709886,199.0290537439718,186.15726082409248,249.21667748569453,178.2108412966413,216.7504169129118,252.550067115929,289.43012523924403
424,2012-08-19 11:15:28+00:00,180.63489309455605,171.75680730571713,159.86228368946456,221.34500835939113,191.69928015632115,271.73588889482664,167.53414347720764,211.1056787786365,248.54696314366709,315.22284143018805
425,2012-09-04 11:15:38+00:00,,174.96929836417502,,211.71588881423912,,272.697783834755,,220.29953455352162,,312.93146030713456
426,2012-09-20 11:15:46+00:00,170.16158744340024,192.15106744134494,157.30959435916887,,170.95664935334293,,162.8505186691923,,296.198576330795,
427,2012-09-29 11:09:42+00:00,161.6806060264525,178.84916563769985,143.2490325669011,203.16945027696624,204.10003857488275,252.72115915575162,160.92611317805466,199.98494144471107,260.77078684215815,283.1650795128627
428,2012-12-02 11:10:05+00:00,153.1348306725708,163.33180485978926,132.2593554061333,178.06530694648114,177.86726392222846,254.2285234838933,124.78299298336587,190.92136478703748,294.7089014420473,280.0301008989042
429,2013-01-03 11:10:17+00:00,144.35540041032831,167.31154671724198,135.5566813913033,173.5593350694199,211.73214240685462,229.3560638831673,125.33588497371291,183.96874013454345,232.67560371114953,274.1836022190209
430,2013-04-16 11:16:16+00:00,214.50755721552008,,239.61456789661423,172.89807168380327,236.8871065480895,266.34442778076925,235.91255624876123,207.60472700463032,283.69280845579414,306.63402073936066
431,2013-04-17 11:15:55+00:00,164.50457689243564,157.238034944354,143.61755211446564,158.09633356384532,192.88602476436594,202.9657731741585,181.4059691867636,182.06888810467078,,
432,2013-04-24 11:22:03+00:00,,160.82518922028174,,,,,,181.76169789434212,,
433,2013-04-25 11:10:01+00:00,,,,,,213.97857381087226,,,225.28118609571465,290.2763873831085
434,2013-05-02 11:16:12+00:00,160.1376310983287,,147.1775930096752,,174.102327180943,,158.87216224649518,,222.44634411011094,
435,2013-05-11 11:09:59+00:00,171.66926567929937,166.21310700505916,174.430559805204,188.18309256625832,191.21625211195715,255.90474217692827,158.05924543326682,200.80347030233202,243.79604520536256,304.4097245428361
436,2013-05-27 11:09:55+00:00,188.21188088727433,157.3950648641054,187.07101944760694,214.24104676686383,183.61359268557706,253.75065954830995,,,262.45047768162874,326.62827505533994
437,2013-06-03 11:16:00+00:00,,,,,,,130.20494343812982,153.62601784351045,217.33011522313384,270.4410877611939
438,2013-06-04 11:16:09+00:00,148.5430404994729,131.05470137227417,155.5872104792004,185.07986537954557,159.27871084546598,249.43502450736025,147.49296598766944,188.1301099665677,230.5678933070468,321.855468520792
439,2013-06-20 11:16:02+00:00,,,142.8660754017967,176.53504778709998,159.92060919093748,230.11313245473698,131.16865523866107,161.5762707538195,,
440,2013-06-27 11:22:15+00:00,167.84603130934448,163.11318624651327,166.57940883482502,200.62142346087384,184.53700149504883,259.5951739351981,148.1460973897353,183.3730525254848,244.26161562394242,321.5136068782423
441,2013-06-28 11:09:40+00:00,,169.6221321181812,,,,,153.30142035665648,,,
442,2013-07-06 11:16:06+00:00,,150.76208501365616,148.1082549876262,,,246.01766971773367,135.1684257025868,161.1143583259615,215.9635413431606,295.2257968863985
443,2013-07-22 11:16:04+00:00,165.19666492130904,,,,,,,,212.9900456318096,
444,2013-07-29 11:22:17+00:00,165.90149121439327,159.27131406309076,153.09854013168058,199.23404631964695,167.27098617072886,248.85780534343886,146.68678804887975,174.63069228127156,222.92831223195734,305.34166535015447
445,2013-07-30 11:09:22+00:00,177.05819716592566,176.63191210935258,158.98113121372623,203.46462675140162,180.2215335522957,275.7960120259043,146.95854745203195,172.25430956749352,223.34104791379235,320.10165186046686
446,2013-08-07 11:16:07+00:00,,169.52042272570895,166.30624719332843,207.42343074441487,184.66316753116612,258.74401629780357,152.8077489132208,,,352.1285105173231
447,2013-08-14 11:22:18+00:00,161.5702123117809,157.5060854083355,156.8720795900075,200.74009532522388,165.2805030735896,250.61433578157335,139.87079377815624,165.6486096016996,224.64583280604904,302.01703340027126
448,2013-08-22 11:15:40+00:00,195.40274777000212,168.92799348821697,178.80921678283397,211.07508788508576,,269.0663323299317,,188.30554626984065,,320.2893783848524
449,2013-08-23 11:16:09+00:00,177.92643520306603,169.03254151590008,165.9539819580434,209.5843624048823,183.21749796700067,270.16928346775364,150.66572462025252,205.93452949457864,236.63857232705098,317.53061878631036
450,2013-08-30 11:22:20+00:00,151.0971603281205,157.39883006985966,140.65488000586936,192.54998452883632,151.76580596321298,249.71241061971753,124.30780979032016,174.99556632474201,210.06250974643706,294.41532983208964
451,2013-08-31 11:09:35+00:00,155.81787719852042,167.26157244575467,153.21902084002542,196.5621753652736,,,118.82988575765899,154.65353940003166,210.22251877855047,305.6919364445714
452,2013-09-07 11:15:51+00:00,188.34665875110124,160.68371217419178,166.11510831455908,209.312830233933,175.39859506302935,267.65405098529,149.94349495686748,181.86181591936582,237.53920604954087,305.04240349625803
453,2013-09-08 11:16:08+00:00,183.4673691368968,182.4530363851987,170.52118160596746,219.71540867853537,171.68129421648274,276.52279066176584,154.51536125942238,194.23327584875338,237.0054706974392,316.39357443977747
454,2013-09-16 11:09:46+00:00,148.613048846237,152.20569079876162,,,142.29546037728002,226.11994601087383,114.07363240107462,152.44219366103812,193.18347010613655,249.74838585731936
455,2013-09-23 11:16:00+00:00,166.6193835473879,186.6780976703327,145.62925860386054,217.67720905944597,163.3807191834953,274.5236286145343,137.50126367637387,207.78630410003484,227.3817483316875,295.9099245618615
456,2013-10-09 11:16:14+00:00,166.1748305081106,190.10357387346662,151.5459445457467,204.0509988370652,163.39725318359876,258.72071922489397,142.6299090101467,209.06765014488764,223.30246499661047,282.7059639880759
457,2013-10-10 11:16:00+00:00,180.97699910848405,169.1011117866933,163.73439922579698,208.77233926716212,177.0803740354218,258.36438531133547,142.92251306548445,195.65408218639422,228.5919401793701,298.4610905720404
458,2013-10-26 11:15:51+00:00,156.43266925669388,149.50565160647,146.8633572030299,175.72308979390328,169.5705282968213,223.75034910693216,137.861179508576,,,299.43699481143364
459,2013-11-03 11:10:13+00:00,142.02490866642563,136.85830638274817,133.29648485347127,172.95689244859682,146.37532317777,222.01763146285867,,174.25441062603815,191.75905172143231,284.15856789527663
460,2013-11-11 11:15:51+00:00,140.16338920928806,138.10596886372122,128.6148861121585,164.26633062990882,159.95296602389652,213.7712286883568,116.25423091737593,,187.23273005003665,283.1855877864795
461,2013-11-19 11:10:17+00:00,194.93211175100697,152.053986267153,152.9846358127019,204.5166932280315,181.29407708397252,265.75098395782857,156.2926677336386,196.86748318209172,229.4385783426754,
462,2013-11-27 11:15:43+00:00,178.12515098770945,157.9107539610705,157.13421473830715,188.42024809154185,177.77428263704726,240.56348458691227,149.2568138523027,174.6802217997124,218.93728511819393,296.66845043757246
463,2013-12-05 11:10:27+00:00,189.99579207178863,188.5334890930074,191.66704247816284,208.40335315687383,187.95682054455003,276.68494223602556,193.08617247619685,191.07309043671484,227.46352365407077,323.04321561781836
464,2013-12-20 11:21:45+00:00,,,,,,,,,,
465,2013-12-21 11:10:28+00:00,157.46909584108806,147.87039439937098,128.59144359723632,169.20497405097984,172.56245336585934,215.6229397483819,128.38883034683693,179.73566158536235,193.76473134663502,288.2491550957504
466,2013-12-28 11:16:43+00:00,,,95.34662107591241,,115.1792835461162,,,,,
467,2014-01-22 11:10:50+00:00,143.28322518283744,137.50683759118724,126.24729243747007,176.18603201169944,161.60314722572707,189.0052120588291,140.23996792231978,151.0676487823016,173.6482238438877,270.7755975964568
468,2014-03-11 11:10:56+00:00,137.02798028735077,165.4369458163922,129.26568098866173,140.5522384398162,169.80591131186145,184.31154681395756,126.15460136506749,155.34159131359715,203.11192494042365,261.32699506235406
469,2014-03-19 11:14:33+00:00,165.3756667013576,190.10219183530992,155.8702936857498,166.51918871906747,196.81343924742876,226.8126889445252,159.81745181941375,173.00340401182194,229.58742339704503,286.58571401319705
470,2014-04-03 11:17:17+00:00,,156.02596203768462,,167.5433104843067,,209.97026389748203,,181.0274219701846,,286.19957002122743
471,2014-04-12 11:11:09+00:00,,,,,,,,,,
472,2014-05-14 11:11:26+00:00,172.35335296507742,183.8881897775838,161.15785299687843,169.76879182872838,181.1521547220783,232.57070472273602,157.90222907301325,204.15577557938678,,
473,2014-05-30 11:11:30+00:00,200.2362135644834,185.692742585146,170.85903049543657,187.36820626609946,191.9740919895035,247.29278587965072,176.97954981039229,204.95920595963526,234.13787475736055,298.55441928578466
474,2014-06-07 11:13:47+00:00,139.51124279728762,149.35962704831718,132.15693326081293,141.3797588158061,160.31244754656225,212.87517300960246,133.97775043706733,158.43108296086996,190.34751550198553,262.7258215897588
475,2014-06-14 11:20:00+00:00,207.3721697794241,202.774838875694,189.51041436067575,208.03629320325436,215.12217295608679,256.14789335349445,267.6188110767774,321.9504468185519,245.5437279515871,343.5192219026759
476,2014-06-15 11:11:31+00:00,193.78860302977057,199.80381866252105,170.82112546365786,196.65609982369136,196.90746378730552,258.69571315973144,175.87735110871483,225.3913219622089,228.18527257093996,305.7445667552161
477,2014-06-30 11:20:03+00:00,194.28756083286567,194.4656182299418,171.14312328380402,190.52739474123712,194.0694806265288,252.8112250339238,172.6671551043957,220.50836529849556,229.99000571723505,297.81730710381225
478,2014-07-09 11:13:58+00:00,,,,,,,149.92306926457192,176.18888904802878,,
479,2014-08-01 11:20:16+00:00,,,,,215.99040639654118,244.12834864237715,156.55493064409018,204.02012720123366,226.71277006828836,283.7744362587266
480,2014-08-09 11:17:57+00:00,,,153.49101423516288,180.24000743118853,159.08229282746902,237.2802997716446,,,,
481,2014-08-10 11:14:09+00:00,,,,,,,,,,
482,2014-08-17 11:20:22+00:00,183.7366896182261,170.53737937354134,166.00856627848952,192.35404903062351,169.98118004930564,264.86224162333826,150.8513090999149,213.27363494211897,230.09543539888392,285.4282937382429
483,2014-08-25 11:17:54+00:00,,180.11034743720595,155.54165276217316,202.3047599239364,181.11719908323659,269.4887207779208,154.09366273954183,223.5377812883374,222.11213886640263,288.8468819041907
484,2014-09-02 11:20:24+00:00,169.5801646366712,171.10050616227082,149.96969440273554,181.76770591730985,167.20908907390162,250.9456718202062,139.459671993096,193.93725467781334,220.84025009975983,275.5931501017664
485,2014-09-11 11:14:16+00:00,188.95844210141408,209.7564834283263,174.66581611789422,209.73006847069286,197.0276646148378,257.91845485400836,156.84476579292436,224.09781975536515,233.44833210461968,
486,2014-09-19 11:11:49+00:00,149.9886021530316,155.47365122590406,137.9629550408531,151.87680567921848,157.5208416163231,213.8633767625568,114.4581817109679,166.92199261710084,198.2602566854152,250.75438381309473
487,2014-09-26 11:18:04+00:00,181.67161684063754,,170.38261838087382,,197.31808407026602,,173.28508724021927,195.65040421146813,248.85965300070998,302.5272600029899
488,2014-09-27 11:14:13+00:00,178.91749779406877,185.94739343016954,170.06849616923873,197.13324216295973,187.758171019761,250.12517204456367,163.99595722023457,227.26901699182906,234.81266028131262,275.63135429280146
489,2014-10-20 11:20:32+00:00,129.61878858181345,145.1269432316529,123.71023653173839,153.87949993634453,151.48698232826834,204.03192329501883,,,189.81985444291362,233.15694153769408
490,2014-10-21 11:12:11+00:00,140.60103768079784,153.56834843529663,132.56039522284073,158.10306173056784,171.9426167805816,218.21084177592667,118.75609159401077,169.56814414309514,210.6751450715085,245.0166395459733
491,2014-10-29 11:14:16+00:00,161.25763950723868,162.87093824722677,150.8823490533165,172.74408720887942,185.48799754877393,238.2364881971303,144.18959931256825,193.09207468125638,220.85810001984015,270.40707341577195
492,2014-11-05 11:20:31+00:00,146.64847560948374,146.11386293489036,140.39026188428397,164.91919078176267,164.52158980233833,209.33246111621952,111.64028263726595,163.07390116753578,201.5372382161152,247.67813834347237
493,2014-11-14 11:14:20+00:00,,,,,,,,,,
494,2014-11-21 11:20:27+00:00,,125.90037249081499,126.87713213429404,167.98490213794437,174.39671099847237,212.65142990231018,,,201.12894371649685,231.66510427389983
495,2014-11-29 11:18:39+00:00,,,106.89359065180558,149.22616897958983,161.48709150832227,201.74301210203282,,,170.55719000177277,216.59512160091046
496,2014-12-07 11:20:26+00:00,150.24846053916298,165.3156945097132,139.4080025832001,184.8216477318519,199.50263398143602,241.91084089167438,156.9972464855396,178.59242693357092,235.72446507019546,246.9627769358044
497,2014-12-08 11:12:30+00:00,143.09948357644316,155.71859260411946,135.83505135353622,187.24469774997394,196.27331698173217,257.743192237028,150.73891745384776,186.8772259821852,238.20562816264248,254.39320191943597
498,2014-12-16 11:14:14+00:00,,,,,,253.17838584355704,,155.04738033334462,196.1148169674107,220.16225820182513
499,2014-12-24 11:12:39+00:00,159.85506574559304,155.32733391509103,155.95105733976786,192.705185076583,198.22687769651702,241.15544639990526,,178.56306682642474,233.58889812022187,246.74184986299878
500,2015-01-01 11:14:08+00:00,147.21662845256563,,,187.31955000402624,184.48705015314096,231.9981852407824,,161.34018475818888,212.90685057064954,238.93500187272434
501,2015-01-08 11:20:21+00:00,,,,,,,148.68120322907185,182.63561335701132,226.99610700128534,287.1889810354641
502,2015-01-09 11:12:41+00:00,156.7055805616873,153.15296743935667,147.3324917661916,194.65623200270124,172.35680262165158,237.7741778953458,140.47045037636752,165.539807687377,209.78126290250893,269.6550581986671
503,2015-01-24 11:20:14+00:00,177.2426327474887,185.76452382624936,168.72592093418618,210.36456500717657,176.21395506066588,256.19118453687986,151.48484204573992,190.17819482022395,246.7173033136382,309.1720236939502
504,2015-02-09 11:20:10+00:00,161.57799206320107,174.33739769404608,176.0135490555574,232.85605597220473,192.10829158962426,256.08340818999017,155.61544935272178,177.7311040886717,235.56444622467063,295.7243726696653
505,2015-02-10 11:12:48+00:00,156.65418049513775,167.0557371369081,176.3038569505165,219.85661582913667,181.59697926023347,263.857037445692,137.02325209789956,177.02100429989267,231.50404473750234,299.86900088024424
506,2015-02-17 11:19:01+00:00,128.91825947447026,151.59306191970074,124.9186379198477,180.62934386974257,150.33065867823746,211.84252361933468,,,198.7042375420381,258.09380380878434
507,2015-02-18 11:13:56+00:00,140.00578227344403,151.83462476117262,155.03343346266783,190.16362763005282,181.1997522914039,230.23205644949775,138.93650439139554,163.60722045798525,216.00759259448375,274.98074763476984
508,2015-03-05 11:19:11+00:00,143.27818560842258,,169.25844112000507,,196.29343332916392,,167.11484016566186,,234.65281234983007,300.3735127974169
509,2015-03-06 11:13:49+00:00,149.48485710190673,175.7838105897376,176.49705401196232,201.87275498750503,195.887480667142,235.57436447801706,167.2987339110132,170.7642353085051,231.29469375556658,270.8309951695455
510,2015-03-13 11:19:53+00:00,146.2258342755939,159.00121036546926,161.3972310170915,187.71932815711975,193.18887528508725,229.7733748132471,156.80065063334678,166.98762596388164,221.425372102777,267.107356958181
511,2015-03-14 11:13:03+00:00,145.71124348109663,157.28097405105223,147.1399931640232,173.629209548963,174.8239540505936,206.21841277124804,142.44122553302842,158.67600475937826,217.1431078436757,245.4571655136069
512,2015-04-07 11:13:29+00:00,170.57254449092403,177.14650912244426,159.38613179866775,205.99058271939515,207.30279938154092,,,216.44043253126048,238.89707106104308,
513,2015-04-22 11:19:31+00:00,163.34484628710058,,169.12880343847542,,198.7422064454406,,201.7076669693454,,,293.78465054207487
514,2015-04-23 11:13:27+00:00,,,,,,254.71879333793498,193.05884608517098,233.77598794908062,228.32601569356223,272.2474008112832
515,2015-05-16 11:19:18+00:00,148.27066473325388,145.3311668791012,137.6914374384029,178.13281442790796,184.3425411920245,228.63801284378292,164.45885816658785,179.31770349773092,202.78705996160153,253.08565835129696
516,2015-05-17 11:13:34+00:00,,,,,,,,,,
517,2015-05-24 11:19:45+00:00,,,,,,,,202.2295673193999,222.2658402596515,
518,2015-05-25 11:13:11+00:00,171.33319210039593,165.2300375376492,147.99375756886394,204.3765870316473,185.28519632138895,245.42776819497126,179.0241081220756,204.6199359528029,221.88109215722372,266.0282764257619
519,2015-06-02 11:13:39+00:00,,,,,,,,,,
520,2015-06-17 11:19:35+00:00,168.65991291309246,174.18655265210066,163.62132834069948,204.59770193627267,181.55775484379353,261.98166479720254,186.22192272367917,245.7986511176134,274.2969182886285,259.2048892241115
521,2015-06-18 11:13:44+00:00,184.0439787722067,186.37792976107067,180.7778741995234,221.25299425355396,188.7173937296777,255.9243899421259,191.31101332790774,240.40421830697744,270.5070976626577,263.8129453240324
522,2015-06-26 11:13:27+00:00,,,,,,,,,238.713325127911,243.56491281130198
