,dates,TROI_1,TROI_2,TROI_3,TROI_4,TROI_5,TROI_6,TROI_7,TROI_8,TROI_9,TROI_10,TROI_11,TROI_12,TROI_13,TROI_14,TROI_15,TROI_16,TROI_17,TROI_18,TROI_20,TROI_21,TROI_22,TROI_23
246,2003-08-12 10:51:25+00:00,,,,,,,,,,,,,,,,,,,,159.19547160460658,156.77816935221492,130.34131423889053
247,2003-09-13 10:52:00+00:00,162.58958990623813,205.70673839450555,244.64782690747495,,,,,,,,,,,,,,109.20903289815948,,,166.08061296739584,156.59099339926166,142.25567485410286
248,2003-10-23 11:02:51+00:00,152.2893609541639,,237.37077368801548,,,278.9383800334466,230.18645752231566,,,,136.833791126312,80.90071425758094,132.538503695017,163.26286977508641,,,86.73630498368027,115.5942871176856,123.34410610547225,146.6386349165432,144.14670127315586,121.7745782541176
249,2003-12-10 11:03:15+00:00,162.18773707533552,201.00747175041948,243.95622941667432,,,287.21523128590616,234.53100581395373,,,,134.7183845451062,86.5949125843817,143.53903363068287,165.96231030557468,,,93.05950620583128,114.01013765904428,,152.8933553946041,145.04117286565378,133.59545827994134
250,2004-01-19 10:53:18+00:00,156.52976685824586,200.10301307819861,236.99170633153236,,,280.20891278732654,226.70451769406276,,,,122.09301042985487,77.70691498738623,146.7460045165189,161.44848513386046,,126.83045515643013,96.25042758739237,107.03549305936143,121.7064467951275,156.18398300256297,141.5598808556593,132.83794396600544
251,2004-02-12 11:03:38+00:00,156.8755608402538,198.1994908272775,240.17982156483853,,,278.53403016358163,232.58946141473396,,,,129.78597121755553,79.45049487692654,146.27930033708955,165.24384030926493,,117.25383816814522,98.66699302822727,113.07010838939902,,152.7844386081481,144.6188800140461,
252,2004-03-15 11:03:46+00:00,153.1483220693264,192.41804058940593,,,,,227.91679582023352,,,,128.30240246137794,77.81390880671077,139.59143148588976,169.2719534983476,,133.63887589492305,,111.4806494876076,122.44145809717247,147.73914067707278,137.19706189465393,127.412199840158
253,2004-04-08 10:54:00+00:00,165.08546139024514,195.37320111129964,239.45159377810162,,,275.8291968568163,236.8013341073542,,,,,,,,,,107.59850660807376,,,171.62361428276074,163.1993590439189,153.626317177719
254,2004-04-24 10:54:28+00:00,164.5122154475921,212.22432742038882,254.25954896810708,,,281.5362214527654,239.53446642500396,,,,,90.8358704056638,151.90622335320415,,,,110.52952570250373,,,159.04242055910436,156.88958799128505,144.4854397338188
255,2004-05-26 10:55:22+00:00,,,,,,,,,,,,,,,,,108.81000066662789,,,159.5857320451247,156.27092387713964,144.2874116001151
256,2004-06-11 10:55:50+00:00,,,,,,,,,,,,,,,,,,,,,146.53884223614017,129.69598683806157
257,2004-07-13 10:56:47+00:00,,,,,,,234.72054516331383,,,,,,,,,134.67036136925017,111.92026510474118,,,161.5989724216453,154.0962615545913,146.38283157241642
258,2004-07-21 11:03:27+00:00,,,,,,,,,,,,,,,,,,,,,,
259,2004-07-29 10:57:09+00:00,,,,,,268.5408144724917,,,,,,,,,,,,,,159.16416340972225,148.3012482269393,133.45779623568737
260,2004-08-06 11:03:19+00:00,158.17402438660332,,252.28965433059102,,,286.5768637954437,241.69862457879648,,,,,92.43114750815113,,,,,110.82609105991969,,,167.01135410024023,159.94643068011055,150.10015670447893
261,2004-08-14 10:57:30+00:00,,205.45204482423827,,,,,,,,,,,,,,140.58162602875348,106.90243212400082,,,167.64096537385268,154.00066391601558,140.99602323371587
262,2004-08-30 10:57:56+00:00,,,,,,,,,,,,,,,,,112.24413813864962,,,167.59400822988516,154.2857677343232,146.82865175333492
263,2004-09-23 11:03:07+00:00,,,,,,,,,,,,,,,,,,,,153.80446275722673,146.31209722427056,137.5924325325178
264,2004-10-01 10:58:42+00:00,,206.48713060634893,255.83625643229126,,,279.6644277091429,243.93384798567286,,,,,87.60086648757871,156.65929397411907,,,141.47282792110286,114.8022953520315,,,167.76170401148872,155.07073928361737,149.48403327698026
265,2004-11-10 11:03:27+00:00,154.10100239763642,,238.8764022092385,,,269.40034268130273,231.51972487203057,,,,132.40341613324608,76.75974456342726,,161.79479904139356,,,93.11601919036917,,,150.85541643092063,137.08350332986436,131.21728178235162
266,2004-11-18 10:59:36+00:00,160.95129532043038,201.83956851016507,248.80891500022705,,,285.5467543146432,235.8083518604463,,,,140.78911814526253,78.09892906089595,146.84597669402112,165.32337965881737,,128.26395099803943,105.19555621731232,,122.52038391827531,161.6825910591928,135.6998814972249,131.17882966651254
267,2004-12-04 11:00:00+00:00,161.83070149279342,197.55118909784713,250.92816773307933,,,279.0889415739414,236.0751940672627,,,,137.70765733103445,74.78985084913589,140.4589338530062,162.7456214421695,,120.91440691662356,99.38087572727673,114.07561266231134,,145.04776736592055,136.51292561662964,136.9922152176108
268,2004-12-20 11:00:18+00:00,,,241.46849604367083,,,263.4011769772086,228.5855986172445,,,,129.3285315915446,67.41553835800596,142.34752266773424,160.81791198298262,,116.8979761683326,86.15874465269161,106.00764360366855,107.01963921064973,138.03755761597392,133.4257453356562,124.46641540422132
269,2005-01-05 11:00:30+00:00,162.66507597826921,194.95960427586618,245.31796105935092,,,269.46010040133325,233.65467619129313,,,,134.75319953583426,71.76767037272224,140.0711045595943,162.97582379067717,,116.16116884209848,110.85947093292751,,,155.37411230412675,139.3136166286602,129.61180054765953
270,2005-01-21 11:00:42+00:00,158.9138113237084,201.02863158987492,247.7523312099985,,,264.236827567761,235.52617642516904,,,,133.80819073433116,71.75901766175704,148.2289869711582,168.4639742377554,,128.71684084367925,107.42416001323765,,,152.57041576580195,140.72294773269695,136.00651174058243
271,2005-02-06 11:00:54+00:00,,191.94954236251218,252.49102004563008,,,262.1436361221746,235.43788477588188,263.0465187073736,,,139.65682119966522,66.26247662015177,142.70204142229807,170.42145551362717,159.21404010509437,121.26721559901569,112.71001703678039,,115.25070848929248,,,
272,2005-02-14 11:04:07+00:00,165.7454881083722,205.27398891696149,,,,273.8628426942542,239.50654825489357,,,,,85.92955118879307,156.647940955068,,,136.77907501106858,122.05605874588295,,,166.23847918720577,,148.9381704109722
273,2005-03-02 11:04:12+00:00,,205.81493180896229,251.62019243300904,,,272.8450750666845,238.06319722337327,,,,140.7041628587506,72.00088918712083,161.23733192794705,169.102277708536,,132.72241669940178,113.08993348224793,,130.57425621171916,164.50165653399785,143.7491243151063,143.86372262611226
274,2005-03-26 11:01:34+00:00,,195.09530254187604,252.1471117807473,,,267.429560439022,230.32016888632768,255.20821863839672,,,,,,,,,,,85.15664126219869,,,
275,2005-05-05 11:04:07+00:00,156.50614401772947,198.9609606639184,242.4328342575181,,,279.69601705329626,,,,,,77.42495401707023,,,,124.14076238781183,91.33184694669285,,115.56332312136306,144.22320061064372,,126.77374676498951
276,2005-05-13 11:01:47+00:00,160.16370576613087,203.62551604174178,258.60836530729006,,,293.39775004243904,229.61654390138546,262.19479973923546,,,128.40451159700388,77.32987023796572,145.34356130771903,166.91679394170586,,128.06375234587415,96.63955904977523,116.19715835321587,118.90227489951369,147.28721982841597,130.9629995774136,129.17965501978617
277,2005-06-06 11:04:02+00:00,,204.72704611060897,254.6298114185062,,,,,,,,,,,,,131.9437657225722,92.44769344552375,,123.06078030182326,149.6301642120888,145.09365760139517,136.8832518396764
278,2005-06-14 11:02:03+00:00,,,,,,,,,,,,,,166.86102857751763,,123.93833365652263,101.41618710634242,120.40758326770903,,154.61343094101102,134.3301139414861,134.3113001318889
279,2005-07-16 11:02:17+00:00,,,,,,,,,,,,,,,,,91.25946932736849,,,,134.20350711862426,134.9669100459009
280,2005-08-17 11:02:34+00:00,,,,,,,,,,,,,,,,,,,114.44902020837037,146.34153615686114,135.88494568888194,130.79560565333892
281,2005-08-25 11:03:46+00:00,162.63749139788888,205.26539323804568,251.08555217565709,,,272.3722745090637,242.48050629828884,,,,,85.82728178147829,,,,137.94469806831705,,,130.96859873399046,,144.434402463705,142.6483644617407
282,2005-09-18 11:02:38+00:00,167.619594136838,,,,,284.26152397920214,235.79813445632823,,,,133.17023944699528,85.58827941182446,151.05149628418138,,,140.71844748981326,116.0043001872312,,,159.60429865323388,140.6609529260876,143.36996106372493
283,2005-10-28 11:03:49+00:00,,182.62004913722518,232.54716904501254,,303.1383527650023,259.74589282940906,215.2298541855214,,,166.24017071722807,107.64055395899447,,114.0975884566001,135.45703443627406,,101.8197015959837,73.39368498696531,90.41859825301461,88.05066182042391,121.90232259281603,102.1646846858063,
284,2005-11-05 11:02:40+00:00,173.3904023478764,209.45943599838245,250.92430374874982,,,281.84170624899633,238.28051190594698,264.39332276491854,,,142.4126288454004,81.91673753676375,146.06526464849034,,,136.1344824419424,103.65592395733889,,,159.4711874781042,136.86833261456084,141.18996462778753
285,2005-11-29 11:04:05+00:00,157.37452496248517,193.43542429613922,,,,263.8852321955127,225.92477310189412,,,,140.67955020394209,66.58631399373759,134.7552746486732,144.4164074930736,146.4881962674653,119.97118485624159,,,,,111.4318321715148,
286,2005-12-15 11:04:08+00:00,168.7435387884901,199.75170108411402,,,,279.3172201332698,240.66108149107873,,,,142.31774485082536,76.4566742768269,145.67410510712878,,,125.67712229035601,103.68284625130246,,120.04530625228017,154.02128016683412,131.4654215164268,138.9701179111084
287,2006-03-13 11:05:36+00:00,167.34996313490316,203.720631642865,254.829889176728,,,278.1772769582173,237.74217196150175,,,,140.00743114701754,79.6364570767261,,,,136.46159984001724,117.83448589762867,,122.53058928461752,159.8076548229424,139.69574426943785,144.29677905192278
288,2006-04-30 11:06:25+00:00,172.24640714673768,207.46112713738518,260.1794343287566,,,,,,,,,85.95037213727039,,,,129.1411419430156,99.10794145651477,122.09335056691077,,163.1647197965517,149.22027352405098,142.56300276341713
289,2006-05-24 11:04:35+00:00,,,,,,,,,,,,,,,,,,106.85730657365036,112.722690297154,144.6398268975129,129.34590151801385,120.98698248643291
290,2006-06-09 11:04:32+00:00,,,,,,,,,,,,,,,,,,99.7671980583905,,,,
291,2006-07-03 11:07:23+00:00,,,,,,,,,,,,,,,,,,,,,140.28915911117855,132.2617166051095
292,2006-07-19 11:07:37+00:00,,,,,,,,,,,,,,,,,,111.92447265520389,111.39097857265963,143.24004449437547,142.5975180459715,130.39343705886074
293,2006-08-04 11:07:49+00:00,,,,,,,,,,,,,,,,,,,,152.27528590378773,146.59209647417265,136.01924534719714
294,2006-08-20 11:08:00+00:00,,,,,,276.7515424581689,232.95829787435864,,,,135.10505089449418,86.75500715791293,,,,126.39317645941114,92.68134586226518,,118.39350972025228,155.89210860573266,142.65281531808233,138.61222540818363
295,2006-09-05 11:08:11+00:00,,,,,,,,254.96856387377414,,,136.0097170486188,74.51348476619262,146.04051819375638,166.79154008654913,,117.30041343658479,80.1948243841463,111.97407258306538,108.0656298764132,140.86115719757015,136.3091775689195,121.57148514535322
296,2006-10-23 11:08:45+00:00,,,,,,267.05098384258247,224.32331840995477,252.9585558301146,,,117.77393458442519,57.29545893787612,113.65330619306073,144.0187120388357,150.89189989757028,106.60289610594137,74.41853930254574,93.66048541807851,99.56721583574712,125.86037149311916,126.95579221370835,113.29392195250792
297,2006-12-10 11:09:09+00:00,219.88903884152677,201.5623744751113,260.7176555940817,,,280.6564111862067,233.80796546485627,,,,143.57307841217695,84.03493254038575,147.68213722043433,162.34018297182828,,122.73726795384366,102.48580184388577,,,160.60405181367742,145.0998205855809,143.5653224206966
298,2007-01-27 11:09:27+00:00,221.48824122924714,202.97850641456824,260.54981252037186,,,272.0485454691293,233.15643339627565,,,,131.4456885525214,69.06842694391605,145.32836169222384,172.93734283068844,,117.67921969468146,97.10282232228809,119.11725194839462,,153.31587051487372,141.36154864502652,139.67908066233105
299,2007-03-08 11:05:01+00:00,,207.63790733010978,,,,,234.08970326343115,,,,141.8680913696847,78.27002297356216,159.0298716827768,161.5308167136357,,127.54157987060182,100.56394017789638,,,151.1187433618767,142.36781706037357,142.7786427061833
300,2007-03-16 11:09:28+00:00,268.6176825153269,203.1960272920947,,,,265.6388199420817,230.76652676159046,262.8641319865359,,,130.34095786690142,75.93743616334815,142.75297189204258,164.29240144781787,,126.02787928714679,92.03859376242174,119.83292492870387,,147.55566639886084,146.0380538322006,141.14930684900116
301,2007-03-24 11:05:03+00:00,,,,,,275.85537225516185,241.14189846507773,,,,,,,178.9394271928578,,129.95969148509607,,,,,150.5695410786538,153.52741748863946
302,2007-04-17 11:09:17+00:00,270.2956798703992,199.89385825105114,,,,278.0427748721727,230.68366663890214,262.4999344041291,,,138.14798546555446,72.7623676265578,,,,119.8700193402216,100.52355314633992,,124.76256274064242,153.43630951951846,140.19230716953498,134.98870950618345
303,2007-05-19 11:08:58+00:00,,214.21826202115952,261.01018027508593,,,,234.56339659782367,,,,,85.1021022000913,157.09373971714365,171.94404401235806,,133.98897582716103,102.76403319178067,122.24560127698965,,163.65898051970692,145.58507723373145,149.69677971747237
304,2007-06-20 11:08:29+00:00,,,,,,,,,,,,,,,,,,,,,,
305,2007-07-06 11:08:16+00:00,,,,,,,,,,,,,,,,134.55003051175595,107.39568034973117,,,159.73316281339459,150.00547158265167,146.06522158132262
306,2007-07-22 11:08:07+00:00,268.593925194488,212.98099223382297,267.5926741245362,,,,,,,,,,,,,131.57682128701953,101.8663080586233,,,160.66690523970135,148.15955414601393,145.98020310472526
307,2007-07-30 11:04:39+00:00,280.0181356204864,214.6653326292303,264.78867233209604,,,,238.33950746005223,,,,,,,,,,91.95585803213751,118.89982710214595,,,141.9042164568517,148.56787995526193
308,2007-08-07 11:07:57+00:00,264.0113407539799,,,,,265.9039947433465,239.6986423374649,255.80213655466127,,,,,,,,,,,,152.18970183402115,142.90066479339976,134.92127407423413
309,2007-08-23 11:07:47+00:00,,,,,,,,,,,,,,,,,,,,157.90618624329923,138.18482281896075,148.33062410397358
310,2007-08-31 11:04:26+00:00,,,281.72611884403807,,,279.54612601980756,246.8679997996634,,,,,95.90206049590554,,176.2651770463672,,,113.25450250255199,,,169.95664392121256,157.4491335135294,161.84260170816566
311,2007-09-24 11:07:32+00:00,266.22957091278744,218.08989065745223,269.28074196750106,,,,,,,,135.25309032739145,83.00802742613683,,,,125.12235271780597,100.21757111584768,,,155.23387986592934,144.16443048458356,144.1956214501612
312,2007-11-03 11:04:31+00:00,,,,,,267.5648890560657,231.34064161352742,,,,141.54483388711645,,,,,,,119.07160361820972,,149.99237706871412,141.887482675088,143.52980273898703
313,2008-01-22 11:04:51+00:00,283.1250364839783,,276.4161189582519,,,260.48486040566536,236.0499439465513,,,,141.1928725702387,73.66465633499533,137.51972804337896,165.91593170088504,,,103.30232906751975,121.12084696867694,,152.00196290302583,139.87184873535065,139.56628742681607
314,2008-02-07 11:04:49+00:00,282.7778316747889,233.23383222050393,278.6587340372546,,,272.65785347535547,241.3410426551443,,,,,77.8917231282457,149.36138739175192,168.39316862193695,,119.5584458933792,104.39056471365727,,135.66425436000645,155.2202370532375,145.1340668390232,137.79672304377516
315,2008-03-02 11:04:48+00:00,272.18526425748576,217.74169244722592,262.7601040609658,,,,,,,,134.20452381679974,,,,,,,,,,,
316,2008-04-11 11:04:39+00:00,,,268.93937814641646,,,260.0651427887294,233.386770889071,,,,135.81409415755505,74.35158294193926,145.5820708009397,153.3750156838048,159.7572362766968,,,,,,,
317,2008-04-19 11:03:43+00:00,,,,,,243.88449866041765,217.97807487817403,247.8265749209899,,178.81787994252488,117.60828000404578,48.22706091159265,127.35605404624366,127.30626495282586,,,,,,,,
318,2008-06-22 11:02:00+00:00,273.7060731689787,228.5008461387407,,,,273.59383316577845,231.52665472815931,,,,143.79541046041982,78.65131157188846,147.83492345053193,162.93674986090252,,114.90452587368395,114.85563850234246,,,165.5632753122874,139.3116474488151,143.237570508542
319,2008-06-30 11:04:05+00:00,,,,,,,,,,,,,,,,,100.65362341243858,,122.60143443333189,151.61623292105344,,132.91782056048135
320,2008-07-08 11:01:33+00:00,277.49701498347895,231.32456549353975,,,,278.7315447693064,236.6300359848907,,,,,85.37250497950083,156.07269868567377,161.93425919263132,,115.3678661496406,107.66649352371726,,,172.19715421849804,145.5900985508635,154.64359452604504
321,2008-07-24 11:01:05+00:00,,,,,,,,,,,144.4197741077954,78.93380018754976,149.2821123490427,163.72643609883835,,116.57569381970154,,,,164.0629823605787,149.13031538601462,150.39282174922607
322,2008-08-09 11:00:36+00:00,,,,,,,,,,,,,,158.72058528093368,,115.99829805117194,100.7704584880674,,,167.8561305861457,144.2785488186491,150.867869329029
323,2008-08-17 11:03:39+00:00,,,,,,,242.98137572447524,,,,,,,,,,,,,,,
324,2008-08-25 11:00:10+00:00,,,,,,,233.68435155463692,,,,140.5453583297163,81.64710136565967,147.48653586273647,159.9569164702463,,115.18042361431371,109.45555857462018,,,161.53402508072855,147.42317049037814,148.7730886218424
325,2008-09-10 10:59:43+00:00,267.6221617482945,215.87805168735622,,,,,230.86521726187078,,,,,,130.25740338987384,156.0583891641998,160.11339792361986,106.14851432820748,,,,146.60551027242138,131.47079665828983,125.67918151709272
326,2008-09-26 10:59:14+00:00,,,,,,,,,,,,,,,,112.10210674679433,97.25441493210195,122.08648453426562,122.40321786396336,153.5285767724602,143.07503297438802,145.94918763318475
327,2008-10-04 11:03:13+00:00,276.88739235687564,233.70511712877996,,,,270.0927690790104,,,,,,86.18191535581374,160.15497550794979,,,120.58167781288509,109.37052254148333,,,167.54420262002398,145.38006604358824,155.94231164757565
328,2008-10-20 11:03:16+00:00,270.82437964751296,226.8347676106863,269.06321041040263,,,263.074472925069,239.39297390623344,,,,,78.28307457247803,145.31553071841617,165.53770500671104,,118.94006520525907,102.7628069046556,,,151.81587299425132,146.96546970350337,140.0573167678104
329,2009-01-08 11:04:10+00:00,261.9337047548429,215.8323613021186,264.61540985713174,,,257.14763821180986,230.61099793975166,,,,122.6535431927202,63.44121633694238,132.3464306319133,151.56510750825151,,104.99118389234836,92.05913901456759,105.51566591287121,111.9977672389008,141.20739565838915,129.92471505953827,119.69835868685097
330,2009-02-25 11:04:31+00:00,269.8282158034782,223.78870082490926,283.61251979185624,,,268.53499169478766,238.32148337703944,,,,143.07474745838,,135.1056372238328,162.13265705992703,,118.25293759710348,100.4488937110362,122.33926468111281,125.82868730220535,156.25315663352396,145.7044344935814,126.38815653186633
331,2009-03-13 11:04:39+00:00,,233.73835670872182,,,,,238.63907884839125,,,,,76.26807168788217,157.52131773727928,163.68099002885828,,121.36242217738857,,,,168.71960993987227,151.5398656598599,146.85520502111945
332,2009-03-29 11:04:46+00:00,,224.0121066862694,283.51915546141504,,,264.13170196633007,238.43403210571165,,,,,79.78744496514575,152.6434209669392,170.71082343799,,121.00899272342934,105.56294236030617,,,161.37897038012295,150.63614613759307,
333,2009-04-22 11:01:50+00:00,274.7723700083446,222.4515330943686,285.8717732064463,,,266.5488629699871,231.82763443629324,,,,141.75528151922182,77.08041819508317,147.01734178868065,169.82063356286594,,118.64671142135379,98.21864699425008,111.76168350433502,,150.041657693963,138.6896892875729,131.39509264575
334,2009-06-01 11:04:57+00:00,,,,,,,,,,,,,,,,,,,,,,
335,2009-06-17 11:04:56+00:00,261.5784262833948,220.9651285869224,267.61973312526266,,,,225.60080449273244,261.0951875792457,,,141.15245475324213,72.92510813990896,,142.21848121694595,158.05048276130884,114.7568772650562,,,,,,
336,2009-06-25 11:03:01+00:00,,,,,,,233.80547319577056,,,,,,,,,,,,,,,
337,2009-07-03 11:04:53+00:00,,,,,,,,,,,,,,,,,,,,,,
338,2009-07-11 11:03:17+00:00,,226.92060029702913,288.6858531448004,,,274.11638676809923,241.70461572280743,263.86758316261194,,,,86.08805186985853,157.32707185707943,166.16343136140065,,133.70294974076594,109.70520413271264,,,167.5276841352989,153.6813366459691,143.46128904328725
339,2009-08-12 11:03:46+00:00,272.90144027603594,,,,,,241.3891455963344,,,,,,148.9295634127542,169.0539258592449,,136.49013818472358,102.61224444574496,,,160.97793049234787,152.09625792636987,145.90980069331385
340,2009-08-20 11:04:41+00:00,272.39738904586494,226.8363220244267,284.2169084580221,,,264.6717956538365,,,,,143.63817969764392,83.28471990516584,139.82801895783365,,,,,,132.0312552261456,156.7403811436533,,138.82539213048415
341,2009-08-28 11:04:02+00:00,274.7272517035703,222.33790127360982,285.6937670844527,,,260.6692740838138,,,,,,80.90257286974901,143.84900045023983,159.54737418759123,,120.2145254179294,,,,149.47711914782974,141.77447937721286,136.38511369493358
342,2009-09-05 11:04:41+00:00,279.53172735772523,,284.4159693707885,,,261.8435496002589,244.16925455171332,,,,,,,,,,,,,149.88954987189268,149.8468593943054,144.96233691098018
343,2009-09-21 11:04:39+00:00,,238.35166941535175,286.0774315498741,,,270.607229303611,243.5993503348551,,,,,95.9630479771154,,172.3731252355108,,,105.21206482815174,,,,150.39447524336018,154.19041681679303
344,2009-09-29 11:04:27+00:00,,,,,305.24446171519514,243.5299796294799,226.884679220641,,,,,,,,,,,,,,,
345,2009-10-15 11:04:37+00:00,266.12599622222956,216.44581007022236,,,,,,,,,,,,,,115.77426156884084,84.75843991243659,105.17013382501048,114.6385776209381,140.5131918020425,128.75848726144545,128.70502855535062
346,2009-11-24 11:05:14+00:00,273.6424509447671,231.10493649903458,282.93570172912496,,,255.233236660878,236.84338840591698,260.97913092960414,,,,76.20964502366883,,164.50103694343693,,129.07260755700682,94.771682229122,117.60683678063174,126.82803652238208,147.4896647848549,146.50063045336464,132.14010687201863
347,2009-12-10 11:05:25+00:00,263.4457854028842,221.5201490805424,252.61335020499442,,,272.81297623429276,224.73440892300624,248.78848499090728,,,130.87968326495303,61.023123821586374,127.20503077712227,146.00675216555842,158.14796546892478,110.53438542004714,,92.74141701770253,103.8789181941261,,117.65734184497771,112.39690362021443
348,2009-12-26 11:05:42+00:00,257.49190026486843,,,,,,217.78124140067257,,,,,,,,,85.2669385264368,71.03781521316134,83.26793467536913,89.3185863773198,118.17626319591452,104.20231046729108,101.21932691072581
349,2010-01-27 11:06:12+00:00,266.1996270130543,222.08669730558256,285.02922052753877,,,262.76987339266987,,252.4641926156413,,,122.44895831815327,77.03535203961609,131.8590418749768,,159.03904425081555,119.20433563121796,92.76446413872134,,121.9752903590609,149.14905020037048,,117.75427382888353
350,2010-02-20 11:05:26+00:00,274.225701236964,223.41268719102328,288.49614243451896,,,262.72959954207954,225.86992463622275,249.96423228545962,,,124.37152081694998,68.42221153661761,124.76822119369038,138.89995701037475,160.9095371524967,114.65433195522101,83.40500527902974,89.74265102016419,110.94923536750096,139.84180323099693,117.83153125249312,125.27272476184896
351,2010-04-01 11:06:43+00:00,278.8880888229631,223.20643797739203,289.88166643148827,,,267.7988889399462,,262.1989843840236,,,,,,,,131.2248468136474,103.06516003047591,,125.37546066360788,155.74003149934782,,142.4331968652241
352,2010-04-25 11:05:21+00:00,267.77773358585324,,,,,254.75690560353314,233.33342649328694,253.10197139755226,,,136.71239625831117,71.63278847926009,114.204386839595,147.29243516766311,153.35839613857445,130.85454959523537,84.90426823556,113.85002460222742,112.6121433749269,142.3336576824919,125.70800674542892,119.2850716601867
353,2010-05-03 11:06:41+00:00,277.14926323642584,,290.1975208294599,,,257.92722077124563,239.27430891949533,,,,142.07852005906966,86.76435334384954,113.9057633559167,163.47907164497087,,,93.85080227245344,113.86957377860304,130.56255420729497,144.94744022820024,140.9645463899143,152.08150204631286
354,2010-05-11 11:05:19+00:00,,,,,,245.28237451099588,226.849367138243,248.5095622826213,,,132.97243769405839,70.09500230264953,106.7569291534852,140.72893768460392,156.42058745354103,120.44530947695003,75.44201038541476,102.56003723819282,110.56802508809147,130.95598292487801,116.30061125182374,128.31178829407244
355,2010-05-19 11:06:37+00:00,,,,,,265.07174993820723,227.9219307798152,,,,145.00631488213355,85.24150224194426,133.8763234630601,,,133.35390777164923,105.80459771158107,,126.67846104585477,155.33418250994737,142.63163474592395,146.96649247176623
356,2010-06-20 11:06:40+00:00,,,,,,,,,,,,,,,,,,,,,124.87787264076927,141.14565129182478
357,2010-06-28 11:05:05+00:00,,,,,,,,,,,,,,,,,,,,150.1478297216533,137.42504993782708,149.88875790821476
358,2010-07-06 11:06:43+00:00,279.26660870631963,221.30508715867865,284.70071030817996,,,,236.10452043983082,,,,138.7384402352913,,121.41013769294277,156.21998063735703,,123.25605146311202,93.53388205953263,113.42951824187469,,146.16009919042114,139.9994267694255,
359,2010-10-02 11:04:35+00:00,,,,,,,,,,,135.62411086310146,86.59912227551851,124.47869723636023,157.3071044951534,,127.63157353627581,94.92125454761366,106.16545626684916,121.68789141824413,139.69005512245496,133.85047730466803,139.17804341404295
360,2010-10-18 11:04:26+00:00,268.9282764651685,224.38932296738847,284.1990114564762,,,259.30013888367824,233.67471143626594,256.09614105287886,,,138.76073240377488,85.22401492361477,131.48455027226987,166.5629670454731,,129.79526044023729,95.40431064200155,115.11495032313766,118.27191013153205,145.18171410848691,138.55035805527865,139.47757916537805
361,2010-10-26 11:07:00+00:00,,236.9258873823817,,,,266.3019292749458,234.99021954069048,,,,,97.01449175143917,138.64118462350538,,,136.02620374398822,108.15986966316288,,131.54187383801244,156.51093709997014,146.55127683188152,151.23200322912504
362,2010-11-11 11:07:11+00:00,,235.6005227934844,302.23139922619885,,,268.96590216294055,238.55191109431019,,,,,101.49671007391498,134.73993200826826,170.32170478780125,,134.61059420518387,104.28111609562919,119.21725601633722,,146.80200479920688,144.9542293557081,
363,2011-03-19 11:08:04+00:00,281.8924483081729,,,,,251.58586007317945,234.64963491255207,,,,136.29724728304382,86.54613402970088,156.16451500513602,178.84492951357973,,137.71130750533584,,119.13701050935913,120.88518590048723,162.2149955629859,141.7808014398334,138.48115598438943
364,2011-04-04 11:08:08+00:00,276.98025087784026,226.02608803659984,292.64383779344234,,,,233.93066040204508,261.5350891398483,,,139.25295776502503,89.73642997888118,159.5492431207035,178.04470766630754,,135.6880797632238,,118.36325455582278,119.3538210674731,,135.27761172082518,134.19770626929568
365,2011-04-12 11:04:17+00:00,279.2240397435157,,,,,,,,,,139.15787649873042,86.7914065686743,,,,138.00387613719366,97.8049453402758,119.43637216668341,115.51267543009911,159.70473240541077,143.53674111705035,136.55845623086287
366,2011-04-28 11:04:09+00:00,,,,,,,,,,,,,,170.3025574383524,,132.86175660104502,97.17702327160691,116.6924333668693,112.10540800123498,163.00714631711872,135.25383191407812,134.38065301145758
367,2011-06-15 11:03:50+00:00,,,,,,,,,,,,,,174.88333584809064,,137.89771708767017,97.60570222489568,112.60793675721612,123.68732522383293,161.6892267622672,134.7643079139431,146.09765726114824
368,2011-07-25 11:08:00+00:00,267.49854095418414,225.70263605534802,,,,252.10785771290602,237.57077630125735,,,,142.71217682919973,86.30414325949104,,,,134.31136666635575,101.8113733175816,,123.62269562601077,164.98675080076492,142.7748984496579,136.21335710226725
369,2011-08-10 11:07:55+00:00,,,,,,,,,,,,,,,,,,,119.25552992076962,162.59579845576758,120.49379740750892,132.38067280112517
370,2011-08-18 11:03:20+00:00,,235.22747358246824,,,,260.520614505622,,,,,,,,,,,100.28906595673463,,,,,
371,2011-09-03 11:03:10+00:00,,229.2027715522554,,,,261.1695569389401,232.75502294411388,264.3130889450929,,,138.3555393327345,96.54310522148921,,,,137.67432149667013,103.739480701314,120.79369337315384,,171.53343572538864,134.06958182670536,147.37118659627419
372,2011-09-19 11:02:57+00:00,282.9169438750532,,,,,,,,,,,,,,,143.38642144836223,110.96514869063316,,,177.24316642379563,139.28391057280828,152.18314596162264
373,2011-10-05 11:02:36+00:00,,,,,,,,,,,,,,,,129.9660393518596,93.05005486573297,117.26243946402869,110.78931805650375,155.97055904087404,133.97471009496513,142.8264080511913
374,2011-10-13 11:07:45+00:00,281.9211413305446,,,,,,,,,,,,,176.6025601868934,,,,118.88088659241976,123.31052127404128,170.98991759611272,138.74472421655997,148.95396211312894
375,2011-10-29 11:07:52+00:00,,,,,,264.07446747308285,245.97979414132774,,,,,,,,,141.24923510325783,107.6285230305931,,,180.78384766667284,141.74163679198276,
