,dates,BARR_1,BARR_2,BARR_3,BARR_4,BARR_5,BARR_6,BARR_7,BARR_8,BARR_9,BARR_10
618,2016-10-10 11:16:52+00:00,212.13520181494863,219.0699941964757,224.29829634888713,266.4991139862216,289.8197138977142,106.20983239574093,117.59005600341933,122.92492782977288,127.71631171776775,157.459517630535
619,2016-10-10 11:34:55+00:00,215.8375363301315,219.0825108536036,229.15995435319684,264.57494178514906,297.3310336922771,112.98760406778783,124.30910270954516,120.5482797287205,125.38840985871326,161.37852086908424
620,2016-10-25 11:20:39+00:00,,,,,,,,,,
621,2016-10-27 11:23:49+00:00,196.16917953211544,202.52795488998436,216.3664599592335,246.53250310467678,269.4436975061232,86.1028463564489,104.20120826277149,104.59580700989164,115.26241539595006,129.0235583819728
622,2016-10-30 11:34:10+00:00,213.425657525742,216.20610767551906,223.4209040809991,254.99724984306224,276.70568183044907,99.08992411436805,122.7418518263473,113.55923034957101,130.71622981369717,141.96581781845757
623,2016-11-06 11:23:07+00:00,219.56725427769885,222.98522105668678,231.87088190654197,252.3672217231565,284.34024149668335,104.35962531718776,129.63064830896374,120.97853215990455,136.68149106071687,145.93613838419398
624,2016-11-16 11:23:35+00:00,239.135263301585,237.16507050978825,243.86973252592318,266.19083180589064,310.6984849840353,115.1420209987831,144.61452180368838,141.25621308843017,147.35278711859428,167.67627062438916
625,2016-11-26 11:26:49+00:00,210.61391448799264,206.9476213770921,216.27235831761618,238.14263902883437,304.6340391924371,92.23873585671632,124.23524342703217,107.46728210304586,146.08580818015488,132.91975907672918
626,2016-12-05 11:14:26+00:00,224.7598356517007,229.89391221091353,228.54321754955788,251.6909399883948,270.0362912443951,103.04745740538175,125.39955073548937,134.92179603336263,138.85255052480937,127.1177461775475
627,2016-12-06 11:27:47+00:00,242.38507521573842,248.5613023756406,245.49488265473641,274.3388771699073,285.6692807625197,112.92028730802227,140.92400970839367,150.0137267310635,156.50282835735447,145.9083715893021
628,2016-12-09 11:34:49+00:00,226.35654332785114,229.18902599446622,228.27767956743597,263.1307308089247,269.75040179758213,88.61376059719149,126.29159146992383,130.85125557664628,138.13350699396204,129.1051075526619
629,2016-12-12 11:20:35+00:00,215.9084121847987,221.63872183778534,244.43719476299407,246.92074561049546,251.71814412617533,78.98435965841962,120.68839783801909,136.40964344976146,130.52308216926707,117.63049888164063
630,2016-12-13 11:16:34+00:00,210.77596774163212,209.16962378871875,236.60180762921738,237.99538705805404,244.8733530965487,80.715340104137,114.52226354601706,136.16577539005465,122.6331390528191,114.90085906141161
631,2016-12-19 11:37:10+00:00,230.63854307638871,236.57011225955668,257.26701850861934,258.5285548190301,286.57905547384087,108.29400693636701,132.305330040199,147.99971528186109,136.94874140264074,139.28785374457993
632,2016-12-20 11:22:42+00:00,,210.8495724059859,,243.33208537949935,,83.63904833759631,,126.90995052840603,,118.70383447458973
633,2016-12-26 11:24:54+00:00,198.46329445507368,216.36475558334584,,,,,,,,
634,2016-12-26 11:29:57+00:00,198.2706858927808,212.77958773279772,231.33641843590368,247.1358735276324,261.8107500002959,78.41518055765331,102.66748306861203,129.0850378238482,118.65328877910363,117.63435901835425
635,2016-12-28 11:20:32+00:00,212.67030189700654,227.03882602312794,244.78176300791358,255.88822894893735,274.5321692867484,105.45702600140034,114.3711573225163,146.86372512537673,131.9817234627483,131.193006960282
636,2016-12-29 11:16:27+00:00,224.33724682120138,241.65437682318333,245.45796170727687,271.3058111798794,283.78852496739864,121.2400215575473,117.43497831420652,159.90498568412454,148.22281493993484,145.77085013081629
637,2016-12-29 11:34:56+00:00,220.63565036217886,235.9929759409177,248.8743676526144,266.36818029485386,281.13392009123413,111.27308154080289,122.23459094777661,154.22077190628374,140.20228336624223,140.62335973818506
638,2017-01-05 11:22:33+00:00,234.4718811334029,,251.34514840451573,,277.2800956701059,,118.4587373428087,,141.65027085037576,
639,2017-01-05 11:27:37+00:00,229.90852466795548,237.03933759294154,249.62650696777365,269.564563177683,272.1995407387854,106.33059858841416,116.55292583000042,149.93533478879309,135.97441473913216,148.64414069157112
640,2017-01-06 11:14:19+00:00,212.6841056685928,216.18805594469035,236.20807197285723,255.68916101603267,255.0879901637029,102.68345134969528,98.49525778982633,130.93041857101335,116.29865271319508,132.72700845746218
641,2017-01-08 11:37:54+00:00,211.36899737542672,215.30646445499204,236.49088712788551,249.68794469401695,252.45635330541302,92.25886227435196,100.95791645871336,129.80169486967117,120.11575522697892,129.83098961355745
642,2017-01-14 11:16:16+00:00,202.1031196961201,217.70955995542585,224.6010796257287,244.45264042716178,267.4980041037428,101.58512682329129,99.32406076645623,134.2642828771926,113.7629498806455,136.014835572577
643,2017-01-15 11:24:12+00:00,223.02835349928472,236.62818338397298,244.1245763217682,253.23688645178004,299.0993502009401,117.46405220306029,122.532705936003,143.97882325097802,140.48812009770847,158.86489969670725
644,2017-01-18 11:36:59+00:00,230.94175368013236,245.99960791563137,257.6516058900205,259.3929546598566,299.4303249950174,158.6828145296181,127.66724191971534,146.05237491923117,139.55463120084502,158.9490485640046
645,2017-01-21 11:22:22+00:00,321.16297820778505,249.18924739013667,334.23915252767097,278.79269766903036,295.4751117607348,178.52802916065,,,220.21303167184072,237.35325084721705
646,2017-01-22 11:14:14+00:00,189.98316050894573,207.9924193072078,217.93439229951912,237.26096614647287,253.12965716508924,92.75927922180536,90.92453452529763,105.00775481631807,107.60084774260397,120.58381876903789
647,2017-01-25 11:23:33+00:00,191.92975002188024,211.25887077692533,224.79335481106943,241.7256670276876,,100.08051692267102,93.86475603882813,120.03189529520537,110.3832841986557,131.36839858695907
648,2017-02-07 11:14:06+00:00,,,,226.93525216541676,,78.64144406509095,57.75916705607558,83.68864374702137,87.3072038688268,
649,2017-02-07 11:33:13+00:00,174.1150504951134,192.57451849922802,,,,79.71676637863578,64.65266870139455,98.00703950290955,96.21852296446319,119.15086565948923
650,2017-02-17 11:33:13+00:00,209.7408792052695,228.0675297414241,255.40278178823587,264.65336209507325,249.64540694464222,150.84429906749207,112.72720351926742,128.76393166740854,132.54566881698915,161.45526687885223
651,2017-02-22 11:22:19+00:00,184.35980095212597,196.2388768126353,229.5191124994282,239.92967321730242,,93.97828724892479,90.44691622965743,,,
652,2017-02-24 11:24:40+00:00,,200.4940874402689,,,223.22060364746696,111.77561214881715,,,106.60313114720961,143.07482150562817
653,2017-03-09 11:33:11+00:00,172.4523957481034,198.79661026359597,217.97041784021366,248.12817406556005,234.17866278817434,97.70009622540924,79.9632600237301,100.44231028078963,104.38721333150019,126.8616435831668
654,2017-03-10 11:22:26+00:00,,,227.08880717867885,256.0431031063273,,,89.00742291119396,126.74105508789285,,
655,2017-03-11 11:13:53+00:00,194.2998600631852,215.4979878828364,235.1665316708475,258.20667964124164,244.569586117171,126.70290352779253,101.87272233583762,115.86060234087385,118.98227437882534,150.99911209233323
656,2017-03-16 11:26:58+00:00,193.91216747306353,220.52791912247608,228.793148998428,263.11620739296114,259.60277088929695,124.10519321355069,119.61957371284807,117.9415343131848,124.42610934667485,153.81232292871482
657,2017-03-18 11:19:59+00:00,193.33225395654432,223.4819450779649,239.3969124477149,260.3877549239515,252.76538037979785,126.9971954530851,128.77137995868648,122.64333608088143,130.63729437035258,156.73553127061274
658,2017-04-03 11:19:51+00:00,175.54410332362644,201.84503517010052,227.00839090430287,240.86668884123827,246.21892926988568,127.076050346974,97.90257429899886,114.71107295150847,121.97025607726394,144.92157761907316
659,2017-04-04 11:16:22+00:00,,192.7031942368874,215.69054230511307,235.74642797766927,,110.809670597446,76.45932615701054,101.4073890800116,102.43591876576099,142.81281071429777
660,2017-04-05 11:21:11+00:00,163.0164432238,194.38639490573632,,229.85209418520768,231.49474879778734,102.36782770211921,74.878614960317,102.87742095676498,108.19949612866147,133.8430494629038
661,2017-04-08 11:34:07+00:00,178.08326924937455,203.05433338947225,218.9022535639601,240.69076818128627,247.05817067530708,127.71665001004575,97.79488991566521,117.24889746306746,121.14282106709271,142.7235066785562
662,2017-04-11 11:22:36+00:00,181.58461319793233,247.4970268660001,230.27567135674218,262.0648971021982,267.79478520090385,145.69397146648674,117.25928883794883,135.1567354845299,135.06217306609724,163.14415516615955
663,2017-04-19 11:19:42+00:00,,,,,,,,,,
664,2017-04-27 11:22:43+00:00,201.90385596670671,260.9362776882425,250.60349705355856,279.85835482092205,276.3257259669017,148.5813422187923,137.09116587056837,148.36073235034553,157.67085427698723,
665,2017-04-28 11:13:25+00:00,206.5887930155841,248.21662415063503,258.29368985280615,268.29068303571006,286.0485443646622,143.51651832214935,142.67042689311427,140.99550049698365,152.39355892218464,168.299909966764
666,2017-04-28 11:34:00+00:00,206.97899707466095,236.7486449928804,247.4526732745718,265.824667287318,285.43289063257214,144.60682433970018,141.85194571675476,140.21895672279305,154.07638797569274,168.41877797514638
667,2017-05-06 11:16:34+00:00,179.3092989230907,,221.76103690760607,217.3115047905875,230.0781128420952,112.01581808338364,88.2747659364351,95.02756657569184,110.56167298878592,126.56236814115037
668,2017-05-08 11:33:46+00:00,181.651067095072,212.82761408729067,222.76572004359753,228.1204242193557,242.0603059627436,112.58950687639248,101.55872912333099,105.57629851044564,123.49353287260037,134.46356900994545
669,2017-05-18 11:34:12+00:00,199.1870985971956,233.8094466364228,240.85393679920634,244.90708621176566,262.68207002819014,128.31788740563917,120.95115619267727,121.64522182786598,143.05349237680997,177.30616001925742
670,2017-05-25 11:24:34+00:00,192.57596956329218,215.72034027880505,231.62374088937258,238.66519863980054,255.16968161084222,117.84913364219507,116.66000476439947,107.49385361002184,,
671,2017-05-30 11:13:42+00:00,206.68076828560078,229.73371697219147,253.36746133431765,256.42661428344337,274.2383840399964,131.45899969864163,125.37600501846256,127.79716491595684,139.44733525135925,154.52105250207708
672,2017-06-04 11:27:55+00:00,184.23610720301897,203.85815868076543,224.75616227431044,230.15193082839937,243.37955189617242,111.0868092105184,107.35822703509257,100.67084764624784,115.10170157286683,132.435078683587
673,2017-06-06 11:19:56+00:00,185.88319157265695,207.0184434456602,226.2542533676823,223.25275773961397,245.3858287408419,109.71890606346784,113.14579187668305,108.49255701608902,114.19980409371942,131.77919993278223
674,2017-06-07 11:16:42+00:00,,,,,,,,,,
675,2017-06-07 11:36:17+00:00,182.58850851041473,211.18636182219427,224.80638366382345,229.1197832957007,246.81511173297343,110.07105582056703,107.46157234259937,107.31792604334142,110.93934926070682,138.30757753296274
676,2017-06-17 11:33:19+00:00,209.38611723460735,218.00293589294918,240.3873786145162,232.41140007015107,266.55356639737744,111.96092558281529,124.63809853092403,117.07181858980792,136.20022208456177,145.69230616678493
677,2017-06-23 11:16:45+00:00,,,250.8338939483598,234.31018733166803,281.7938561857491,128.17065121452882,123.98632646298313,127.99759623475899,140.2819157132886,160.9318102218105
678,2017-07-01 11:13:53+00:00,,,,,268.58586385715245,,,114.98978514480069,,
679,2017-07-02 11:33:58+00:00,209.80374534760443,206.23520444760493,232.5595275781954,233.62519783898514,266.5842309390268,98.58874089629586,116.78916686374339,109.49497463752667,129.55493426593353,137.31558175586594
680,2017-07-09 11:16:46+00:00,,,,,,,,,,
681,2017-07-12 11:33:19+00:00,228.6155565533016,224.34643263458702,251.2795112140215,257.8178474085986,292.7135981954308,115.91151844992748,131.98562802171955,128.52273210798523,145.40848749394823,161.1949305811359
682,2017-07-17 11:13:57+00:00,,,,,,,128.9879621728805,126.18194268962469,,
683,2017-07-17 11:33:26+00:00,215.69939124294868,207.74387374118197,241.56273200110334,247.45993841502866,288.3761504444395,103.08133311513976,122.9838780785342,118.0398892597983,140.1236139108451,150.588614245841
684,2017-07-22 11:33:18+00:00,205.01818761412747,208.1534628300504,226.51513008186606,229.76163309853746,268.9620160653807,82.70367646531417,105.03115132380492,108.14750244409953,119.73478667126807,136.24616005304028
685,2017-07-24 11:24:33+00:00,229.92278959981687,244.74158058906642,252.87417531546828,256.21303229168115,299.4287265832515,115.5964941666056,135.51017720859522,137.2316738084091,158.47276785900416,170.18049425056716
686,2017-07-25 11:16:46+00:00,238.13746949534232,257.39224175363904,260.0820489565413,274.24965086950897,,116.59201477206933,145.82472925108527,147.39301277294885,162.2923134669903,178.7294269144835
687,2017-07-29 11:23:41+00:00,231.0054210552139,229.6084742285464,282.3731699353541,258.4358955850495,308.04693811466154,,,182.73495471478165,187.17244760368686,
688,2017-08-01 11:22:56+00:00,241.70786737259684,,,,,205.77332380609113,141.75246771888072,133.08553611728559,202.08592886688837,184.63448804974644
689,2017-08-01 11:34:08+00:00,208.3107808286291,224.4106304103479,231.29988363320118,241.35775668046472,285.939906863241,90.26075189762865,113.07801094742162,110.37979407689014,131.29515204174186,144.46878505292287
690,2017-08-02 11:14:05+00:00,,191.99475586165335,240.9911990039824,254.00380590656835,293.15439002707524,98.68493453525261,122.991009139539,,133.37696202828158,155.15788882753947
691,2017-08-03 11:28:50+00:00,202.2353366518077,211.6484138222598,235.17643136499822,225.57196661737885,273.5655835746291,83.44265612739767,111.48874130180161,101.37540808631037,123.17384434195884,142.02369979428582
692,2017-08-06 11:34:39+00:00,214.04037295786316,219.75974855400824,231.84445400140947,239.7478010667583,287.68434139908675,93.40938854504948,118.76307764953908,110.13144483388412,134.43144561552634,148.30592831364046
693,2017-08-08 11:25:10+00:00,223.21796083067144,239.6633342228247,243.49546867910828,248.2713889581911,298.02570822311384,107.39409018320501,133.67507768020062,124.38648265235689,145.4053512292844,163.3202649824388
694,2017-08-09 11:20:19+00:00,230.6550436388336,248.47695101794363,248.79226904464602,254.00642973842594,303.28036994512405,114.08196294705502,146.3759316631564,135.1503352918989,151.3142524124965,169.3676194966655
695,2017-08-10 11:16:43+00:00,230.5016241662867,262.4010070990213,246.30632283718919,264.2833877352503,308.6444075037624,121.09586413151183,147.3132213317243,142.20298339267927,153.54373813485387,181.54799538647393
696,2017-08-11 11:33:17+00:00,232.0437820112476,257.04289416060175,248.27309996703497,261.7142856155617,313.8745758219761,119.8678653483176,154.25733064488315,138.48992494652018,153.75630521064653,172.85222358724965
697,2017-08-13 11:24:33+00:00,223.02152285434533,251.15168501097577,245.53137508783306,263.50435699301795,310.05792837358996,115.91451499135675,148.82420101648202,134.70545772223034,149.05373542955925,169.27723226372686
698,2017-08-16 11:34:32+00:00,210.28986106119504,238.66829633301944,232.9980354219181,255.52260121709685,296.1572572412104,93.84500906773916,125.24993285758475,117.06851860189815,139.07401385928137,160.9647602982628
699,2017-08-21 11:33:15+00:00,202.3078252224583,221.1196122265841,225.78635264483987,237.30879628739945,289.04428220969265,86.72898101055283,115.4594467456392,103.53453154443301,119.93417061027726,146.89878035948763
700,2017-08-23 11:21:14+00:00,214.0940933389661,224.22517783783252,224.2080988722678,240.86798508026584,300.8776626345485,108.1588579433537,126.71683658312082,120.6980959767169,,158.6018086209153
701,2017-08-25 11:20:23+00:00,230.33822047533872,243.11610534475767,244.25512054148015,263.1277025000156,319.5438991902963,127.96249129885781,144.625919830825,128.7543288509632,145.84328808597252,172.1564410660754
702,2017-08-31 11:35:05+00:00,202.6995224587653,212.56878069006672,214.3867792298371,229.17610026618144,290.9577268988497,84.22245054474479,111.09219363588711,101.53509047882096,111.47514930065512,146.55101801408097
703,2017-09-02 11:24:31+00:00,198.46383582391763,208.90015760648072,221.46552081450466,227.66946405384428,291.5140383040924,81.77351494307857,109.11342354400422,99.38344166661452,108.81925288345622,147.3401809021406
704,2017-09-03 11:14:13+00:00,207.6173764722514,215.91738714052912,233.47793204732832,238.75938265570034,297.95556169192776,87.0251965463913,115.8522892428862,104.4570874882991,119.72760436728325,154.70431313253
705,2017-09-07 11:21:06+00:00,217.64487983486518,217.15030991453798,222.8287009941697,242.40315103621614,296.63051833032944,93.29775324350449,124.48888366253904,114.96074042698837,119.05775918850932,161.89515135275335
706,2017-09-10 11:20:24+00:00,235.930124860855,236.70985553622486,246.0651835950992,261.5919236942622,317.93198087088854,122.6601096570125,134.9143219361526,123.3322434505366,133.89338203503127,182.59482824477203
707,2017-09-10 11:35:05+00:00,233.15609314416923,234.5098739510434,239.669510922346,253.87169952151115,313.5284257731488,120.5481800843621,137.23826237710307,122.02734100898903,130.1657090372893,181.37700542664533
708,2017-09-12 11:21:11+00:00,214.9878249682686,218.69751573120092,231.3003765658871,242.7386006676944,302.85850057346306,100.61809788617828,122.66923019431863,109.59305020172529,122.39442844241955,167.9470609113103
709,2017-09-15 11:35:47+00:00,195.11541788911867,197.06732649833214,219.2123141645749,222.87363913370297,290.8933546881106,74.56515870721009,103.53924657501904,92.10414538183349,102.48771589720567,146.4896337630206
710,2017-09-17 11:26:16+00:00,201.9416267526328,206.15272650924715,219.8428745529846,230.99414045755904,303.6598394228847,85.837710146396,108.27624513625685,93.82387721996116,104.89645027189106,150.4713797427818
711,2017-09-18 11:22:52+00:00,245.2590787110567,,,250.4289704321344,328.37645081667114,100.88609013216853,130.6886107573678,116.68707317275127,127.37609150145802,171.05834385227774
712,2017-09-26 11:20:30+00:00,,,,292.06691325833833,279.4809384398159,162.55574496300977,,184.88600011874303,165.1444619864349,187.17593558950233
713,2017-09-27 11:16:42+00:00,232.48120302728967,198.53791405913836,235.93637128313992,243.1362044145029,308.34758875887644,96.34300037073078,124.5149623171362,128.33471923788292,124.01653717437172,165.6581906192405
714,2017-09-27 11:28:07+00:00,233.4788093438603,217.16833439070828,234.89462635205822,245.46313218540067,309.4603644028211,96.9658382709417,131.6717852503793,118.0998460322651,122.99865812895081,171.2267429086267
715,2017-10-02 11:22:30+00:00,205.6376960476436,189.02687571749144,,224.27588741025005,289.901011996782,69.67659519247582,107.67137846776663,91.56640558277253,102.74026274432153,144.95211057248994
716,2017-10-02 11:30:01+00:00,205.6376960476436,189.02687571749144,,224.27588741025005,289.901011996782,69.67659519247582,107.67137846776663,91.56640558277253,102.74026274432153,144.95211057248994
717,2017-10-05 11:14:22+00:00,,,,,,,,,,
718,2017-10-05 11:33:16+00:00,224.88485203733995,192.1693905410881,233.3584050449387,241.33144415402634,295.356222335374,87.47003935704606,121.27186323999707,113.22455762348729,121.04363090103547,160.75223217319564
719,2017-10-07 11:20:58+00:00,248.73762897124104,217.92977007540063,253.18653765741513,256.8720716065825,315.2112059995669,105.56019206183566,137.15243285044826,133.05970466763068,142.27127535664133,176.60678146314405
720,2017-10-10 11:33:04+00:00,269.8134877413069,223.71529658649268,254.78933507603563,265.23986942362814,318.1221598891421,116.31638413409371,148.35414079774523,130.6423141281352,144.114384575869,174.98953667216603
721,2017-10-12 11:20:35+00:00,236.68540563723823,202.0107526861857,241.35342954827425,242.84867678612284,300.35227689282453,93.48392268785265,126.79093998198886,119.82808257604103,130.68686829560625,163.1908299994742
722,2017-10-12 11:27:13+00:00,232.5897937690793,198.07136892260127,241.9635089843378,241.58398087575642,301.4532718380458,91.48383748935652,123.14855066898194,117.34451868090787,127.27088923593374,160.3368655831047
723,2017-10-15 11:33:18+00:00,200.36123093894125,,224.14317836017233,222.19920899141556,285.3317425534008,73.2238004570578,106.06535051895429,97.42996144957343,105.5746768470429,141.2899661093257
724,2017-10-17 11:29:18+00:00,203.08772520518386,,221.7859616133265,223.58001501480808,280.7385926228908,69.35474665916965,107.14614113333434,93.83614441837875,108.44496834694111,137.74132708828083
725,2017-10-22 11:28:02+00:00,223.00845771622346,199.5061121299853,231.71898290708597,246.05051093702178,285.5763106171216,91.18613100542767,117.2276973572748,113.57914434562242,125.4250365873547,155.59684761759564
726,2017-10-25 11:39:44+00:00,240.75334146067524,199.75593557624163,236.89725719740062,249.60061714022768,289.021259674376,95.49979406879389,124.39190992783898,115.26049659718868,129.9466508648516,160.4411197198791
727,2017-10-27 11:25:51+00:00,243.15363305897046,201.6055585237567,237.78421739558036,245.9796347412867,291.6563278290152,90.85071589765134,124.80575397055911,114.92135713848086,130.6724852797897,156.55856970835146
728,2017-10-28 11:20:36+00:00,245.70743851755523,203.09677089208498,243.88527024224086,249.90309453481274,294.64811605945954,98.96257947432898,137.24260567868225,125.46207416721538,133.3953185267479,160.20201298496914
729,2017-10-29 11:16:45+00:00,252.15586176210348,208.2589202929353,234.9921403509095,261.9841402640857,298.0172537694473,110.83186543659664,138.8807165962046,129.1410155033898,123.98490337226252,164.1298859986116
730,2017-10-30 11:33:05+00:00,239.59133804243393,192.07271310790009,228.9946510595562,243.7196858753351,287.5812591826809,89.13832174191836,119.94342255143759,109.39993602412166,119.47422437367881,153.66175052533873
731,2017-11-04 11:39:08+00:00,232.17818588546749,198.0542159603234,231.80585290263784,240.03065012776605,286.9278724978873,90.44127794456699,122.14859572863975,110.54816537894176,119.8367108232549,147.94461639631376
732,2017-11-06 11:14:24+00:00,238.00966147872174,201.9203908972225,236.69414174455147,254.0722209433065,294.4474635925964,98.71026324755849,131.3354368654279,120.66102428110682,127.06735120684732,160.03647807850933
733,2017-11-06 11:22:32+00:00,243.8619639201714,205.49163862676104,241.54284433503415,256.4022635937325,297.3840216485566,105.39472412718905,140.29309067923234,126.35502351007878,134.0473371242017,164.0768194987813
734,2017-11-09 11:39:02+00:00,231.81824235495935,198.5126151690652,233.85143285287148,249.03986107910072,296.4768007649384,98.05091406246801,127.23225458301073,127.60996643686312,128.59045470231734,155.7612250789527
735,2017-11-11 11:25:34+00:00,217.7340278880358,208.8263602172243,226.43410773824652,232.30854955793572,284.3209871969953,78.61981526566845,114.73667699219466,112.60394282822816,118.59114625204884,143.12788581685066
736,2017-11-13 11:20:33+00:00,205.17470676817248,185.85801336727596,218.7239622964233,231.93264437894194,294.9543920342159,85.60195331600798,94.41596717034355,110.43762672262241,138.68720660201356,128.7266335581691
737,2017-11-14 11:16:42+00:00,216.1558448541405,198.70384576298753,224.77929429658857,233.49489232936097,281.0353916820425,69.52248355817373,108.53665549690211,105.37773023391732,114.63661264701688,136.35849590851774
738,2017-11-14 11:37:58+00:00,209.72090072751257,201.46097275284558,217.60321541659692,230.92438521498758,283.7832424735993,79.46965213495764,112.78429052334727,111.15089868496457,113.08419102344268,140.77418930285086
739,2017-11-16 11:27:15+00:00,208.92848171694135,201.64771148247428,223.09050090087584,228.9285144405909,285.5598281929181,78.90826439446815,106.41141576032162,105.38135462074544,112.35140002340125,140.104929340522
740,2017-11-19 11:35:13+00:00,233.20700886210335,233.5180248965038,242.11458749393668,252.03154806727383,302.0826230885201,99.47629064001245,130.65431635508222,129.58603857560496,139.40698432995748,164.07570292948557
741,2017-11-29 11:20:26+00:00,209.00696689292243,212.88213220441142,224.74256137968982,228.31939987362404,273.4496386783858,77.85620387752138,102.35298069472657,102.38752899639347,115.43293383046901,129.56789684872365
742,2017-11-29 11:34:17+00:00,212.69467382886958,212.37972556082883,223.3237466868955,230.61504969420378,270.2392860228111,83.15030523792582,104.94409889482804,101.40074732388405,120.2059942260187,132.69322522113424
743,2017-11-30 11:16:37+00:00,217.56346166555377,207.96100265492774,223.83794473592678,239.0288206382494,274.2882154562305,79.36228523458509,104.73427813447339,102.42187124817323,123.30289711917635,123.29826683507038
744,2017-12-04 11:34:36+00:00,234.04887947330758,230.4281826388772,251.71817475223457,258.4590930231428,304.7957723079337,107.92718815682294,127.39683975520286,131.09492727227658,145.7450288891656,153.80129982768898
745,2017-12-16 11:16:28+00:00,202.36558262623015,207.47193791895512,215.41729502783252,230.98006356966448,268.7925656388592,69.52191577279076,90.76308644838856,87.7889232312391,107.90280064484178,111.99004643447566
746,2017-12-16 11:24:45+00:00,195.9409352363686,201.8739189388841,219.17581369995298,234.41186518013546,262.8310473524414,77.90173776333704,96.34097669187204,89.33517616879811,109.93139769266594,118.32846431027156
747,2017-12-19 11:36:21+00:00,220.15495733930584,231.1831872287948,242.6610691004635,254.7824841249987,279.57125606163413,94.05024601233572,115.87829911173573,113.08379492356316,134.88494649874565,143.18867560977344
748,2017-12-21 11:28:10+00:00,231.21625941913135,236.81977050556716,245.75543634729047,260.7800709999092,289.44161598682456,105.38983809727829,124.85198669991365,125.40390703347836,141.2568190077958,149.08747896586183
749,2017-12-24 11:14:18+00:00,223.17984678262061,235.53920025587328,243.1190277559473,259.69169085736013,286.42340638073625,100.41009142630034,124.43766910776937,123.86904550225618,133.04081341216275,143.48522530127798
750,2017-12-24 11:35:00+00:00,230.28250414456937,238.68362703158738,249.83004655543758,266.1704157847718,296.18412241330566,110.98539839856454,135.82814621710753,129.08488616837977,144.2055706732462,153.28234347088028
751,2018-01-08 11:34:43+00:00,207.76073661736206,216.64838635979436,221.94884586189346,242.45357450398205,265.19902001909503,81.67226379646408,109.01152794648391,120.5289222368304,110.10235457463389,121.25676347645509
752,2018-01-17 11:16:03+00:00,185.9842921286105,193.71408741419924,,222.06143397856502,247.72917130029134,48.63265634125533,89.61070826245145,89.3989998902281,80.5459861244783,
753,2018-01-18 11:36:02+00:00,193.4420417347494,199.24610679760232,,229.44293605223385,249.21428377678393,80.93806026440525,98.15955815861474,102.18937635501945,104.28173334694057,125.7156298510651
754,2018-01-24 11:22:07+00:00,,,,,,,,,,
755,2018-01-28 11:33:24+00:00,183.72590096109784,210.37333696816592,206.3092247618806,227.61121511746333,237.05400782147348,78.3610873002027,91.20976356330151,89.81693197589854,95.7933533304014,127.46998126230915
756,2018-01-30 11:26:01+00:00,184.54629159375577,212.94104149787478,207.58967571174202,233.93965757762496,244.59516617775665,85.7793447293206,85.47677516568162,93.12627081009377,102.23436508113014,126.42299371928542
757,2018-02-01 11:20:10+00:00,205.77865258190005,234.66603261933273,235.01254103789051,258.00724512602443,269.33469716796344,103.91819173660485,118.18730073823836,117.13259957293087,,144.47259408983115
758,2018-02-02 11:15:47+00:00,193.81853640878464,218.1839202946627,223.7344127224801,252.05562791858821,275.47294490810737,102.76503870080612,120.93258209995457,118.18773512851804,111.87136430993276,149.99703854030832
759,2018-02-02 11:37:55+00:00,205.62286969684266,219.08619069035635,230.5441178976285,250.55120013433233,269.98190655591003,106.75213925502663,117.08941350510321,116.42566645683627,115.35079768701904,147.39724675515362
760,2018-02-04 11:22:54+00:00,203.82938205774687,219.42296180693666,234.54701114069462,246.32021272219336,274.70236237223787,97.51863029355269,119.0180648892038,112.40675526392039,107.75220357139598,144.16713193264326
761,2018-02-07 11:33:34+00:00,189.78488819872047,207.43467429599053,,216.65396693426297,237.26115467130083,77.70193071991928,93.89483812667972,89.48805938312603,96.72372364306145,123.43898764799428
762,2018-02-12 11:33:15+00:00,,,,221.16638414599475,224.3460212272454,68.2808276945557,76.80392896119332,71.34553159954635,,
763,2018-02-17 11:37:13+00:00,198.47891728472644,223.04603738556284,225.4565555550572,250.19900442661697,264.66280277231255,101.50275759883311,107.9124553751677,102.30082015907598,127.93731916640073,140.13425022286106
764,2018-02-18 11:15:36+00:00,199.79886974544456,233.82827009509919,227.36475556296173,257.09185403703464,274.26492532356394,122.877303942276,116.959693295305,110.15671181981595,130.741980239154,146.85581994707084
765,2018-02-22 11:33:15+00:00,198.21098199143137,220.1893940580109,227.5614519347615,246.2376597931908,270.22388632494085,105.08922354878037,100.3584200148074,95.34287439308076,126.85755350172697,136.88110382135912
766,2018-02-24 11:22:28+00:00,178.7146744574656,207.09355200504854,210.07225372151888,231.15447104626065,250.80213262966498,86.74956541857034,85.14553701636332,83.95430649953528,103.41574317684794,124.73117712401891
767,2018-02-25 11:21:42+00:00,,,,,,,,,,
768,2018-03-06 11:15:25+00:00,,208.80355965053027,231.78843769571034,239.77754148312465,258.47879406815207,94.22887829176584,106.55641495738492,99.24985753238808,112.07468674322573,126.09314366206556
769,2018-03-06 11:22:41+00:00,189.91605811374959,210.19921586898437,221.3494318600567,235.83487427071321,261.62263262742533,102.69897618477106,106.54426519150512,102.16835297829157,106.65212968833056,128.26780459676928
770,2018-03-11 11:26:08+00:00,,,,,,,60.97314792394112,72.72279820495902,,
771,2018-03-16 11:25:29+00:00,156.8875097205519,202.12829654092158,,,242.85425069553605,91.64539628956159,74.1499056113687,81.50178266645837,95.13978285352148,
