,dates,TRAT_1,TRAT_2,TRAT_3,TRAT_4,TRAT_5,TRAT_6,TRAT_7,TRAT_8,TRAT_9,TRAT_10
562,2017-06-04 11:27:55+00:00,,,,262.356568908747,227.918585367125,242.318131870365,,,,102.146911714335
563,2017-06-07 11:17:06+00:00,,,,,,,,,,
564,2017-06-14 11:24:22+00:00,,,,264.697650704046,231.021791378409,245.936372996804,,,,108.120200446078
565,2017-06-15 11:14:13+00:00,,,,256.492020537217,226.581680789049,241.373603381086,,,,106.281751424299
566,2017-06-23 11:17:09+00:00,,,,,,,,,,
567,2017-06-29 11:23:30+00:00,,,,,222.96688913225,239.561507113123,,,,
568,2017-07-01 11:14:17+00:00,,,,,,,,,,
569,2017-07-09 11:17:10+00:00,,,,,,,,,,
570,2017-07-09 11:21:13+00:00,,,,270.42464772036,234.844351351161,250.860585975724,,,,111.781963972085
571,2017-07-14 11:30:33+00:00,,,,,,,,,,
572,2017-07-17 11:14:21+00:00,,,,,,,,,,
573,2017-07-24 11:24:33+00:00,,,,270.152843544711,233.947912527825,250.642818497728,,,,112.106437369484
574,2017-07-25 11:17:10+00:00,,,,,232.929287139883,246.996399940073,,,,112.186801928035
575,2017-08-02 11:14:29+00:00,,,,262.702785188311,229.476393376699,239.324074577083,,,,97.6186452076773
576,2017-08-03 11:28:50+00:00,,,,268.619459052381,234.284494729735,250.080923430609,,,,110.867889575958
577,2017-08-08 11:25:10+00:00,,,,279.738446718372,241.644820070146,255.282569920443,,,,120.073985955512
578,2017-08-10 11:17:07+00:00,,,,265.27371148889,231.846746216792,248.636491186949,,,,116.077873342203
579,2017-08-13 11:24:33+00:00,,,,273.708945307015,237.937873185506,255.165001903005,,,,118.272465402013
580,2017-08-18 11:14:34+00:00,,,,256.346120683539,224.006917961108,234.57894210365,,,,95.6816510446667
581,2017-08-18 11:28:01+00:00,,,,272.376142196695,235.080895085242,251.36653787918,,,,112.704927869583
582,2017-08-23 11:21:14+00:00,,,,271.112664370007,233.229749568789,252.584105120528,,,,115.930556106645
583,2017-08-26 11:17:07+00:00,,,,,,,,,,
584,2017-09-02 11:24:31+00:00,,,,268.50286363106,232.300477167457,246.52282181666,,,,109.757472636482
585,2017-09-07 11:21:06+00:00,,,,283.399966655208,244.449111049754,259.368298417801,,,,122.715006686104
586,2017-09-11 11:17:06+00:00,,,,271.966606428326,236.720668824538,248.173455798775,,,,118.042725976356
587,2017-09-12 11:21:11+00:00,,,,274.245926140451,234.439131750268,251.332384124636,,,,115.237063164693
588,2017-09-17 11:26:16+00:00,,,,251.788637443356,218.381645930289,233.898610401754,,,,95.9497103984178
589,2017-09-19 11:14:40+00:00,,,,,,,,,,99.8610975052585
590,2017-09-22 11:26:55+00:00,,,,278.627156174539,240.543793354982,255.163738978004,,,,120.692652484965
591,2017-09-27 11:17:06+00:00,,,,,231.696493684421,247.318658644322,,,,109.975025558569
592,2017-09-27 11:28:07+00:00,,,,273.368260842474,236.201198987326,254.874349540711,,,,117.289302329024
593,2017-10-02 11:30:01+00:00,,,,267.800758366297,233.512333596728,248.941794259876,,,,109.342308554781
594,2017-10-05 11:14:46+00:00,,,,,,,,,,
595,2017-10-07 11:20:58+00:00,,,,277.446269548184,242.20643760851,257.154524811949,,,,121.175877427357
596,2017-10-12 11:27:13+00:00,,,,267.933215243992,233.342044432163,247.740342531499,,,,113.012200608715
597,2017-10-13 11:17:08+00:00,,,,,,,,,,
598,2017-10-17 11:29:18+00:00,,,,261.089440379324,221.909891107524,236.264389571706,,,,98.4366040014292
599,2017-10-22 11:28:02+00:00,,,,274.113427809708,234.082547367256,243.975370227652,,,,108.183985374032
600,2017-10-27 11:25:51+00:00,,,,274.905461106684,237.287165648153,252.656654475077,,,,118.543001391214
601,2017-10-29 11:17:09+00:00,,,,,,,,,,98.9217649926524
602,2017-11-06 11:14:48+00:00,,,,273.703274217731,235.659125388004,252.430070714887,,,,116.681489605452
603,2017-11-06 11:30:10+00:00,,,,292.323930525823,253.39767268281,264.248846272902,,,,133.457322204094
604,2017-11-11 11:25:34+00:00,,,,275.869952331083,237.687152305731,253.027466899532,,,,119.068569069302
605,2017-11-14 11:17:06+00:00,,,,258.88333563848,223.997829857548,234.205699519848,,,,102.835251102133
606,2017-11-16 11:27:15+00:00,,,,271.241509841401,233.293534879167,246.969353733955,,,,113.731051893856
607,2017-11-21 11:28:37+00:00,,,,275.047856444147,235.016466726498,251.31059958421,,,,115.975861687082
608,2017-11-26 11:25:18+00:00,,,,,,,,,,
609,2017-11-30 11:17:01+00:00,,,,253.335378156744,222.606477762671,234.306352564064,,,,100.988795664566
610,2017-12-01 11:26:42+00:00,,,,271.283111818114,231.886871424863,244.446140461151,,,,113.201937729363
611,2017-12-11 11:24:47+00:00,,,,,,,,,,
612,2017-12-16 11:16:52+00:00,,,,264.907690339984,227.966529775611,,,,,97.8086015616856
613,2017-12-16 11:24:45+00:00,,,,274.120392148031,234.467867626974,245.245956386955,,,,114.087025432185
614,2017-12-21 11:28:10+00:00,,,,278.885349714098,239.421334848411,252.046967814015,,,,120.261383559168
615,2017-12-26 11:24:48+00:00,,,,,219.545087338877,235.778056597579,,,,99.9743367172381
616,2018-01-01 11:16:40+00:00,,,,255.169248431489,220.451522340847,231.723040450362,,,,
617,2018-01-10 11:24:27+00:00,,,,,,,,,,87.7265927180239
618,2018-01-15 11:29:34+00:00,,,,270.0980560135,230.589741078709,247.711547684593,,,,108.809038265036
619,2018-01-17 11:16:27+00:00,,,,,228.510537518045,242.946777682353,,,,110.975067040255
620,2018-01-30 11:26:01+00:00,,,,266.155385201676,227.222972669406,239.795187226733,,,,107.397658673155
621,2018-02-02 11:16:11+00:00,,,,277.227244120349,237.400377596562,253.526663642725,,,,
622,2018-02-04 11:30:25+00:00,,,,276.393912171589,235.179571469106,251.398102778784,,,,
623,2018-02-10 11:14:21+00:00,,,,265.115462585402,229.455700373823,238.525186114921,,,,101.717058023247
624,2018-02-18 11:16:00+00:00,,,,274.756571580022,232.987943433489,,,,,
625,2018-02-24 11:22:28+00:00,,,,263.433694745489,223.511498166251,239.967773168605,,,,101.21980794863
626,2018-03-01 11:28:12+00:00,,,,,178.904956075176,,226.13986050809,,66.5009906584009,
627,2018-03-11 11:26:08+00:00,,,,219.61070661379,183.130129832357,190.267378945285,,169.362101133434,124.393441265184,50.7569592332237
628,2018-03-16 11:25:29+00:00,,,,,,,,,,
629,2018-03-21 11:23:21+00:00,,,,279.604880860359,240.935945250874,251.779902173468,,,,126.200426454658
630,2018-03-22 11:15:37+00:00,,,,273.765241829244,229.700494144381,238.741038508436,,,,
631,2018-03-26 11:29:19+00:00,,,,282.440754281105,238.069439693347,245.977118932997,,,,108.970855408873
632,2018-03-31 11:21:13+00:00,,,,263.832942890308,224.860669656831,230.009644583411,,,,94.8624872257031
633,2018-04-25 11:28:21+00:00,,,,273.53212049172,230.139571770931,238.009357700595,,,,100.044982859796
634,2018-04-30 11:21:23+00:00,,,,,,239.963533448306,,,,97.2943706467247
635,2018-05-01 11:13:41+00:00,,,,267.098373216449,232.703362829206,,,,,
636,2018-05-05 11:23:04+00:00,,,,287.389986242016,246.719971767041,259.517992614972,,,,119.188724398065
637,2018-05-10 11:30:21+00:00,,,,271.547749885081,231.207712727758,239.786156700356,,,,102.487224436101
638,2018-05-15 11:21:16+00:00,,,,280.760964336923,237.744981770967,250.248668584769,,,,111.310072454988
639,2018-05-17 11:13:30+00:00,,,,279.262616685526,238.218525671627,249.000198298356,,,,
640,2018-05-20 11:25:43+00:00,,,,,,,,,,105.317747921907
641,2018-05-25 11:14:34+00:00,,,,260.288734790678,224.335197431758,228.021488304732,,,,
642,2018-05-25 11:21:11+00:00,,,,268.88705892625,224.860159131954,233.241253526653,,,,91.9752384696354
643,2018-06-09 11:24:13+00:00,,,,,208.204612204308,213.774946091498,,,139.613268165045,78.0435549893969
644,2018-06-18 11:13:26+00:00,,,,,,,,,,
645,2018-06-19 11:26:02+00:00,,,,273.413209244879,231.822675126898,243.48390548632,,,,108.931097725654
646,2018-06-24 11:24:52+00:00,,,,270.166693044792,229.067928462859,238.582012986853,,,,100.370865602784
647,2018-06-26 11:14:00+00:00,,,,,,,,,,
648,2018-07-04 11:21:12+00:00,,,,,,,,,,
649,2018-07-04 11:30:35+00:00,,,,,,239.349203920919,,,,
650,2018-07-09 11:24:55+00:00,,,,,,,,,,
651,2018-07-14 11:21:12+00:00,,,,280.940879032199,236.427285198234,250.016585656219,,,,116.151026875692
652,2018-07-19 11:23:57+00:00,,,,271.099209930825,225.735035117318,239.680152950033,,,,104.74474343785
653,2018-07-20 11:13:43+00:00,,,,,,238.227478725436,,,,105.844730428557
654,2018-07-24 11:23:35+00:00,,,,,,,,,,
655,2018-07-28 11:13:25+00:00,,,,,,,,,,
656,2018-07-29 11:28:45+00:00,,,,279.781547518809,234.310080698575,252.020114857957,,,,115.984925621776
657,2018-08-03 11:21:24+00:00,,,,284.8929190964,240.44035396456,253.484355204784,,,,119.42362948801
658,2018-08-05 11:13:51+00:00,,,,,,,,,,
659,2018-08-08 11:25:58+00:00,,,,275.832416044719,232.070241552764,246.98076678498,,,,110.049452616262
660,2018-08-13 11:13:07+00:00,,,,,241.379050151409,249.615916739563,,,,115.890822760796
661,2018-08-13 11:30:20+00:00,,,,293.020417645484,249.977543344814,261.971953497548,,,,128.760532514275
662,2018-08-18 11:26:27+00:00,,,,277.999716843962,234.761249744729,246.410367510248,,,,113.629245374525
663,2018-08-21 11:14:00+00:00,,,,,,,,,,
664,2018-08-23 11:23:34+00:00,,,,281.87707654212,235.133269962326,249.276234572134,,,,115.840088967472
665,2018-08-29 11:12:48+00:00,,,,,,,,,,109.926713790516
666,2018-09-02 11:27:16+00:00,,,,287.090197684855,242.436765841794,254.232295543264,,,,121.51128586152
667,2018-09-07 11:25:56+00:00,,,,273.862107046647,229.535338403715,239.730419947952,,,,104.426031090795
668,2018-09-12 11:27:23+00:00,,,,294.199110769122,249.332705809018,264.59509232195,,,,131.5440409257
669,2018-09-17 11:29:30+00:00,,,,271.308513730844,228.367147243489,242.689896591031,,,,104.2344329475
670,2018-09-22 11:14:10+00:00,,,,,,,,,,
671,2018-09-22 11:21:06+00:00,,,,283.540277303469,241.8123293183,255.596593855113,,,,117.39253929094
672,2018-09-27 11:29:59+00:00,,,,283.166496240055,237.844308623254,253.976148712227,,,,119.23267494097
673,2018-09-30 11:12:04+00:00,,,,274.278353657372,,242.397116312098,,,,109.058788376461
674,2018-10-02 11:29:55+00:00,,,,281.522468732227,239.518886776759,252.732365828741,,,,124.923366704348
675,2018-10-07 11:23:05+00:00,,,,277.009558893428,236.550814161697,246.109497616273,,,,112.227210799291
676,2018-10-08 11:14:18+00:00,,,,,,,,,,108.367666554262
677,2018-10-16 11:11:40+00:00,,,,269.980079172488,224.504259914974,234.936526480108,,,,98.2077323382494
678,2018-10-17 11:24:39+00:00,,,,,223.836046924284,231.359789668896,,,,99.0385015048661
679,2018-10-22 11:28:30+00:00,,,,280.26191199668,239.264495721606,248.800395066381,,,,114.226707530011
680,2018-10-24 11:14:24+00:00,,,,280.347417329749,235.948842781081,239.46828149151,,,,
681,2018-10-27 11:24:38+00:00,,,,291.819526544515,245.405247589351,254.545227014355,,,,122.465911937862
682,2018-11-01 11:11:20+00:00,,,,,,,,,,
683,2018-11-01 11:24:36+00:00,,,,289.526883903221,246.024069385455,253.633277406822,,,,113.410168511154
684,2018-11-16 11:30:37+00:00,,,,274.865105826793,230.981304425896,238.488196915773,,,,97.9966864647657
685,2018-12-06 11:30:35+00:00,,,,267.593527819237,226.568705218532,234.750874656514,,,,100.886220459591
686,2018-12-11 11:30:40+00:00,,,,,,,,,,
687,2018-12-16 11:30:35+00:00,,,,,,,,,,86.6524574875721
688,2018-12-21 11:30:39+00:00,,,,281.084770899466,240.073412440283,244.110942517295,,,,111.289846065912
689,2018-12-31 11:30:41+00:00,,,,279.386692913011,236.397056286169,243.587482456934,,,,112.137926417137
690,2019-01-05 11:30:38+00:00,,,,276.56606685501,234.533718156483,242.472267912066,,,,110.449746217597
691,2019-01-10 11:30:42+00:00,,,,291.726201536403,250.445463519407,256.889452167535,,,,125.200448631403
692,2019-01-12 11:14:21+00:00,,,,286.48185278387,240.060385305109,244.082200651229,,,,114.977222322577
693,2019-01-20 11:09:08+00:00,,,,272.228411911192,225.812396917314,232.148954821724,,,,96.4508964916575
694,2019-01-20 11:30:43+00:00,,,,283.133250898628,241.163407187186,246.440633677816,,,,112.505590319306
695,2019-01-25 11:30:40+00:00,,,,285.597998189664,247.348022688801,254.908688769133,,,,122.230919083579
696,2019-02-04 11:30:40+00:00,,,,278.632731268586,237.203392182841,244.914184502027,,,,121.740251322613
697,2019-02-05 11:08:38+00:00,,,,,233.730646831898,241.945103953512,,,,118.404645039732
698,2019-02-09 11:30:44+00:00,,,,,239.697907082022,246.16946871344,,,,118.157161942185
699,2019-02-13 11:14:15+00:00,,,,278.185670711258,236.865750558637,240.258330798368,,,,112.120104585416
700,2019-02-14 11:30:40+00:00,,,,272.55242615366,234.58865767064,238.542198786866,,,,114.311550033537
701,2019-02-24 11:30:39+00:00,,,,269.643836834031,231.432048184806,239.794416729204,,,,107.598688348857
702,2019-03-06 11:30:38+00:00,,,,,,,,,,
703,2019-03-09 11:07:39+00:00,,,,273.708597680066,233.811403695877,240.808139421724,,,,115.330070691755
704,2019-03-11 11:30:37+00:00,,,,288.673407787983,249.568069560009,254.871108811771,,,,128.578876979953
705,2019-03-11 11:30:43+00:00,,,,288.571233526557,249.424277832755,254.796557139365,,,,128.423555592859
706,2019-03-16 11:30:40+00:00,,,,277.261716180197,235.632462975604,241.67301847655,,,,117.800105251586
707,2019-03-21 11:30:43+00:00,,,,283.699759151829,252.524232465051,248.908796174754,,,,122.077838193558
708,2019-03-25 11:07:07+00:00,,,,,228.719247171554,240.981558890033,,,,117.44444627159
709,2019-03-26 11:30:43+00:00,,,,275.921017685513,238.832559082439,243.588155508299,,,,119.002754773395
710,2019-03-31 11:30:46+00:00,,,,276.783296901042,236.109958691829,241.55967210783,,,,116.842598867387
711,2019-04-02 11:14:03+00:00,,,,263.193490456846,225.031528777691,234.528270953415,,,,108.642516505385
712,2019-04-20 11:30:50+00:00,,,,283.039502661185,242.131289420773,242.703318167299,,,,118.845630671678
713,2019-04-25 11:30:47+00:00,,,,,212.478882979012,,,,,99.7981528967362
714,2019-04-30 11:30:51+00:00,,,,278.077089626578,235.538707511834,240.568605099608,,,,117.090573807419
715,2019-05-04 11:13:57+00:00,,,,271.279215274784,234.212312078985,,,,,113.547939148546
716,2019-05-05 11:30:47+00:00,,,,261.613471819905,223.449588293711,227.81850954515,,,,115.556499678566
717,2019-05-12 11:05:22+00:00,,,,270.914517406894,234.70102758488,224.105648618741,,,,106.791915944935
718,2019-05-15 11:30:47+00:00,,,,258.147914284461,211.382596661462,215.996551696244,,,,103.654567034921
719,2019-05-25 11:30:47+00:00,,,,274.43044119788,234.799960262207,243.196963374465,,,,120.630214274372
720,2019-05-28 11:04:45+00:00,,,,263.417061748208,222.794041687421,229.613553859961,,,,
721,2019-05-30 11:30:52+00:00,,,,280.1583835811,235.851197801326,242.127626529477,,,,119.942317587633
722,2019-06-09 11:30:51+00:00,,,,274.164466514144,233.537946571735,239.005536377126,,,,116.013430059672
723,2019-06-13 11:04:11+00:00,,,,,,,,,,
724,2019-06-21 11:14:22+00:00,,,,266.680306419031,228.072777535711,232.666244744551,,,,113.396444802842
725,2019-06-29 11:03:36+00:00,,,,265.910134631113,223.42543433351,,,,,
726,2019-06-29 11:30:52+00:00,,,,276.725292470248,235.401718219347,241.233783373784,,,,119.140813997828
727,2019-07-04 11:30:48+00:00,,,,,237.491213936262,241.699556825948,,,,121.726780760875
728,2019-07-07 11:14:26+00:00,,,,267.097536017386,229.337532327117,234.095626582394,,,,116.606759489718
729,2019-07-09 11:30:52+00:00,,,,282.698131039428,241.609044029637,247.972211921046,,,,122.600090049105
730,2019-07-14 11:30:49+00:00,,,,267.759604508497,225.958972554056,228.875666944528,,,,109.939848147148
731,2019-07-15 11:02:58+00:00,,,,265.44745909135,223.110290664255,234.027876225054,,,,
732,2019-07-19 11:30:52+00:00,,,,287.803128033606,247.842384237177,255.480748807915,,,,134.102543596747
733,2019-07-23 11:14:30+00:00,,,,,,,,,,
734,2019-07-24 11:30:48+00:00,,,,273.166932379723,232.910940345682,237.488811078642,,,,116.935681691267
735,2019-07-29 11:30:52+00:00,,,,275.624774726622,235.1015343074,240.109901567232,,,,112.49251800035
736,2019-07-31 11:02:20+00:00,,,,265.862040142886,234.806914184227,,,,,
737,2019-08-03 11:30:48+00:00,,,,283.404305421511,242.267760177698,246.126900691097,,,,130.034517499169
738,2019-08-13 11:30:47+00:00,,,,278.536355089213,235.533380924552,243.460975315187,,,,119.773902165064
739,2019-08-16 11:01:40+00:00,,,,273.427505907703,,234.283870252539,,,,120.117879838601
740,2019-08-18 11:30:49+00:00,,,,285.809832207735,243.796278949822,249.681098514862,,,,129.909152025883
741,2019-08-23 11:30:45+00:00,,,,280.311654917649,241.507748408791,248.04295385578,,,,135.760340227709
742,2019-08-24 11:14:41+00:00,,,,,,,,,,
743,2019-08-28 11:30:48+00:00,,,,282.767450600587,246.761125946464,248.78585387364,,,,122.707859802597
744,2019-09-01 11:00:59+00:00,,,,272.018923805138,,236.674410480916,,,,115.698207749129
745,2019-09-02 11:30:44+00:00,,,,278.79201373761,235.182719626161,243.49527534533,,,,122.626195661281
746,2019-09-07 11:30:45+00:00,,,,285.648431107347,243.096954362083,247.646165627499,,,,125.550182047994
747,2019-09-09 11:14:45+00:00,,,,,,,,,,
748,2019-09-12 11:30:42+00:00,,,,282.649586594773,240.151986298576,241.77135460196,,,,119.607660143804
749,2019-09-17 11:00:17+00:00,,,,,230.262448583761,240.788361007066,,,,120.701057982592
750,2019-09-17 11:30:43+00:00,,,,286.676831237862,244.978696862293,254.235451489304,,,,131.618122900317
751,2019-09-25 11:14:50+00:00,,,,274.119686874346,228.789643160505,232.981009915381,,,,101.239124545496
752,2019-09-27 11:30:44+00:00,,,,279.69022453327,240.005139960759,244.452614277325,,,,115.370546090778
753,2019-10-02 11:30:45+00:00,,,,286.727810187491,245.119598993735,,,,,
754,2019-10-03 10:59:36+00:00,,,,273.51697765107,231.310916257693,,,,,
755,2019-10-07 11:30:44+00:00,,,,282.523275708063,237.974273007679,242.571017538123,,,,122.796301912743
756,2019-10-22 11:30:47+00:00,,,,280.792171685153,235.559593790535,239.462762527959,,,,120.86553473908
757,2019-11-04 10:58:14+00:00,,,,250.794100668897,223.613777106073,230.409848934693,,,,104.689287194101
758,2019-11-16 11:30:42+00:00,,,,291.879328214313,249.228393761979,252.166834236864,,,,
759,2019-11-20 10:57:30+00:00,,,,,214.507835959011,218.830147368856,,,,101.474888374325
760,2019-11-21 11:30:44+00:00,,,,,208.315867966863,197.820695925587,226.206594762982,172.215834064678,,77.0405606875461
761,2019-12-06 10:56:43+00:00,,,,263.87989854501,,228.25963837802,,,,111.050583553534
762,2019-12-06 11:30:37+00:00,,,,280.867811455904,236.341112273525,240.945564921163,,,,124.214304291048
763,2019-12-11 11:30:40+00:00,,,,,,,,,,93.1675576472405
764,2019-12-14 11:14:49+00:00,,,,,,,,,,
765,2019-12-22 10:55:54+00:00,,,,,,,,,,
766,2019-12-30 11:14:44+00:00,,,,284.581651963731,240.882477638728,239.756727243525,,,,119.489960669929
767,2020-01-05 11:30:38+00:00,,,,275.212246454138,234.938267820437,238.136275140212,,,,119.621156262692
768,2020-01-10 11:30:38+00:00,,,,275.468863139425,236.940888227036,235.602267596747,,,,116.054639304661
769,2020-01-20 11:30:37+00:00,,,,273.944267492047,233.566671050523,230.486472371425,,,,118.113254552117
770,2020-02-04 11:30:41+00:00,,,,,,,,,,
771,2020-02-19 11:30:38+00:00,,,,267.502126239855,228.164085480364,228.636214483272,,,,107.745575829443
772,2020-02-24 10:52:39+00:00,,,,278.905476482196,237.242736313296,241.033687345068,,,,
773,2020-02-24 11:30:40+00:00,,,,288.191694740607,248.791248686836,251.640168931961,,,,131.678848428745
774,2020-03-05 11:30:45+00:00,,,,,,,,,,
775,2020-03-10 11:30:39+00:00,,,,277.909513310616,238.664559125958,242.575360335419,,,,122.335148256783
776,2020-03-11 10:51:47+00:00,,,,,,247.743552872414,,,,123.661010953161
777,2020-03-15 11:30:41+00:00,,,,285.106458376336,243.364085714741,244.856818179712,,,,130.062639121481
778,2020-03-25 11:30:41+00:00,,,,280.129512701222,240.851099715892,254.734220607252,,,,125.567020938679
779,2020-03-27 10:50:54+00:00,,,,,,,,,,
780,2020-04-12 10:49:59+00:00,,,,278.685527868922,240.224303191001,237.095441948374,,,,122.972943987208
781,2020-04-24 11:30:38+00:00,,,,280.808733528589,241.838209791919,244.237342227278,,,,124.719152175539
782,2020-04-28 10:49:02+00:00,,,,271.274439374022,232.997719210691,241.59946029856,,,,
783,2020-05-04 11:30:40+00:00,,,,,208.431473060366,,,,,
784,2020-05-06 11:13:55+00:00,,,,263.755093571233,,,,,,
785,2020-05-09 11:30:48+00:00,,,,,,222.311075932384,,,,
786,2020-05-22 11:13:57+00:00,,,,,228.277192576989,233.059347385118,,,,116.460168174145
787,2020-05-24 11:30:44+00:00,,,,283.769163437938,242.781677257026,243.350883163117,,,,128.14783011278
788,2020-05-29 11:30:45+00:00,,,,272.185514757404,233.971463238738,237.150674009383,,,,122.841035625615
789,2020-05-29 11:30:52+00:00,,,,271.49143300127,233.543178952247,236.593595858768,,,,122.361852738561
790,2020-06-03 11:30:45+00:00,,,,264.938564885068,230.182488969341,225.255276643134,,,,97.8573612457438
791,2020-06-08 11:30:50+00:00,,,,269.283533564813,208.300070660556,,,,,116.129538242415
792,2020-06-13 11:30:46+00:00,,,,274.676942606455,233.88289825339,235.722597375935,,,,121.615219588501
793,2020-06-15 10:46:10+00:00,,,,,,,,,,127.159568616726
794,2020-06-18 11:30:49+00:00,,,,256.976837155331,218.88589517913,219.158410576251,,,,104.743561014408
795,2020-06-23 11:14:14+00:00,,,,,,,,,,
796,2020-06-23 11:30:46+00:00,,,,283.938257400979,242.34034638846,242.947477304352,,,,129.249210457737
797,2020-06-28 11:30:45+00:00,,,,275.246142099437,232.686360731967,236.021162880345,,,,122.070527794499
798,2020-06-28 11:30:51+00:00,,,,274.552142488734,232.189863936154,235.513044544785,,,,122.114832335439
799,2020-07-01 10:45:13+00:00,,,,,,,,,,
800,2020-07-03 11:30:46+00:00,,,,272.103793644784,233.865234378101,236.154749499077,,,,121.523363608849
801,2020-07-08 11:30:48+00:00,,,,276.42868018168,235.516680004878,240.977554967465,,,,124.971739313011
802,2020-07-09 11:14:21+00:00,,,,,,,,,,
803,2020-07-13 11:30:45+00:00,,,,284.176652587865,243.870905269216,243.058118981883,,,,131.358261067775
804,2020-07-17 10:44:15+00:00,,,,,,,,,,
805,2020-07-23 11:30:45+00:00,,,,285.28556231887,242.377837469711,244.049507093385,,,,
806,2020-07-25 11:14:26+00:00,,,,273.77305537991,232.876601206905,235.875844825686,,,,121.586212144719
807,2020-07-28 11:30:49+00:00,,,,279.106502301097,235.703948186955,239.070897068513,,,,127.609269697722
808,2020-08-02 10:43:15+00:00,,,,266.790821432416,230.884379054565,234.576959826962,,,,
809,2020-08-02 11:30:46+00:00,,,,282.828711911055,242.2071177633,242.415676220963,,,,122.863453438085
810,2020-08-07 11:30:49+00:00,,,,278.830799635829,240.919773349641,242.446772791078,,,,127.652785057417
811,2020-08-10 11:14:29+00:00,,,,,,,,,,120.938063552936
812,2020-08-12 11:30:47+00:00,,,,,,240.910156296729,,,,
813,2020-08-17 11:30:49+00:00,,,,,,,,,,119.418669426371
814,2020-08-22 11:30:47+00:00,,,,292.019946456208,248.019732382398,253.204639636132,,,,
815,2020-08-26 11:14:37+00:00,,,,,,235.615270391339,,,,
816,2020-08-27 11:30:49+00:00,,,,280.345496536207,241.219836937782,240.133191190728,,,,126.762543920612
817,2020-09-01 11:30:47+00:00,,,,288.124898810405,246.910513244623,248.955774606545,,,,
818,2020-09-03 10:41:12+00:00,,,,,231.332229530359,236.772824925531,,,,120.605424720572
819,2020-09-06 11:30:48+00:00,,,,286.308212819371,243.359143328706,246.386160444563,,,,
820,2020-09-11 11:30:46+00:00,,,,,,,,,,
821,2020-09-19 10:40:08+00:00,,,,279.757524428341,240.800067380015,250.963235299735,,,,127.285115610605
822,2020-09-21 11:30:46+00:00,,,,289.23822688722,247.370171530176,253.771807814447,,,,
823,2020-09-26 11:30:49+00:00,,,,275.461636363532,235.880237198159,239.338602974403,,,,127.129604781631
824,2020-09-27 11:14:49+00:00,,,,,,,,,,
825,2020-10-06 11:30:49+00:00,,,,289.920631328962,248.879807964256,253.121851830844,,,,
826,2020-10-11 11:30:47+00:00,,,,287.306962199544,245.024013660052,249.496838368479,,,,133.423125172593
827,2020-10-13 11:14:51+00:00,,,,,,,,,,118.668940129253
828,2020-10-16 11:30:49+00:00,,,,278.751362636632,235.452955627585,238.609306715171,,,,125.908750259161
829,2020-10-21 10:38:05+00:00,,,,,,,,,,111.279598836181
830,2020-10-21 11:30:47+00:00,,,,272.910324508936,233.070507672632,240.410504242137,,,,119.397707331367
831,2020-10-26 11:30:49+00:00,,,,253.890791169021,215.965229958846,214.276249582364,,,,95.9612032019292
832,2020-10-29 11:14:50+00:00,,,,253.295955491859,221.907328245018,226.166419309592,,,,101.676438940809
833,2020-11-05 11:30:48+00:00,,,,,,224.450937107689,,,,
834,2020-11-10 11:30:45+00:00,,,,282.709211282618,243.633852371199,246.422540898806,,,,127.520617533965
835,2020-11-15 11:30:47+00:00,,,,258.644068131923,221.501301652131,228.592554401096,,,,104.618258673741
836,2020-11-20 11:30:44+00:00,,,,287.872897650536,246.378165440102,251.124531941263,,,,132.76023124928
837,2020-11-22 10:35:53+00:00,,,,261.098372375461,,227.06833212079,,,,
838,2020-12-05 11:30:42+00:00,,,,,230.162551820056,233.003469038058,,,,
839,2020-12-15 11:30:41+00:00,,,,,,,,,,
840,2020-12-20 11:30:39+00:00,,,,281.720400614242,238.765583819403,242.049421371969,,,,122.060494607381
841,2020-12-24 10:33:31+00:00,,,,,,,,,,
842,2020-12-30 11:30:41+00:00,,,,286.972748805218,242.807377036763,249.707038448557,,,,128.993757848382
843,2021-01-01 11:14:47+00:00,,,,,,,193.120565106079,,,
844,2021-01-04 11:30:47+00:00,,,,,,,,,,
845,2021-01-14 11:30:44+00:00,,,,285.318023830751,243.203304101721,249.321504438581,,,,128.657900111601
846,2021-01-17 11:14:40+00:00,,,,279.785711951961,236.11573133309,241.534893455043,,,,124.788307839355
847,2021-02-13 11:30:42+00:00,,,,279.533965132739,230.48839206442,235.217254426958,,,,117.007596089521
848,2021-02-28 11:30:42+00:00,,,,280.985359880902,236.795804290867,240.61716251456,,,,120.565672266916
849,2021-03-06 11:14:27+00:00,,,,266.073443567563,222.709664401751,224.108070966653,,,,104.925690748959
850,2021-03-14 10:27:37+00:00,,,,278.309205956501,236.917698506742,234.210937140342,,,,117.382503322885
851,2021-03-15 11:30:43+00:00,,,,286.936773509645,241.597646393604,244.126809694252,,,,129.364679277697
852,2021-03-20 11:30:43+00:00,,,,283.512024162939,240.095819334625,242.246011286722,,,,122.04088554441
853,2021-03-22 11:14:19+00:00,,,,274.008745814818,230.09113095161,234.888662415076,,,,116.211047339661
854,2021-03-25 11:30:42+00:00,,,,268.228119503428,226.255681656388,227.412900058254,,,,114.308680871945
855,2021-04-04 11:30:40+00:00,,,,267.238527858456,227.005787808297,228.701121666359,,,,109.941194864456
856,2021-04-09 11:30:40+00:00,,,,267.43017430259,218.660052830989,227.062627918273,,,,110.230586203322
