,dates,TORR_1,TORR_2,TORR_3,TORR_4,TORR_5,TORR_6,TORR_7,TORR_8,TORR_9,TORR_10
279,1997-02-25 10:34:12+00:00,133.65603967671325,85.76774643148819,80.78868411218802,109.89408904683867,204.67494546660924,187.76190908680042,214.18250434700644,396.52525283874127,287.81394239977385,222.9649234702822
280,1997-03-04 10:40:40+00:00,109.23247834871498,53.82958870096841,47.29739848925778,84.90468084628782,174.5106601226953,164.07611715424645,186.6062977167689,356.7763758038058,263.9869689568094,193.7623453372488
281,1997-04-30 10:36:34+00:00,147.60412187157357,62.043046502096445,61.30519571444732,92.4534749812191,182.24181233755132,167.98219227355673,185.88923374113227,380.0215886724185,281.50187221858255,213.79858499192574
282,1997-06-17 10:38:14+00:00,,81.24569995875409,85.50339731582318,111.38566794473081,197.4551956853927,131.42992625337234,,,335.25608249434015,228.01745696399422
283,1997-06-24 10:44:40+00:00,162.09837116761156,88.8429721839504,97.53943513398943,124.2684634192371,214.43233804901888,201.3332150032973,227.46449404037992,408.2882650323976,321.888882270628,239.7791718748114
284,1997-07-10 10:45:13+00:00,142.46706505389932,82.91799450636245,89.62806199654264,117.59666021016385,201.9412527107555,191.81901941786288,212.81619297945824,389.04644039687446,300.0263309312253,232.9587344424689
285,1997-07-19 10:39:21+00:00,142.23915780134965,78.86253062186867,88.36608996104287,116.41931907591015,199.7299785829222,188.99303195592188,206.775990429814,383.40690593557065,291.11984147581416,225.00976876171157
286,1997-07-26 10:45:46+00:00,139.07811183309877,78.88659749686805,82.8244043867308,113.35272122365747,197.07091969178848,186.0866707176345,200.7322618155373,383.88678005828814,291.82900889812873,230.63658141799596
287,1997-08-11 10:46:17+00:00,147.6920849969124,82.82178188843872,91.84826284905417,117.76341960315455,200.79685935622757,193.04986680291398,207.20087975393375,396.3590141032749,296.25918142747963,229.13930539966097
288,1997-08-20 10:40:23+00:00,156.6495318147424,86.84295066557245,94.95202863412233,119.65101643303579,207.44842447017732,198.24645883729409,209.9369409104124,404.89353001747713,311.059958206291,234.448436245584
289,1997-08-27 10:46:46+00:00,,68.7994655986444,69.88151213814571,114.19566541956625,191.85710926377533,187.30288358262862,196.8498084653505,380.2283257199359,278.14327569276765,219.9353228217215
290,1997-09-21 10:41:18+00:00,159.1100761437938,89.74504276970721,92.17156346231039,117.91206377262372,202.5927629982071,194.5439690708575,203.90032377992725,404.0372414068944,307.9330609362712,243.84089697802747
291,1997-09-28 10:47:42+00:00,144.68282147530937,74.44222734871386,79.02858147588746,105.8827100783711,187.01278979967458,179.28157936568493,187.3507018719285,382.5799359413236,279.3296593908143,224.38170588046592
292,1997-10-14 10:48:07+00:00,138.6504876281826,63.41723101629162,56.9900180981178,89.2742849971788,173.83665350436655,161.98435799034422,184.17259565249935,376.5732164433872,295.88752617794154,205.2597297751543
293,1997-10-30 10:48:34+00:00,133.47858809078565,65.70925550224433,67.48601934705346,104.68307327533188,189.3108761640338,177.49489919315036,187.07124819791716,367.58019456937893,292.3470157258001,213.32097830044066
294,1997-11-08 10:42:37+00:00,118.46832359231263,54.529218025713405,54.49019259779395,89.80192771701309,164.28546169659668,155.52197680798906,165.4227560893622,364.89314962420735,266.5767667648036,195.78942031932888
295,1997-11-15 10:48:57+00:00,139.0691633721465,74.26356295409926,73.06702393987358,109.29543803162287,206.9409029995648,196.8860665292442,196.94029143257245,385.6541607488565,293.1978784497862,217.12182067975482
296,1997-12-01 10:49:20+00:00,128.77981473540999,79.90611915232392,74.36806615771818,103.81019243813408,197.53213841303105,192.5973881304297,198.2787498425011,382.6608366051971,289.3785323051634,217.1211036048331
297,1997-12-26 10:43:45+00:00,90.18875949459458,38.00122201692734,39.57824285784572,78.6518351646283,163.04486094930968,157.2247135094138,167.31189312296783,361.8417982298172,252.57266563372337,184.5786446798119
298,1998-03-07 10:51:22+00:00,58.31095355669568,37.83950237105153,43.27366727907586,90.8873368642873,167.6681069103912,184.67637807908358,178.97801953917667,355.53808356152285,216.14131410516012,190.50399531427078
299,1998-04-08 10:51:49+00:00,138.4214376594742,70.21445492832302,77.49542637589448,116.33568659629844,209.44221974368193,198.62857831793082,212.07406221687432,379.6385842661107,224.94148451235748,170.9094074686381
300,1998-05-03 10:45:58+00:00,127.47711053908615,73.55825037086109,69.80449795082,120.2984102261813,218.16793803138074,202.23989013839633,225.94337826097527,388.08900463281316,289.4165271100625,203.95898455605052
301,1998-05-26 10:52:32+00:00,,57.571256788000454,,,,,,,123.64330135576934,185.80673614237503
302,1998-06-11 10:52:45+00:00,135.29169045265326,75.14754328362756,78.41216740668902,120.35938916213615,214.84991109398203,204.1456569641562,220.8711985343361,385.89774344159093,295.64652929848444,221.05272776334078
303,1998-06-27 10:52:56+00:00,140.83510212384982,77.7031263064484,80.18545786831174,120.39837649866962,215.54582355585478,221.154833478025,207.95648229286004,395.53839619945626,296.7974317280924,223.070305364728
304,1998-07-13 10:53:09+00:00,139.03842095868725,77.5301390090553,81.62308964968949,125.19509752954846,215.51573171960632,220.7559100670973,216.87703901774972,398.71940142703215,302.09674638989225,216.82565516757143
305,1998-07-22 10:47:02+00:00,140.79051136647954,75.75944764872477,71.88350993382757,108.89523680375875,200.05014084813573,205.64585260448078,197.95584851153973,396.134551824334,364.19922989757924,210.21955963053543
306,1998-07-29 10:53:15+00:00,128.1234967110137,80.33347408531498,73.96630582459673,115.6355877235783,202.8197294861547,209.44380401902646,206.50149765682818,387.80460258897915,285.60771899223704,215.33089185457675
307,1998-08-07 10:47:06+00:00,126.09239852241576,65.40180838015905,67.22563765396353,103.9467010005475,194.33659144539666,201.90382498363934,189.50893079157385,392.5428055381991,290.7885149884942,209.46178852849053
308,1998-08-23 10:47:17+00:00,139.66764822378332,73.80723763039647,73.98839339567363,118.44319634629665,204.18415063365268,214.41048525211923,205.09756692128659,393.96545041710806,307.9599815341621,214.4109270446975
309,1998-08-30 10:53:33+00:00,136.34640218916905,71.40529699247367,68.73608766495843,116.73386946023743,197.74347407813332,210.08617619443476,197.18937625923277,380.483599926712,294.53751604601746,210.6363531264646
310,1998-09-08 10:47:25+00:00,143.82106592637098,85.61744206515101,82.4800481402641,118.1596318486256,202.93253953333152,200.27476494888512,213.16358291494632,399.55240162616917,312.71248992315225,217.31998987329663
311,1998-09-15 10:53:41+00:00,138.40542781635833,69.35032038089099,73.3639899561946,112.49254625476463,194.53711320899205,194.29866778347315,199.36777376786023,384.7660793652871,284.451842860145,212.9892149156542
312,1998-10-10 10:47:34+00:00,145.65162151387648,87.37533164396689,84.19413559280089,129.73191553123962,218.67031830299334,213.81359393998844,225.67210393214208,404.97536259989704,308.3788117946125,217.775897578969
313,1998-10-17 10:53:44+00:00,124.42446894290667,71.83759500265465,69.5272078042428,106.92055841165595,189.93426067375506,192.79456668169084,194.8148233032668,374.29914579615547,281.49862382197784,202.760401198957
314,1998-10-26 10:47:36+00:00,135.85167691512999,80.32517061316265,75.17754640306283,114.38385569369932,194.38708610389364,199.45142850027173,196.53056192728064,383.66609834893063,293.06955304508983,214.44268525208048
315,1998-11-11 10:47:44+00:00,,64.67214405734615,58.17314042398045,105.57785729504226,189.12063090076595,190.82306622187747,182.6697949017705,364.04778883883955,277.42926552378003,197.02772266150936
316,1998-11-27 10:47:44+00:00,142.94721371971104,82.86856714313699,72.72759697510452,108.38144272913546,202.5959713155133,212.02167298328771,196.01747159798148,386.0304818627949,293.3522917689324,210.28393240549585
317,1998-12-04 10:53:51+00:00,,,,,,223.6226534681606,208.63003894573683,375.8790009108177,288.82335154647217,199.02994408017395
318,1998-12-13 10:47:40+00:00,128.3459213369164,75.69857232433299,68.087008482716,106.13290818808905,189.76943696622826,182.92981219105877,193.42117187642208,387.8558085832287,277.4666920867289,200.08086723893643
319,1998-12-20 10:53:55+00:00,152.90759479569326,89.86213583326403,78.31546781661713,119.55839725165988,209.33020335663377,205.5343285483829,214.3530977367798,390.87427967958524,301.4691548137015,214.96028753541765
320,1999-01-14 10:47:43+00:00,76.34173243652629,66.09509154855392,51.72558512126389,92.1509232718812,175.8096243178967,172.07137755003896,203.31830050652846,370.95788062614406,283.62186952357825,194.05800749664522
321,1999-02-15 10:47:59+00:00,124.61294604205155,81.15533968792448,71.28960591802071,114.35804408010176,194.97554553906298,193.2572737841254,230.23470543793636,393.70886667154423,282.99501495011185,218.68034204902438
322,1999-02-22 10:54:10+00:00,129.31800933480346,84.52236741805875,75.23933336858055,118.3439469061496,200.96584250087852,200.46614011293718,235.64822157898044,389.2821723984148,286.5128370662268,214.45381680788643
323,1999-03-10 10:53:59+00:00,,40.43726257785406,42.741049176170904,87.66198375028398,169.7765010616406,,,256.22069982960727,126.38507820576952,203.64231043069574
324,1999-03-19 10:47:41+00:00,133.60500317017465,87.97020932497591,73.24577671277846,116.7273517785128,200.2871340831429,193.48643169581675,233.3847065282183,401.8194791351728,300.9187274375669,216.10486046216027
325,1999-04-11 10:53:36+00:00,109.75719798012182,74.03232015644265,61.9052971054924,102.84199812382138,183.7339237534509,184.95906082520332,218.43554038436312,374.1405587416606,267.28528782590604,211.72452255756406
326,1999-05-22 10:47:02+00:00,124.87918397787348,81.76140999258465,75.93560485227636,119.54125229692096,200.89500193676145,197.64095832913085,242.71201664112672,398.11752135807467,300.07810686979366,220.07803538209052
327,1999-06-14 10:52:53+00:00,92.36362263137872,84.38488023957018,73.54609364997614,120.75176347449028,191.9306131182202,195.21273851168314,241.13710084616014,385.99181254545084,281.8701153271529,225.52228940881122
328,1999-06-30 10:52:41+00:00,139.9633951095072,82.84729974932972,83.77457324611245,127.50227295328165,207.3430441131221,208.0457005457375,243.52663536508788,399.1435256321267,307.1071975626631,234.399396587565
329,1999-07-16 10:52:37+00:00,,,69.0159968982823,124.9249904932548,202.3059621517907,207.64808917529083,226.15311859677405,,,248.8486972988284
330,1999-07-17 11:01:31+00:00,136.20567169973208,81.97935470592056,81.30547269373568,120.71598600672407,203.55361467391708,204.4366903720699,231.21192236003947,398.30318633571534,308.1221830130922,221.93335745239733
331,1999-07-25 10:46:27+00:00,,69.88345381059547,65.06729930298778,124.5231841570039,191.66470045760144,200.37574745921606,224.14962837542043,386.4275318251119,335.6360865665063,212.72970928391493
332,1999-08-01 10:52:37+00:00,139.3645593710228,88.20145407775445,82.77841588169312,123.17961149100475,200.18933694938983,204.41780937935758,236.784693725988,405.22264294557647,308.1195866827986,229.37635631711873
333,1999-08-10 10:46:24+00:00,131.28062643503662,79.90087452594703,70.41185184829732,118.03407548613208,189.9958173110453,197.10678787684452,230.00939148949197,398.96063270428283,305.4229719685853,222.4289790747717
334,1999-08-17 10:52:28+00:00,138.86858594526103,80.1790307126557,72.84028294075674,120.09454411398235,195.44963935749084,199.0694958829526,229.2621664001406,384.46789831261145,299.04741773599176,230.358089412387
335,1999-08-18 11:01:34+00:00,144.82688550461404,78.49097020635107,77.25894255755696,118.63611605514284,200.48229442318814,201.47049125559977,228.7297746595682,399.64996168954406,380.1872980076164,224.8998546441099
336,1999-08-26 10:46:07+00:00,134.6753694254034,78.25209801314857,71.96540132835077,111.28444472609392,196.5388037974413,203.29159618644346,223.11049076253198,395.6779966318851,330.8669025324636,219.48833671994234
337,1999-09-02 10:52:04+00:00,124.93876811469626,67.01635992804863,71.06064880373097,117.32035116516279,191.9321231926825,195.09389555664853,228.634424098932,382.7253867191099,284.3433520884388,225.02967042784582
338,1999-09-03 11:01:40+00:00,132.31807749978978,69.54627578092492,66.94703780716085,110.98776579365075,185.41875170269418,187.652873055295,218.76111732331267,389.5336572448982,328.03515504022164,207.21609703554202
339,1999-09-10 11:07:48+00:00,122.43668285870112,67.58367619779418,62.26782802571508,109.99574010248595,183.50238338582938,192.11384806048795,221.27408757287427,382.6788156807545,298.8713710471806,214.6573543445349
340,1999-09-11 10:45:34+00:00,139.7032519606363,81.74296412506285,75.42793198429894,118.44967052746077,187.78162730110444,198.88397661466587,227.3113288204587,393.4487011519458,281.7301380323724,229.77271985094745
341,1999-09-27 10:45:14+00:00,141.56089795278126,87.04920092516761,83.07257953183982,128.99639374322552,200.32608073519373,198.90328307357322,241.35797833867238,396.965487488508,304.2831463737562,219.21280501472114
342,1999-10-04 10:51:30+00:00,127.29419586235949,79.71915118176369,63.98418416093344,97.27367810184485,191.33778677795496,183.37969586886473,210.53756030988745,386.4195166641886,299.42028889804146,203.60662600650647
343,1999-10-05 11:01:46+00:00,,,53.8670636958346,96.23747292540145,181.15618339021273,174.19436377498806,206.57112640042462,374.5143441838295,298.9532799818117,207.28855363237352
344,1999-10-12 11:07:56+00:00,135.49797980659514,84.48129898561562,82.68541967093257,128.88661641918986,193.35033707780846,204.67441448995928,226.24277926188773,393.1763400971982,300.87404484699493,230.40985980781784
345,1999-10-13 10:45:22+00:00,130.89673486382497,81.06390977932321,82.43617093494592,126.88950380942259,193.970456700312,199.60521439201742,226.51246737866944,387.866815276122,286.01361852159346,218.18769870677224
346,1999-11-21 10:50:22+00:00,104.74891704584695,65.80975248475369,56.33515581556022,88.92307233247051,,,254.09263002766602,374.72470158114663,246.7938087992768,208.23177272111036
347,1999-11-22 11:01:31+00:00,76.50840793154335,69.28479395587628,63.48512327249117,108.04855441866064,184.21207594802112,194.68107772294007,224.7061766078947,391.20204717182537,328.7088556740223,211.29315404350297
348,1999-12-07 10:50:01+00:00,107.0732888310033,55.86857307489157,59.147492448244584,99.79384905212001,171.17708360003715,191.78807397113616,211.85892387804643,366.714100461483,234.39863401721743,210.16355203844088
349,1999-12-08 11:01:38+00:00,116.81443319771523,65.39455700738014,71.90283444092677,100.1342342673851,182.30151504457922,193.43750580904629,217.26841868028836,377.48494427519154,291.71200469142656,216.00651856749886
350,1999-12-15 11:07:52+00:00,118.6772452768009,64.50890544633478,63.20822648770054,102.56493379635599,166.71172404002445,184.55712329309313,208.8668262167255,368.1996340671065,137.07196474697943,202.05778009855817
351,1999-12-16 10:43:52+00:00,128.01177108023347,69.29838293225922,71.17295050650485,103.48809685620752,184.78620111693036,195.464673800419,211.6542578689287,382.85197529947277,306.80314509926905,211.74248856432789
352,1999-12-31 11:07:42+00:00,70.8458476384901,54.776319526928596,54.91676156330641,91.155540225677,163.8997990821362,172.03451554657363,197.72904220211834,364.39980359043625,256.12324554917024,203.9651444275729
353,2000-01-08 10:49:56+00:00,128.88547529813764,77.4510931337935,78.2123004258756,116.99422542341372,191.17308146227145,195.84301349816758,214.2340484539494,388.79064461225056,289.4326393687975,221.0000937055271
354,2000-01-25 11:01:32+00:00,132.31862257199654,70.92825662437824,74.03995953242178,115.47151599875318,185.72059488431853,192.1839194331227,219.28721636749148,395.22081218691886,307.74845579144585,217.91061523347685
355,2000-02-10 11:01:27+00:00,136.42870629801251,79.57355246195947,77.63196781946048,121.73413977289452,189.4705599854106,192.02216626504836,220.0898304955196,396.9251140035677,287.1194445483012,224.44333584493353
356,2000-02-18 10:42:30+00:00,133.51493838931492,71.19845383233064,70.37306503760016,119.66461764974389,188.06303546358,189.42798861441221,226.08118360923294,379.7042121420092,293.2086759354904,219.19065819093993
357,2000-03-04 11:07:31+00:00,131.65113985878628,64.72688099623811,68.68231782418616,113.25741319202325,184.39436043924573,190.52783819790653,213.85381252724775,378.7596428873909,321.1878537497638,222.53819903984368
358,2000-03-13 11:01:18+00:00,123.76531061536407,61.985318554372306,66.40413247425866,111.68319974879213,182.8089046234585,191.62759697888362,199.23524702902574,373.66190337300975,317.85579965524886,219.86688666174365
359,2000-03-29 11:01:15+00:00,136.1699515349963,61.25659735608064,67.12383297494716,111.92625839047491,190.09494965644467,192.47674943606668,208.59611286456015,393.5849329453108,309.36994953074543,225.5511322073849
360,2000-04-05 11:07:20+00:00,133.32439515073187,79.49761354532127,84.38152717895196,121.42147783046535,187.04577323115916,190.57726725574364,216.58799677229877,385.7057510512798,291.74537880428625,219.3652431281469
361,2000-05-07 11:07:05+00:00,,,,157.49941249733473,193.69422234860934,194.73283588111235,223.32109445871896,389.8373846974258,283.72581971429827,224.35608902786416
362,2000-05-08 10:44:22+00:00,134.7361999410375,90.18209125660255,94.33090982214588,146.87965195652146,198.72206176383597,196.76186940107186,225.5574616270859,401.07155034874233,293.84027539353565,236.8816144370429
363,2000-05-16 11:00:50+00:00,104.7092855025546,47.457972579729116,50.84173144999842,97.09686727457442,153.80817794300881,165.79774519731444,197.26201043752835,368.6774476936241,,202.62852746208247
364,2000-06-01 11:00:38+00:00,131.28572277497454,67.13856538703514,72.81847525877113,121.85708271727657,172.11932212695663,188.8702797868609,220.23916745043175,386.7557441486085,306.4018100111391,221.29750293572351
365,2000-06-08 11:06:45+00:00,,,,132.57987030263445,175.52798151539406,179.64863300731463,,,,258.4271727351256
366,2000-06-16 10:51:17+00:00,,,,,,202.9095509894821,192.52558073010715,369.9558511996901,,
367,2000-07-18 10:51:58+00:00,89.19970586249957,68.19964812191851,79.40671550190348,121.27523159853686,192.8189601671188,196.07993828380492,,,277.1166094662252,229.04206070339947
368,2000-07-19 11:00:08+00:00,161.27759020056385,79.26240339768623,87.04172429092124,137.2957053493938,208.76565364677805,218.23509416176807,219.21045680507387,404.88004155722376,357.8045926120193,226.40430045221336
369,2000-07-26 11:06:06+00:00,133.62294554786723,62.153005990870795,73.37569945966307,110.08829136101073,181.20230354094312,199.0476435223382,195.5188274617301,376.6871038251585,302.70605426619926,216.93943791498612
370,2000-07-27 10:45:51+00:00,133.79494618951406,69.34798060257344,77.38162103734963,110.2601538236612,176.90628475757433,200.31899040177984,201.3942507052063,397.19643780707617,334.92394592167824,222.60947743689712
371,2000-08-04 10:59:52+00:00,147.823330554437,78.47672845599317,85.73592662952926,129.5623791640965,203.01068454020708,220.58675563027325,215.79705587691168,404.8965147965864,358.8186129425173,232.8258780477438
372,2000-08-20 10:59:46+00:00,146.0431321921939,82.96536188520967,80.11593513422011,119.6878035894401,209.26928319565155,215.30367043364987,202.8971874467327,400.812784946588,306.0883144235124,230.26320229026598
373,2000-08-27 11:05:51+00:00,135.8923950432097,64.58113536408695,65.80637335749165,96.5455372657057,185.39204521963188,203.06518925679396,195.43907518180492,377.26731135631223,291.3166592452156,216.9060779393669
374,2000-08-28 10:46:37+00:00,144.0770783229009,73.06094661886004,74.22907642417363,109.68221209921373,188.01737843478378,211.71340834099288,203.6226266277526,394.96610098550866,294.8798882654818,226.50356033626838
375,2000-09-04 10:53:00+00:00,124.49751629113663,54.893455472156134,57.18020666151961,93.0713890596241,175.03984896527186,189.5440545169773,180.266978039001,368.3623121027102,281.10026070587423,208.38670109297504
376,2000-09-05 10:59:30+00:00,138.5197419026552,68.3951419993742,70.5502187979642,110.16778084973882,186.77536020282724,207.577424731176,198.5305072732544,385.7308515922291,295.69766144388166,221.0412788097168
377,2000-09-12 11:05:34+00:00,132.23589402277855,60.95441614810292,59.57950077477578,91.19625491061299,184.2077823142086,197.9621521375928,176.38749469565306,373.8194604044309,315.4787102442458,217.9282632925281
378,2000-09-13 10:46:57+00:00,144.33095578609118,71.5205034462654,69.83146422283087,107.96068679587981,193.23255296105742,201.12204014281008,187.92113125707363,390.6756602073364,321.67297653975004,225.3613493402881
379,2000-09-21 10:59:11+00:00,147.7371678753904,69.8312618495409,69.69220824220746,109.76574300310035,196.25992215663905,207.23075315457004,191.01235495998029,393.7407200802028,328.5565666308729,223.11014222953452
380,2000-10-22 10:53:35+00:00,130.31545237620907,65.19234764804526,64.14239913497242,113.76888635617176,187.24869775118077,186.65623753749492,193.0209391405315,379.3948970473556,279.56215859726365,212.4865841036806
381,2000-10-23 10:58:59+00:00,133.373215559538,63.70232831883915,59.96966011732513,111.0868557514178,189.2043593006655,191.65419456122555,189.3595187283725,377.9853519031085,284.1580016781442,213.7634460677839
382,2000-10-30 11:05:16+00:00,148.0569317864227,79.27148525338082,74.53702940419015,121.9865052998314,194.12392525804782,196.79173472654853,210.81467207173262,393.4776945147223,286.39506227209466,222.26676232694894
383,2000-11-15 11:05:15+00:00,189.4670126643769,,89.66379515587104,134.60878039310938,211.36624462922998,206.02796117025468,219.10881506832354,403.82769011373637,312.63297168937527,237.6654877788149
384,2000-12-02 10:47:56+00:00,135.9412906672342,80.31367717008789,56.67747838497379,121.0887713000247,185.7179271930953,178.33374092525287,211.86870726945813,381.9532018121506,278.5277692923708,214.8815643590354
385,2000-12-10 10:59:06+00:00,,62.05805865104087,56.28197320939067,98.95176863424066,168.61915672586014,164.32720202230982,207.42439262441047,369.70579985907506,275.4668544181419,194.58020522681534
386,2000-12-17 11:05:20+00:00,118.80422721211971,69.63835987812513,70.04767200793401,112.30850700955767,184.5294912558559,178.18033028584244,221.19385039005067,383.8572714502768,291.07726948522827,209.13531337417902
387,2001-02-03 11:05:21+00:00,77.80046532021952,51.9717904993879,54.4100890624583,92.40124873266821,186.1935070618257,193.12604118787343,222.87141203398963,361.48049238416934,281.4784523123188,190.8814824005176
388,2001-02-11 10:54:55+00:00,105.6741377783088,74.36081099434071,72.692144087227,123.7008197357297,218.82096701480978,234.29133414933875,269.06670420841647,421.3324772569093,298.720891779551,217.47102018716907
389,2001-02-12 10:59:09+00:00,101.95281591202297,69.71161210504307,70.18817571348113,111.1399314575679,202.476423171085,210.25531727235054,255.9621208614286,404.60979460258,287.3153409958685,207.09374412629543
390,2001-02-19 11:05:19+00:00,85.32395456373409,56.35006609849921,62.50834080096594,107.9755309212021,194.11942962548076,202.49002170008418,234.28170102661986,367.4476318227759,298.648295459463,195.93480420950448
391,2001-03-15 10:55:02+00:00,82.14943717352708,57.05742987718894,64.86821928703948,110.62608731899518,197.91773108322474,199.72995974806878,251.03739406214714,376.26653844534457,270.2356274857257,207.9004184428092
392,2001-03-16 10:59:00+00:00,,,,,,228.1188804264865,234.38709888990522,362.8834947910504,269.74996372211325,192.33021111805292
393,2001-03-23 11:05:06+00:00,70.27498959580512,41.78914694610458,49.86933108006719,90.88329419958137,184.07897008904075,178.65510821337958,226.6137494911648,357.97137489259535,270.6625532296663,188.5333668623841
394,2001-03-31 10:55:02+00:00,98.40278581320666,64.69220422142453,74.14595108454452,124.3711283087494,216.77064300394778,219.56222809247114,267.50103552683254,387.68582718857135,300.96453098249225,212.7504930007157
395,2001-04-01 10:58:51+00:00,73.52831053453127,38.8988887444968,52.322116143429795,100.90527996375842,187.22292197910886,192.38344553785114,243.52705628160513,280.85110795234743,258.0737974234695,201.0400109899106
396,2001-04-09 10:48:38+00:00,102.26631058688227,63.25327653648479,79.98676545839515,128.7945949345549,217.6799121241441,219.04946019364752,265.03564446296446,406.6062769250109,305.4767060814204,213.62490175819195
397,2001-04-25 10:48:50+00:00,107.15022259621108,69.38671785394783,81.68539658224108,123.25749035756643,216.69792019665562,222.61139454527716,262.15426122638155,399.02475063689906,297.8993066853992,219.25826703276846
398,2001-05-11 10:48:55+00:00,120.41069142726694,64.62810269445362,78.14460893853,123.101065817483,225.3244868188521,233.00355772211697,261.2042297564697,404.04029626012823,302.8004134238207,217.31267282057627
399,2001-05-26 11:04:43+00:00,108.08602504646387,69.484357543306,78.47443191554419,132.68250541786708,218.1959461374049,228.2430049893817,267.3200405427018,411.2997830776201,329.42831685276246,221.10588199720502
400,2001-05-27 10:49:00+00:00,65.69345981769146,57.72403177350013,76.94435882872486,122.02854160100193,213.14713242508753,219.7738967755634,268.62464425281956,400.2291850422911,286.272636959653,214.0732937894873
401,2001-06-03 10:55:16+00:00,81.70584066793009,46.73578247998053,58.394142825978506,111.82173935004212,199.6561913562877,205.44532485936423,238.9518911501025,369.53060329292646,286.6320442071214,199.36345627237307
402,2001-06-04 10:58:24+00:00,78.46017829377153,52.72270636687894,69.3891018917974,114.7122155903916,211.71383206975872,212.11660626101573,254.46860890235337,395.5388052110835,306.5166074958905,205.99428752824053
403,2001-06-11 11:04:32+00:00,66.5277896928896,58.50506494292701,73.4412475448799,117.07396771457852,211.70031238652243,221.83364101847076,256.7241292836539,389.6179927831974,292.1604487567859,220.9006200667107
404,2001-06-12 10:49:05+00:00,68.2548525664908,62.233029539261516,70.70610581271009,128.208733040105,217.86264318434388,230.8207621184096,265.8375860598886,398.74121227405476,299.9557368000082,229.26487335211115
405,2001-06-20 10:58:13+00:00,72.73221217103176,33.460661721495754,53.997827535076006,99.48585680646265,183.2362014924867,194.05577756114732,226.53954652981542,371.8334572333279,273.0103450687002,202.30493096514488
406,2001-06-28 10:49:04+00:00,101.49760947271164,60.46035918743099,77.20118441002805,118.50969868401778,204.52758768168167,211.86953846668388,252.4697409125326,397.39453861514346,300.0896762684292,226.28294292428382
407,2001-07-06 10:58:06+00:00,104.54677229411844,56.6251537343938,73.2908432340788,132.34756277157965,213.35942253190848,223.74764947826193,252.36849563952833,403.65559952146225,321.2034188227783,221.85478138806425
408,2001-07-13 11:04:16+00:00,102.92931155437061,53.68771362901214,70.75189641733644,118.84055494348421,212.29290398034107,222.78558953303389,249.15252790749304,385.04685299774866,303.77096419190036,210.4487371205366
409,2001-07-14 10:49:08+00:00,97.21332283804803,58.21614223929998,70.76016359009583,131.79180475731226,214.69184007369506,226.0241843688936,239.7705392367198,398.44366694325936,338.5503164137773,215.3942995511074
410,2001-07-22 10:58:01+00:00,,,71.07996444150155,116.41206858522072,197.51916330448628,220.65867443668992,243.81485587181626,386.2608323476158,131.05021847922433,220.78620678494315
411,2001-07-29 11:04:06+00:00,82.30449974112085,48.13785337559855,63.913349452119384,111.07161443729201,195.8969510483641,205.41263010609785,210.27874652848953,,119.13083648856367,202.66845687672733
412,2001-07-30 10:49:03+00:00,78.16752773698381,40.213464108095124,55.001080231709935,99.37486413377687,196.14712877344925,203.07864663831552,225.74070263848944,370.83429435446743,272.92190361320786,177.30544224440385
413,2001-08-06 10:55:14+00:00,105.73459578422192,57.19457162459521,76.24471572950189,124.63363817366778,216.79687237814045,230.1812025585479,262.0160284828751,394.82613337277434,321.8577838461382,227.95600564456518
414,2001-08-07 10:57:45+00:00,127.29940659216395,58.93754706136178,80.81900209211005,125.42358298203969,214.78422056485564,228.53932823083704,257.60764838666864,400.8405907472261,321.5434810582566,225.8818650921104
415,2001-08-14 11:03:45+00:00,87.98853151247407,46.24313944148982,68.18766263184537,114.81432561937234,197.76230009182962,216.75969219741842,246.8296648781427,376.77777053991383,298.6043785168476,204.50492812580114
416,2001-08-15 10:49:02+00:00,97.66527303317366,54.85411004134133,,,200.44700076896777,215.80005364294303,241.61844889162202,396.94071533124674,303.15321496896826,214.3081383690921
417,2001-08-22 10:55:10+00:00,110.79946569828827,56.435347843401665,69.4414300871565,119.18844549012718,210.47411352147782,224.98741852377998,251.38780543325956,403.5679924078196,307.0319085042064,215.2178616034094
418,2001-08-23 10:57:31+00:00,121.19692713671017,59.08286834228985,77.81251935538546,119.02529885850437,213.63363847074018,227.3686878427307,252.88805944624187,400.6204417799448,329.10694898603356,217.62129193959248
419,2001-08-31 10:48:54+00:00,103.85246401404673,55.723302606330186,71.30261774546729,114.61600319361264,205.46422706573458,214.7030657688888,243.96234622258197,398.1542976430912,302.23439042838265,217.71951809919568
420,2001-09-07 10:55:04+00:00,105.86806757534256,58.88783963777667,77.88654851437533,119.03410758997003,209.01103135458933,223.54176350080286,251.91162453436843,399.23760976367475,304.38382183443025,226.7078629470494
421,2001-09-08 10:57:19+00:00,119.89600571999745,55.71875306141108,70.78084297835554,121.03051286035907,213.01552609353922,225.43735441500678,245.27722486765614,398.2044329661386,334.53066283269925,219.50282264923277
422,2001-09-15 11:03:25+00:00,87.79518948329948,46.7364587803616,59.95454040460447,118.13082754195045,193.17651288278228,208.0610377216855,228.3851902425201,374.30592623528884,281.85368067773436,199.83994543611533
423,2001-09-24 10:57:11+00:00,92.13268250632652,49.134653635124394,61.378481553379146,113.61221493111285,202.20904202398077,203.22161572678002,231.383837448626,388.9125167412059,284.8473370320926,206.97382116365813
