,dates,CCCL_2,CCCL_1,CCCL_3,CCCL_4,CCCL_5,CCCL_6,CCCL_7,CCCL_8,CCCL_9,CCCL_10
239,2003-09-13 10:52:00+00:00,,,,222.08491896883447,210.46964966778185,209.69933722464884,210.51187038357762,216.785704754782,231.96862084485633,259.9621972988284
240,2003-10-23 11:02:51+00:00,238.7593869520888,270.85779374533365,228.33335960488492,211.08202184754393,203.58948887252177,200.29562740851586,204.25085527596687,207.4825273817157,231.00438779653268,246.8298863416653
241,2003-12-10 11:03:15+00:00,241.13109240395698,268.7011704274306,225.09416315181147,207.77756793561045,198.96139803972324,194.46669997577965,196.74166958170275,208.50027577781117,227.13242116739303,241.87141306167078
242,2004-01-19 10:53:18+00:00,235.84349449491197,263.43342667114626,221.3461845653359,209.50162282327284,187.3537195473047,198.26767701568903,198.34390610060018,209.59202843504187,224.84698264481003,234.40071837021245
243,2004-02-12 11:03:38+00:00,237.89200475755916,272.42298684598194,226.09396773808356,202.489553216596,201.90140501919558,191.65701417741013,196.2786095608716,208.02912503251025,220.98089845790952,243.02769351717245
244,2004-03-15 11:03:46+00:00,233.10333656045276,265.8795037633185,224.98847243689772,203.59603726515235,192.9277227537234,188.44338852068466,185.874561379227,202.07054223016186,206.8827924252929,246.8987816976421
245,2004-04-08 10:54:00+00:00,252.45251481218818,287.4758674658699,242.67443166540676,226.94050888293972,216.39974106499685,211.83358903100586,215.55684733313103,227.5078487213495,231.90434318273725,260.98348199491113
246,2004-04-24 10:54:28+00:00,254.56601845410367,285.85296610380067,240.01510636986978,224.86468292879698,215.5782860852891,208.03571569769397,216.01331582605835,218.7184242176525,230.71288823660257,261.03443018790523
247,2004-05-26 10:55:22+00:00,254.72147632215348,285.8568464294095,237.5434481541409,225.4169799986941,212.21291556749372,213.08446065341136,209.4579145519177,227.66173509633435,233.6735160503169,261.18344277789345
248,2004-06-11 10:55:50+00:00,241.12809625125436,269.5753282820546,223.82152292776163,209.40164696894942,205.0721638448064,191.32518854582645,198.87690802465482,200.69125518748024,219.17560116258338,242.82705291035194
249,2004-07-13 10:56:47+00:00,246.01814739950203,278.72976557773063,234.28252759322427,218.3127344978637,208.5823835457033,208.05533581928327,207.76072787323443,217.15265381163601,227.02569336589517,256.62287695166134
250,2004-07-21 11:03:27+00:00,252.56601108543023,,235.57041853648764,224.8775209237789,212.27195424568282,213.22458753530074,216.23267294929693,231.40274900288043,234.77188023570886,246.3165429518553
251,2004-07-29 10:57:09+00:00,245.82215184559334,279.69053482360687,233.411336071498,220.81847453258854,,,,219.58247799924953,230.11803464150455,263.2480915891299
252,2004-08-06 11:03:19+00:00,252.4836325583233,285.69587295778064,237.87450913203233,223.89726332550373,217.74076436937037,209.78129016914258,218.1424434095984,221.11150408669215,247.3048477512562,264.5448871638598
253,2004-08-14 10:57:30+00:00,251.15113473917842,283.2579375709928,235.3386849389981,221.37314668064164,210.01834335974132,203.98690891178597,213.2857055552676,217.90991954026504,232.81490729685922,263.1697604951107
254,2004-08-30 10:57:56+00:00,257.4494875682844,288.6373293718897,243.74275673618112,225.17242959718882,217.1354273466675,214.6711048262339,220.68811605943375,230.84961908089576,244.84764982996438,269.70938655560144
255,2004-09-23 11:03:07+00:00,246.2899608137306,277.8138098760618,236.45950053328048,214.5948878044451,210.88219504615392,203.64185367887143,210.6398315592148,217.21993610059448,240.90535821630175,260.1421275233389
256,2004-10-01 10:58:42+00:00,259.7167445460229,294.2571882097912,253.36516045241027,229.24630082607302,224.84336514553257,211.71613494133,222.51845662723844,226.198638186011,246.68965877999634,273.17059543396545
257,2004-11-10 11:03:27+00:00,243.53436695644407,277.3647239798022,231.63394093238162,214.10880956778232,206.2922518513951,196.85048661681608,207.6040760223362,212.4156987196235,233.8102632095206,253.0548667549187
258,2004-11-18 10:59:36+00:00,251.9867987235093,285.2201030929921,239.4173494237923,222.8353557540044,209.90862277381947,207.04863177776946,212.49895152757352,220.736831257301,229.15337421031882,261.386218247613
259,2004-12-04 11:00:00+00:00,248.99964535089498,279.8041637661826,236.491757204973,217.7027534944941,212.71556208323776,201.90698732580256,210.17212197958344,212.51204705685387,229.28706860982254,253.80808456677588
260,2004-12-20 11:00:18+00:00,240.41334602930505,267.90511912865423,226.4073887346501,206.4200746153391,204.75156283829713,196.0499458549001,200.27493313524707,206.64785839597317,219.25280205054747,245.52735473923187
261,2005-01-05 11:00:30+00:00,244.7255407651271,271.9705917142169,232.55031598732535,212.44068844025023,209.12195092180875,198.6340696329347,201.32407015714674,210.60014831462354,222.63591034810503,252.13256665375695
262,2005-01-21 11:00:42+00:00,248.50363215801843,278.96720380709985,235.73395238047522,217.30541130006827,210.0845056476431,200.0613383219287,200.84643673653954,211.95830453445987,225.290130910114,249.689657298953
263,2005-02-14 11:04:07+00:00,256.9456239676239,290.06493054932935,238.86080218119852,228.86590022847244,215.2608382233418,209.60761610403992,216.85756526852782,224.0593786985831,230.74789723036295,272.8090303290754
264,2005-03-02 11:04:12+00:00,255.58780174602316,282.7740526635646,243.46254140420237,230.89290776371135,217.89737294492562,216.2302225360913,216.69156471197778,217.9974044900033,240.2600591380163,255.91261948081166
265,2005-03-26 11:01:34+00:00,,,,,185.7145467225879,176.43561833926057,187.99736806681273,185.8548970585825,201.59888103222875,216.04806973909447
266,2005-05-05 11:04:07+00:00,240.9453250453663,270.02691119194037,226.8106419425685,210.0173104363896,200.5229509201937,193.89169467430082,200.06443492395212,214.35579131760986,219.26872932233232,241.9730715857889
267,2005-05-13 11:01:47+00:00,245.38470257874127,275.43752366607214,234.14225043070593,218.15021418035917,207.65603756083522,201.04858492336766,213.02144654146926,208.44378250677113,222.83959690716452,246.82459264304376
268,2005-06-06 11:04:02+00:00,244.99698167911134,273.5943446487938,230.08643550766823,212.54527716480254,202.88311833651494,201.02353363687058,203.65304954435595,204.85279774405444,227.31550634866372,250.44330998268586
269,2005-06-14 11:02:03+00:00,246.27279752453003,273.58302145774195,232.11977658505052,217.81511300869494,208.30992978549597,198.65305049489362,208.41082585383924,208.5070613972428,226.87208778724056,254.43378534449195
270,2005-07-16 11:02:17+00:00,241.99007335745995,280.1672084144688,238.982592172699,215.21128599139865,207.0576550220309,200.8156215314733,204.03984246007423,212.17976240713836,222.9783248264879,260.4634796876198
271,2005-08-17 11:02:34+00:00,243.11260583734148,280.63828319307777,232.4926853156925,213.04480823737572,211.19514060689593,198.6428506727233,204.88693547108198,217.25644518655173,230.7393500972772,264.4666076097022
272,2005-08-25 11:03:46+00:00,251.05735461542605,284.9574263260431,243.44892200195824,223.2259608153695,225.10423890057433,208.9634630880306,208.99311662994117,223.72396134044098,232.45102149789653,269.4343481036219
273,2005-09-18 11:02:38+00:00,253.81389586061488,279.8992083024468,239.01396089014384,222.60497182818787,214.78791217466727,200.54189350040232,212.94731112930765,212.7294514466069,228.98173889025333,260.6150540933572
274,2005-10-28 11:03:49+00:00,214.4583375852506,245.25771839374534,202.04583165959605,191.65884956747377,183.113251981013,166.70106840377693,177.89192059886693,178.1705465746172,200.06782917808,229.18033635518788
275,2005-11-05 11:02:40+00:00,254.24980237257196,284.0676475081751,239.50229692399694,224.27524044477326,215.01123999221963,208.61885520891312,209.24159388236342,225.45028057325337,231.11065049480925,260.86358725539486
276,2005-11-29 11:04:05+00:00,240.64656482152236,272.07282152247717,229.7702018601235,209.58724992336118,198.33421173724602,191.8923652447851,200.57817138651066,204.91957593609828,222.3653970389633,258.2270514384579
277,2005-12-15 11:04:08+00:00,246.48997284449229,277.3683285576386,230.26294573944438,218.01226379105066,206.79051816539152,201.38390020794986,209.70593885459377,219.62494749053138,227.73298473909392,269.018217827298
278,2006-02-01 11:04:31+00:00,,,237.3423189500425,213.3020695523187,204.84673709041272,,,,,
279,2006-03-13 11:05:36+00:00,251.1837554195626,280.3315578010113,231.59228993643603,222.12838139694918,210.8910669685509,209.82477393631663,212.8445698775073,,,
280,2006-04-30 11:06:25+00:00,261.0375610514692,285.20905383086733,243.21378598207662,230.4993927358825,219.65934370743798,217.77868810629053,218.81427221237422,221.14808782366524,240.79459082170544,262.48805067183457
281,2006-05-24 11:04:35+00:00,236.81983431010605,265.92234937461046,216.436152283179,205.93255826015627,197.46477491737943,193.72333011239505,192.26834974208379,205.2329867119273,207.79524970051392,256.7158467379554
282,2006-06-09 11:04:32+00:00,238.02240400482825,264.6138955992111,222.84385679128377,209.8200464085735,197.82045786433406,180.6695119620682,195.780126369735,195.70799495093758,220.87238277787614,242.77391225280667
283,2006-07-03 11:07:23+00:00,244.23546447243461,275.50161271204774,230.52143466706096,217.61748554741462,207.43375451765982,204.21546051499763,207.21537813418126,216.05233705775865,226.4636612141311,251.56676392067658
284,2006-07-19 11:07:37+00:00,245.10983171027053,276.737765032286,235.04453506494272,211.22516297617312,207.1054848237912,196.17187944833523,209.1235355830076,208.41130855849406,224.10676935508394,244.65602445628278
285,2006-08-04 11:07:49+00:00,245.61571625283202,278.412767426752,237.12007733177006,213.96660377988627,210.73452137360584,201.1933248467666,210.67340690245123,210.88551653941923,226.9921524018801,250.10109020550547
286,2006-08-20 11:08:00+00:00,248.7085257774026,277.45894435586297,232.34271324719043,222.30801501389843,210.27355832940998,209.0636780822772,209.91743169020003,216.16233214614996,231.82557037895842,254.078008929381
287,2006-09-05 11:08:11+00:00,240.12037620463187,271.6313025325617,227.84703837264294,205.10754363735273,204.40597287989436,190.9989692879659,205.03572701899554,208.11800582299614,217.3886943520726,244.04147703269985
288,2006-12-10 11:09:09+00:00,252.1759464270189,278.30231469309047,235.3648211381211,222.86466650407925,211.6504966037116,206.72703079343,206.47958031282383,212.5782236238624,236.72936614652633,261.59188313570695
289,2006-12-18 11:04:42+00:00,236.79410079285557,270.07094999227706,223.48295974953805,200.62023139534526,196.9097701920159,193.15354584863996,210.18655585037277,198.2015386253188,214.5093450609985,247.1578254639406
290,2006-12-26 11:09:15+00:00,,,236.63790297667032,213.95578448080505,,,187.8680953763269,191.90928980312444,203.34935618744288,
291,2007-01-20 11:03:38+00:00,,,,,,,,,,260.43336830519627
292,2007-01-27 11:09:27+00:00,249.86624013065457,275.1256762408109,236.36228230922188,218.63871085017485,214.56994628361392,202.198882709674,216.3050578007166,216.03224696768046,234.44862753352498,254.508934133639
293,2007-02-04 11:04:52+00:00,248.65346194391438,,236.31242859893274,220.51935820992492,214.22976092789096,206.70592670838946,213.17462366201852,233.1362355711192,231.8208663414777,241.6026034345525
294,2007-02-05 11:03:18+00:00,,,,,219.75389103135956,159.2381461875924,216.56581883234253,203.00495392715504,242.00020665211485,
295,2007-02-21 11:03:43+00:00,,,,,,200.703363140035,,219.67570419409242,,
296,2007-03-08 11:05:01+00:00,245.30322936705534,280.76847262942874,230.74764404154018,218.92814417708587,210.89758434657313,198.7070836461943,212.2422943090608,218.2022280005596,227.02521086355813,264.177289496353
297,2007-03-09 11:03:18+00:00,,,,,,,213.85504740323267,,229.25292178368227,
298,2007-03-16 11:09:28+00:00,244.9951401584056,281.4466831108591,232.67319054869594,216.7738801604744,208.98505637402198,197.4318993149186,205.73089298786365,211.1098159493614,221.77341655317508,253.68344595865443
299,2007-03-24 11:05:03+00:00,251.79488834760127,287.8219057247104,247.88127851433242,225.25059085910965,224.32265553394237,207.6324906552606,204.8307417517014,226.09626815711135,228.84639679309097,267.2159877803806
300,2007-04-10 11:03:09+00:00,,,,216.97885664500845,199.80060044669455,210.3625202916511,202.07265607961898,,,
301,2007-04-17 11:09:17+00:00,243.7567082938721,279.5359801953197,233.7426728337789,216.10500023567633,212.4825400599813,201.2386558080351,218.0015940494498,223.09303077525712,232.04590362401518,263.0347584516405
302,2007-04-26 11:03:02+00:00,,,,,,193.66134626299703,114.59555753908934,,,
303,2007-05-03 11:09:09+00:00,237.10146470012236,274.106700312758,234.87581886247483,210.67369267421182,207.37000286800384,197.96967910145344,202.0447417210735,216.47609858742197,218.56610340059558,255.89704022820442
304,2007-05-12 11:03:16+00:00,,,,,,,,,,263.79246596779836
305,2007-05-19 11:08:58+00:00,258.675531774876,283.6632691711399,243.2216020738402,228.47047809115958,214.79960183527362,218.1443132855477,216.06222077706656,232.87661586174482,240.97330982240615,267.49534355725984
306,2007-06-20 11:08:29+00:00,251.44869681672608,276.23566439818546,237.16757076732526,219.87370562545792,215.7625013434309,201.36378917285617,217.10378001354263,213.71355187893178,238.90035678834062,259.08919204703466
307,2007-07-06 11:08:16+00:00,253.7589537165976,293.60643622206726,249.88831596133093,223.47022673776996,223.79595323555392,212.87161310375225,218.0275216076076,233.23896770461778,238.5951669762539,276.550131853176
308,2007-07-22 11:08:07+00:00,253.29730409869765,291.74297184013767,245.4743195569847,227.09345231838302,221.74980446614052,209.67701524509766,222.17218933540278,225.39110753229107,244.6989329598925,275.78679351771143
309,2007-07-30 11:04:39+00:00,248.40955156172578,276.9997612103922,232.59687542793768,219.69146169347664,206.94436492190377,203.85410407712766,209.46663046607767,219.71384154132505,239.83916460095878,263.6702314420014
310,2007-08-07 11:07:57+00:00,248.20706092390913,281.81216386266016,236.86242705676025,219.7101050335301,211.22055803525916,200.7882530396777,212.081276958148,216.92063061482253,237.1045345166684,262.3198725467097
311,2007-08-23 11:07:47+00:00,255.75816883000365,283.4900465921731,242.14394241811,227.21601573282473,222.8872503697918,211.47263080079927,217.75726968372467,228.66168999911753,238.80645250390816,266.75235242604566
312,2007-08-31 11:04:26+00:00,267.70896242229,296.36031963309114,254.05145597372524,233.22103401477105,230.27404246394553,219.90594789600667,230.66115101450538,241.38088049849284,254.86259956854678,283.5958544678337
313,2007-09-24 11:07:32+00:00,255.22894303068304,286.941821905732,243.81986790056283,225.11293776787858,220.78696905077925,211.79568298066408,216.9367308744168,224.51589943160957,240.05241049318747,269.6523766171604
314,2007-11-03 11:04:31+00:00,252.55806809990725,280.64408601244315,244.6761850600198,221.99143231530212,220.3499985375538,210.89728136081095,209.6878863889385,224.7882593619887,230.4445840339904,265.90063457401027
315,2008-01-22 11:04:51+00:00,239.89382198134413,277.88237148556095,231.56661563090984,212.0010590441483,206.9165531202002,199.78835764721873,206.64287513330873,215.70594927397337,226.57929044384224,255.10630232459985
316,2008-02-07 11:04:49+00:00,247.75526175714404,275.7888830327963,238.53538451125968,221.95326047261852,216.8341146207492,204.78076113719194,214.75278255147455,225.97200356996865,232.73234225786177,271.94357225602505
317,2008-04-19 11:03:43+00:00,219.00601373546374,250.4202305852512,207.8802813390677,189.41839558628465,182.370812399369,174.85194785145123,180.90314959398606,178.59739003105597,198.13591984174877,231.23487395219053
318,2008-06-22 11:02:00+00:00,251.26171769821116,281.01195475098234,236.50830589129012,218.84604132583866,216.96395625176876,200.32716621411936,219.55160706375347,214.18879689214725,241.6855179930841,253.05459099230512
319,2008-06-30 11:04:05+00:00,235.11050034855757,266.83110856714285,221.23045375679635,204.71513924912026,198.6166192039309,189.41471650237563,195.32607971280825,196.28061408604916,222.26320042140867,243.67724718907252
320,2008-07-08 11:01:33+00:00,254.63959913151922,280.33359469222114,237.73437067505517,223.8326462891739,210.97694988467532,212.98167352759816,206.36858202412378,227.08296551054815,237.72214053099384,258.19338734884377
321,2008-08-09 11:00:36+00:00,252.2495549673319,276.39910924431445,233.67405334352534,221.63581304472348,211.24040594800675,207.2385178902518,199.01208492958258,222.15967199745867,229.73014076793396,264.43894121278845
322,2008-08-25 11:00:10+00:00,250.6048220867975,280.0934145457317,234.49793331629573,221.84907505235003,210.1234820874518,209.95754675371495,210.5283072614472,219.28543319257744,239.38191181896167,259.8767457771448
323,2008-09-10 10:59:43+00:00,234.1435457299376,265.8822102710036,218.27690816188095,205.0875280725117,200.22406032177915,193.4884964512379,193.6572613138788,207.89686965630207,216.61648645901454,237.10956852891843
324,2008-09-26 10:59:14+00:00,242.5591306753504,278.5850985369058,233.8967290668807,213.7195498002567,210.57903062398816,198.1481100529301,209.8187059497577,213.07388869171805,233.5122662964285,257.4046106723034
325,2008-10-04 11:03:13+00:00,250.02258046292516,280.16114636927296,234.81005285261423,219.53875553111013,214.1784203035705,206.2396092395487,208.52452467160268,217.06100403944856,239.9460360591214,257.2879981796304
326,2008-10-20 11:03:16+00:00,246.8225719619922,277.5745237978073,230.52199953340588,218.3559839433329,209.28356067835682,206.75342703567338,203.91600531520658,216.6650707847122,228.82040062906705,257.83169791852794
327,2009-01-08 11:04:10+00:00,230.93661122878098,256.55907544410616,222.70301439254786,201.34613864740612,199.1494973081823,189.45135844735597,199.59476353109835,204.61139988426612,216.27378020011395,242.74691912784598
328,2009-02-25 11:04:31+00:00,241.83149979850714,279.5816068142208,237.6785162710333,215.956616292681,215.32266340113011,206.70162317422114,213.04573167305574,220.8607398756243,222.32094022189787,244.64387965197665
329,2009-03-13 11:04:39+00:00,254.34181811538278,280.15100584164327,236.78301152465133,226.5281765196691,218.02597399734577,212.46772967465023,220.87936292335354,214.98921718782984,227.34030231913917,265.4189050368708
330,2009-03-29 11:04:46+00:00,246.40694990457422,282.87066230458856,239.38471878362492,222.5285746417517,215.78148136089524,204.59836118412034,208.05749285877542,215.63263384979086,226.70100069977036,259.0377076271734
331,2009-04-22 11:01:50+00:00,242.14453394628026,270.95755512568644,231.87672311007248,217.37713013834258,211.4604139072538,207.149765157168,207.98845247507836,211.2389841556236,227.48393625755284,252.54394260408048
332,2009-07-03 11:04:53+00:00,234.68726667513764,269.1251039412597,225.9421032734816,207.324081431757,207.81597990933716,194.1463288160802,206.8863831310514,206.55462100649487,225.24287212894563,
333,2009-07-11 11:03:17+00:00,264.7438029559409,292.52888029714507,244.3588201826933,234.65726064878245,229.02079688076037,219.61051623082346,225.45054876565544,235.24312499005973,247.91655446148718,278.76054876012495
334,2009-08-12 11:03:46+00:00,265.032369934367,294.55094032478485,253.99227251892248,234.96637627996057,226.35944172470727,222.13541304341783,220.34328032949108,238.15990962534363,245.08526742739753,271.44938314070066
335,2009-08-20 11:04:41+00:00,258.60086420450756,287.17423204074083,247.0707769507253,226.0387501909281,220.3229567004489,212.41247552539687,214.44970251142536,226.54763745163453,244.33417585199874,264.5544758831457
336,2009-08-28 11:04:02+00:00,246.13165274950046,280.6612496996672,239.2554038234965,218.20949958795322,216.95623901033244,211.29855057724342,214.44978415396375,226.20322683720428,230.95589542170387,263.65255129623074
337,2009-09-05 11:04:41+00:00,259.40988215968696,288.2145927332824,244.6330799045541,224.77842896284483,218.28050651245036,218.35158723479103,219.81420543132884,229.9175726598784,241.07375822853933,268.3418439413311
338,2009-09-21 11:04:39+00:00,272.6868445369938,297.72357586676685,254.92456176953775,241.88988802058418,230.47561420234575,229.0267655967984,221.1713794080178,240.60017248508962,249.75840404539542,287.6638548800231
339,2009-10-15 11:04:37+00:00,237.22624778012954,274.0208973359677,228.88518272255942,209.97146176283684,202.9843942269634,202.30949345305325,205.7952589348511,209.4734937233593,225.1060565721783,249.80746758079337
340,2009-10-31 11:04:46+00:00,232.92016050841215,266.6498073130966,220.0036457572948,207.78493027984206,192.1049370506343,190.48774850192143,190.53186895782386,202.98867910397348,212.86432121079847,245.74399628226485
341,2009-11-24 11:05:14+00:00,241.80300825930146,273.6236888489716,230.21585806074089,210.31223544057232,203.1959399624809,198.40303399194767,203.29940595240225,215.91704318101097,228.22203494725835,252.99341471233646
342,2009-12-10 11:05:25+00:00,228.33220320992285,263.4502388343815,210.848087939136,201.0163851898937,193.82568849551922,183.04401422530202,195.36560487710582,202.11053626622675,212.0695477117015,237.6496746035203
343,2009-12-26 11:05:42+00:00,220.92551815753484,254.1846007613862,211.78957787778603,191.09764909036608,189.5495682555316,178.68349514586896,182.96029413042316,188.94052368528608,193.640627647183,220.993960416588
344,2010-01-27 11:06:12+00:00,238.0191943978424,271.3218904419954,224.74053469569088,207.23171386945813,200.59361404581787,191.52604672519635,194.5612703577938,207.25358074240012,221.36246161100547,243.45327920304973
345,2010-02-20 11:05:26+00:00,235.3009469308521,264.3466020518674,223.22662375212644,207.38644105168086,203.05444069897152,193.06389630303516,191.62251864120304,207.2936229565978,215.65372688571603,251.5710946900036
346,2010-04-25 11:05:21+00:00,229.78451100865666,263.5699544397545,223.47186117381423,201.39599579856292,194.68102045167032,185.08209972178764,192.99610033287848,203.39446610324921,211.7093823762191,234.43905610501008
347,2010-05-03 11:06:41+00:00,249.21046181306542,277.0925676620661,234.37420706906286,215.76694256295653,206.53349822601695,204.86724458158727,205.57286794542068,213.65678499662502,230.7835785859109,267.1044619751144
348,2010-05-11 11:05:19+00:00,235.90735818907285,265.4154712167641,218.64413733978887,201.5609610011365,197.09231134191816,188.79432931619712,189.94777435539453,199.82908095840244,215.88473188859965,240.51304920558943
349,2010-05-19 11:06:37+00:00,253.6924800244798,277.04793856000504,238.96710779735696,216.54467536117357,218.58900643608524,202.27482107492025,201.81596624864017,,,262.74715306327147
350,2010-06-20 11:06:40+00:00,235.52486429435817,272.6319234286177,225.3404577406293,206.63285871421692,202.73252278532638,190.69295999956796,190.13980557137143,202.8739566805203,212.64819728170477,247.849120161185
351,2010-06-28 11:05:05+00:00,247.0823907189295,279.2107858030065,236.884034599493,212.3290988985604,211.17437376730607,203.1395479037624,207.3306005999549,214.2796114765153,227.25906131743716,257.916933957177
352,2010-07-06 11:06:43+00:00,240.72876053205732,275.3301631685854,230.56682335791146,207.19258170546001,213.20898136991707,202.69840239866113,200.97297551157357,207.6860899322477,224.34092872360782,249.87812386962852
353,2010-07-22 11:06:44+00:00,240.44064802626826,265.59463262101724,226.61934352146395,200.70612331676102,203.34154698384373,190.69336555617957,201.50252664180252,206.52725699170065,223.5470587904975,246.29158705179486
354,2010-07-30 11:04:56+00:00,254.1561935278982,281.81944985605224,237.43457350208067,219.47926947300854,217.18900502683417,207.82908407912242,217.6366651280931,219.13994316650366,234.11698199348788,264.47477678473655
355,2010-10-02 11:04:35+00:00,241.373192503861,270.5704021505107,233.6587214782117,209.13818022551445,208.27496534055078,198.47121971385138,197.66191248114023,210.09940437974217,226.11735884849224,249.14373668490455
356,2010-10-18 11:04:26+00:00,246.81498172716547,281.0712609555172,237.8452100542898,216.88133033308935,215.45343304562834,207.65588906413228,211.14953773134314,223.84036079299716,234.85302211623053,267.2796233189721
357,2010-10-26 11:07:00+00:00,256.87355905118307,287.8355541935215,242.7601240948859,221.53970868414183,218.48145175755388,212.4672051994139,215.40115055274362,226.10215786561525,241.1238025010873,268.95392978475036
358,2010-11-11 11:07:11+00:00,245.77185806706967,283.69795683642576,242.57865524396885,219.16425566294697,218.4603197802382,207.37188127045982,212.34675449693384,219.2351535883704,227.10061989237607,255.64944808807766
359,2011-02-07 11:04:28+00:00,248.64379909779944,283.0976643909939,238.40341725158365,215.92087591756828,219.0973253636777,203.3149383496537,213.72251956790728,222.4292412332057,235.39834430820156,259.87961299474
360,2011-03-19 11:08:04+00:00,242.45319961738056,273.5554512243133,229.39484715375767,214.8447706730704,212.83565891848326,204.9320387439559,212.9765898620367,212.01111398703682,224.84380800638064,255.44762439413307
361,2011-04-04 11:08:08+00:00,246.91420365171538,273.4281142250244,230.6535005591015,217.9959003432768,210.18434348925624,206.7792801865923,217.85435617366107,183.22564743896456,231.15647305836143,260.2325855727919
362,2011-04-12 11:04:17+00:00,242.5831925770349,279.42359534998377,233.41103327537843,211.549115036438,209.09540591811844,198.52705907789453,212.36038420274173,213.21634709069045,230.57998047486765,259.35991335608367
363,2011-05-14 11:04:05+00:00,241.22018366806174,270.07743681014006,224.98620055143266,213.06782564227618,205.17243692133138,199.9358285060664,202.6721326552472,214.38643449567036,224.30396739608693,254.59434008459016
364,2011-06-15 11:03:50+00:00,247.03022709009474,277.42525927312715,234.59715334077782,217.17534627644955,210.2901019459313,207.1779332881863,211.32137981267044,224.83425877331553,229.28616590000735,264.3499931296675
365,2011-07-25 11:08:00+00:00,244.6638671307928,285.16506244199053,245.10920177903432,214.1744978484624,222.55702444087643,207.71150254412987,219.79038644101024,228.64625803436,234.12128751920574,260.24018111052953
366,2011-08-10 11:07:55+00:00,242.19034239865292,271.6446859606806,231.20228933738352,212.50221776771684,211.26588503526855,203.31497066070548,205.18410835562068,221.23547595769526,235.81670811173967,
367,2011-09-03 11:03:10+00:00,253.75860777812733,285.7646164596489,242.8808761601555,224.59958082180935,222.35810266530575,215.7753185229608,218.10854581131724,231.00179923005334,244.97793314673956,268.893579313225
368,2011-09-19 11:02:57+00:00,260.8812265670622,292.3420955045397,251.2576249275841,233.82320267799582,232.3153664919872,224.09973352344286,227.63469051882674,234.1149363770853,248.82566126195036,272.97888280581617
369,2011-10-05 11:02:36+00:00,248.43711229562402,282.96427273911377,243.72732604259005,220.7623846190252,219.3029173528354,208.3011376145377,216.17138181797793,218.31992308904734,235.6963366843149,264.91930835980406
370,2011-10-13 11:07:45+00:00,257.93938235237795,281.4026090426413,241.67933435581412,218.88616425021894,220.97687808517753,214.52943699933172,221.4710756614567,220.37433057123542,229.00283067932304,266.22884799888686
371,2011-10-29 11:07:52+00:00,258.67928713408526,298.70836953090645,256.4422478740319,232.718410282303,225.6888063733277,209.64642332749992,213.99207122805387,211.91319072125205,230.3869299412612,255.02982775476056
372,2011-11-06 11:02:13+00:00,230.87737054847423,284.3125114269684,217.74055831009315,200.45286938640373,196.2000831674947,185.9863955227809,189.10681157792916,196.83273497482494,212.40913641641995,235.17895907432762
373,2012-02-02 11:08:35+00:00,243.94377754599043,270.153446276952,226.79814083975714,212.12163153088312,203.0493924630038,203.44507623764878,201.7099696459177,211.56504520331129,218.29050309096442,256.1695446220494
374,2012-02-18 11:08:39+00:00,239.95396627051792,274.35161933432823,230.9247959577719,214.94478911933572,209.73720061174942,202.77327292054696,217.12815073634755,214.36804383029227,226.0926518059046,261.62363742553765
375,2012-03-05 11:08:37+00:00,237.43147695063743,267.51803774318415,227.7029605378196,205.31115515224113,202.3414878978067,192.1636807402068,203.37492475752782,211.67383388248896,222.62055534346712,248.37300091768068
376,2012-03-21 11:08:38+00:00,260.26363612306534,292.5942040200206,250.00132249645844,228.50284744871254,232.28114931052016,216.83965747762056,230.8408373602179,236.3636010074254,237.27271409378992,277.24799572373377
377,2012-07-11 11:09:15+00:00,257.0462795028877,289.02817863872707,244.8087406232648,230.68621667679201,226.00478716123484,212.2893518458186,221.20396571179194,228.56863763139953,238.50068439272238,275.9731168648949
378,2012-09-13 11:09:56+00:00,255.59922476188564,284.6648689437702,236.55299574676536,221.43214171156336,216.85443253052728,210.3611412157881,211.68222652001737,230.57327889622795,235.58443475723482,269.07519840934776
379,2012-09-29 11:10:06+00:00,252.9780085535247,288.6416847145978,240.26602780534458,217.8730273037229,217.4760461965301,204.42731294299304,198.96693228909888,,,280.45858966511804
380,2012-10-15 11:10:15+00:00,250.53248968317675,286.4950216355848,240.90178576828356,219.4733776906495,217.4678326281752,208.6523361052818,208.71967802550404,229.27031687091628,234.3276769747174,261.3040354978539
381,2012-12-02 11:10:29+00:00,260.17604974332346,286.559847037467,245.56401484056028,223.58190653766337,217.4696689163954,215.20114176312603,217.69154379727343,235.88996739548517,239.23462059696803,282.62374401417514
382,2013-01-03 11:10:41+00:00,255.61987610037733,294.37290231233715,248.72492813960403,227.35928743701996,223.26009372054045,211.90043295426256,220.00736639024967,224.48414084617147,240.60025808708886,266.2448555197466
383,2013-04-17 11:16:19+00:00,243.56386977267806,277.45141972248666,232.4663841533632,215.58793201784587,215.86495306638622,206.86962736632273,205.37463061458917,216.028029160686,230.69672706239658,263.5823610188106
384,2013-04-25 11:10:25+00:00,242.31226564755406,278.172383989831,236.47957562181273,212.1011829651447,215.86201862984717,203.9453805153093,208.31141144593778,211.77842972383826,227.1565516107504,257.59001607355725
385,2013-05-11 11:10:23+00:00,241.09548202705395,277.279979651119,230.36695792859828,210.8629535178634,209.51381557074103,197.89567583521657,201.88261959070783,215.81925727153669,227.19644444716064,260.0869825501172
