,dates,MRMG_1,MRMG_2,MRMG_3,MRMG_4,MRMG_5,MRMG_6,MRMG_7,MRMG_8,MRMG_9,MRMG_10
375,2005-01-22 10:58:08+00:00,215.1311112667242,249.7142379957027,209.81597447919728,178.5132020832642,153.99965506963017,120.2606996223824,127.26829329286124,136.07150092486873,162.28583706783138,218.99109142905775
376,2005-02-07 10:58:16+00:00,215.7285846452079,261.53087484760255,216.34236882776847,162.01810546440754,157.2030826973106,135.5292992423021,128.6516461796015,141.57914414758423,168.28931668870123,221.70966438455912
377,2005-03-12 10:49:29+00:00,,,,,,,,,,
378,2005-03-28 10:49:37+00:00,,,,,,,,,,
379,2005-04-28 10:58:18+00:00,221.4710176571892,264.8651100827444,229.37966526377232,192.5287986558913,175.3283943021222,154.39992042849866,155.38203737723498,158.76583630725347,187.9167194770642,231.3102554530319
380,2005-05-06 10:55:58+00:00,206.54157140211373,247.62112239716322,204.05855842541854,179.10002330310138,148.45294363453894,125.63172012290688,120.46935141467611,124.65163768204978,140.5481072515086,200.9475032744232
381,2005-05-14 10:58:21+00:00,220.40098103531193,265.8995346473286,244.62458005275147,190.5522885019941,166.4789478193483,147.44729464649168,139.9007606976551,143.07080576305947,168.49402308457465,222.5103666258606
382,2005-05-22 10:56:04+00:00,212.11688233403106,257.18543575079957,214.0326832504777,184.063857705349,149.28718854545014,134.76447995468,135.37670233757706,136.21837288103902,158.7603731200116,203.98553257150178
383,2005-06-23 10:56:19+00:00,208.9916126167392,253.4106990487292,204.66215725072118,179.19015848116888,153.04566774765541,130.19848197305902,119.48695668802284,134.96987921534034,154.92599280531817,204.9723530599933
384,2005-07-01 10:58:08+00:00,208.85347821071906,255.47765610133624,203.66832291428233,194.8493333703771,145.39409026861676,125.76957117967942,116.52753593567374,123.14795538761761,151.3308294624935,200.3624925151045
385,2005-07-09 10:56:25+00:00,207.50843576095423,255.50923754929846,211.95071897229832,178.58814929164782,153.86123255504293,134.9613846331626,129.46682014273034,140.91720084090494,162.9529167670825,208.2401623773039
386,2005-07-18 10:50:21+00:00,,,,,,,,,,
387,2005-08-02 10:58:07+00:00,209.1151094250888,257.19362438555885,207.39818918193387,189.4134446973169,138.08049632700522,136.36670103886732,125.29075532429638,138.21366364105916,142.7454219401738,217.48208449032282
388,2005-08-03 10:50:30+00:00,,,,,,128.63747307073595,131.94775443912158,144.53843612238188,,
389,2005-08-18 10:58:02+00:00,204.74236472075478,250.51898914031463,201.4460332847307,,148.14680440463144,128.6854881517737,122.28430529201839,132.02142354900175,148.8446780334488,197.30160384912838
390,2005-08-26 10:56:49+00:00,219.22752418067392,259.13555226469555,218.02725686604646,181.33247868830767,160.66453943716974,143.32363393908815,144.8400025401072,143.87027791812778,169.53540674270118,221.36720353919586
391,2005-09-04 10:50:40+00:00,,147.4304518886791,200.7701508590976,,,,,128.7937129048436,163.07620951889643,210.25029299230343
392,2005-09-11 10:56:51+00:00,219.18490103013036,262.13622302867543,217.79173287296663,184.8004814814336,163.1296698612157,148.8349455211913,140.9719680662924,145.74102665922447,171.78411191077385,227.00415622250588
393,2005-09-20 10:50:40+00:00,,250.75581424920165,214.4011993778167,215.7930848740762,,,,151.41414888177707,183.97091672312442,244.08899937204137
394,2005-10-06 10:50:36+00:00,,,,,45.564759423968724,126.32370391049905,,148.81310301838482,,
395,2005-12-08 10:58:20+00:00,220.1479179204003,257.0556835954729,219.77102380113405,180.15207188528865,165.75156294968005,133.06969510056646,126.761336867141,138.13597549484106,162.71178857182656,206.4230580981113
396,2006-01-09 10:58:33+00:00,208.95335863761557,256.0459735227151,212.29148555610652,175.04786772932425,177.36850563706707,135.69323540225918,120.13278762778309,134.1740278135158,149.48405261596614,
397,2006-03-06 10:59:41+00:00,225.00231213002502,263.5354305675462,225.86819848346937,186.88114792897989,170.70238738838066,159.2905535487472,144.63967348398893,141.6853650470083,163.07826802696098,228.9203523639189
398,2006-03-14 10:58:50+00:00,217.1472549363324,256.76733728778777,231.15610583118644,180.26721573202065,161.12650054268096,148.71852755458303,129.61072911629913,122.07934554023329,158.24221699459702,218.7717483709083
399,2006-05-09 11:00:45+00:00,221.27023504465882,273.37693341078693,228.58060529098407,196.6282986493014,165.26522061332957,158.52431758840441,141.33858771281888,133.26083087348678,149.1420607063778,212.68635414022515
400,2006-05-25 11:00:57+00:00,206.39539772824872,249.0911520613697,217.10431172099933,178.88308883398656,151.67207999584966,132.28197269156297,129.5694074007064,124.81827915409463,150.83364796716117,207.79142792019073
401,2006-06-02 10:58:47+00:00,214.37129260190474,257.63914060367574,190.78217043689887,189.56602787267627,153.92101457195014,136.52871351613885,140.40693952767066,128.34409678563372,147.345763093673,208.03443647758607
402,2006-06-10 11:01:14+00:00,209.90634913945547,251.51235010942196,215.7458162433801,182.6571227329847,151.09409192822858,134.22527283990232,126.52163216195878,124.10020451908937,141.7429004479577,197.9326800586724
403,2006-06-18 10:58:43+00:00,,,,,163.66930456147838,,,128.89207653413837,149.71988308287607,205.4192766412566
404,2006-07-20 10:58:28+00:00,206.7709598285819,248.21055821095754,222.8258040202075,166.98630349267182,146.3931363458076,128.83959307053388,124.94804439614067,,136.88766885966785,193.14837458377468
405,2006-08-05 10:58:25+00:00,207.8560729203118,248.9459780321601,226.52260005864161,176.07911176149088,150.29207350959163,130.8803510194836,127.92192930182627,121.50267974070431,137.79627110960934,193.3389179739147
406,2006-08-21 10:58:23+00:00,198.19873482983522,238.93174025825013,202.09595208804234,173.68625786528992,145.58314917675304,116.23159904111563,117.57765779231664,117.10360557438271,137.06104565207661,193.33923289755433
407,2006-08-29 11:02:19+00:00,232.50559119353915,274.8031597751683,230.00913259456522,202.72440446800562,176.69833129200345,152.1674613954943,141.46091372694778,148.6883080834362,169.2354423600629,235.94334829038974
408,2006-09-15 10:52:05+00:00,,,,,,,,,,
409,2006-09-23 10:56:26+00:00,,,,,,,,,87.12414645668106,205.1736874316748
410,2006-11-09 10:58:35+00:00,228.19336772172028,275.6131659965284,251.5827485601073,189.0935898767746,176.2066157299423,157.9424600821609,160.12764793584503,138.75243235695444,159.6721331258211,219.18318273320395
411,2006-11-17 11:03:11+00:00,197.9597307346121,234.23834920194082,197.81226477971862,162.3375122288168,140.58873148601134,114.87333986298641,106.17838554170625,102.2437522477876,128.0140695263593,182.82859469061677
412,2006-11-26 10:57:05+00:00,221.30531347159976,287.1669245306631,231.6757179277714,,,141.8420098609212,137.91637341596345,124.37575344963108,148.36342860327701,198.19928935717934
413,2006-12-03 11:03:19+00:00,206.2459968030548,240.6932807781223,215.48532507156423,176.60871098651546,152.40731843882702,133.1087724957772,114.18762450195035,108.12212446081496,129.222624426005,194.9088319253935
414,2006-12-11 10:58:53+00:00,216.1574771259105,256.7140571201021,219.62085807263867,211.61351532903979,163.47993627840793,142.94050117422535,139.25347784035233,136.12288036002377,156.96426509774665,217.2913304435025
415,2006-12-19 11:03:25+00:00,218.23642436901724,264.16173295954803,227.25465876054238,195.8451400668278,171.72593339453655,148.774955287213,143.22612665594968,142.71777468095334,165.81975833334454,206.78813845727237
416,2006-12-28 10:57:18+00:00,,,,156.2771177562472,143.6315274249601,118.76482525659509,125.76221244753131,,,185.21453622453913
417,2007-01-04 11:03:32+00:00,219.45887629900585,268.30535067385995,226.79297453730075,199.24144679518594,168.7305108602614,155.68740234891965,141.5138214018107,147.42773669156924,181.97980348363393,238.57276171216512
418,2007-01-13 10:57:24+00:00,206.90014837276638,250.7380955392193,215.54512332322258,182.4386133086483,154.0387033543337,129.90963153463576,127.25029088560217,131.97143611872855,154.98634564439342,201.96664057128663
419,2007-02-05 11:03:42+00:00,223.18449171904416,275.96348720213416,225.86002930774544,205.75787125447164,170.9716656201979,156.0465357261912,144.33127561871376,148.2863042573734,177.66054224725846,225.62262917577092
420,2007-02-14 10:57:32+00:00,207.09083119753768,255.2144918162512,209.83869422577476,197.1611870130172,153.77039666118517,135.84920478048946,128.48750243991782,127.07678108226246,156.12811645645036,204.89724277370803
421,2007-02-21 11:03:43+00:00,224.0334901463956,265.8340985306111,221.3945644689705,205.26477897781206,166.98058261750927,150.9727681159177,140.18167246108646,143.21754202367146,185.12181689511033,245.23335506333387
422,2007-03-01 10:59:13+00:00,222.34026262325588,262.26507709217725,228.33094193998366,186.05959118628374,164.7373497450214,142.58392283911547,138.27261182582498,,170.95369629805185,221.13008741236592
423,2007-03-09 11:03:42+00:00,241.48730946544333,270.74479937487285,229.17019273045574,219.0407888051434,179.39688709583064,153.88112612454213,149.56015480734908,147.5480244175274,183.56781523753455,242.33022105198572
424,2007-03-17 10:59:15+00:00,213.5612877055637,256.7702116047166,212.06334985626071,198.3675562355868,141.92157473992975,140.4120261387378,129.15345210557,130.85161150449966,157.17405896318883,
425,2007-03-18 10:57:29+00:00,219.80056561408992,256.9021451437369,210.1892141772569,188.9829593596073,161.9206646357984,141.22767686543304,130.6957043459226,125.95429832937796,162.45501271892954,214.82684156387245
426,2007-03-25 11:03:38+00:00,228.72255766849167,267.69245223458586,222.8152176108381,208.20269326271972,175.0592161057313,158.30877118061773,141.79471472760875,142.46292144398038,178.10630945905064,225.16914179144226
427,2007-04-03 10:57:25+00:00,232.23101263223072,263.03016608424343,225.6989982581245,203.13096980479153,174.79912354704197,155.90473074814668,144.6586912872733,140.4184470371112,170.6501275666095,230.5698221977348
428,2007-04-10 11:03:33+00:00,,,,171.37242432542016,163.75671630112498,150.36331949737388,137.09569336996137,136.11745838685368,168.89959346657415,220.0907298575712
429,2007-04-26 11:03:25+00:00,223.93447736559654,263.58332914120535,,174.9946629148668,181.06683307300844,,,,,222.46232879170753
430,2007-05-05 10:57:10+00:00,235.38663045934572,268.427237808744,221.89963463954933,214.0530833761645,172.7008150639309,164.27828648676166,146.23869335115924,144.81237952641752,179.50478047479987,233.414340414503
431,2007-05-12 11:03:16+00:00,210.34309797212535,249.41166755771204,204.36010813579233,188.91131827385928,151.85230512927288,136.17635123213773,119.52533666931805,126.24350161658259,154.09231008592553,203.38295601379045
432,2007-05-28 11:03:04+00:00,221.4783884432298,252.7282490575613,182.2485109551746,184.53251383372717,,,121.66381213641577,130.63901562984552,157.74407780294655,220.15161729434146
433,2007-06-13 11:02:49+00:00,223.1919757809411,253.8941866033993,213.76913201573052,194.95295697209866,162.67267132953373,141.48999867673336,134.6234374023639,130.71271205138652,166.7658969068662,217.04795468428716
434,2007-06-22 10:56:28+00:00,,,,,,,,,,
435,2007-06-29 11:02:31+00:00,230.36220086408258,258.8812022710205,223.71924447469604,213.50599579004506,171.39695430576023,150.71197846844834,137.38854857282783,145.94705928676282,176.93576189889868,226.05882272519267
436,2007-06-30 10:52:48+00:00,,,,,,,,,175.1442374598466,223.06346754928384
437,2007-07-15 11:02:24+00:00,232.49029261534827,263.167209333044,227.43385165669562,205.0144870653488,171.3167585179113,149.5456474349824,136.3297297414306,142.66873986096613,168.28011344556157,227.13142229530837
438,2007-07-31 11:02:15+00:00,228.11975896877146,257.72806136240524,214.97133420045122,206.36465243935965,169.44733854766952,151.72182456484927,136.75005501440378,138.4275748063197,171.41002892616748,222.58571323667832
439,2007-08-16 11:02:04+00:00,246.3784799756387,277.96984861011447,239.75030138068513,213.69642104527782,185.1916693715659,165.44554275453902,150.4385918882248,153.15962948031873,181.96347669248843,235.54634731033912
440,2007-09-01 11:01:54+00:00,236.7329209446714,271.83011913141786,225.34944078444784,204.56557173987147,174.82134745669546,154.80745601900713,140.49500027913706,143.09443219807972,177.33587257912563,229.5270736442585
441,2007-09-25 10:58:30+00:00,234.5971147944199,256.9000052293613,222.97765435177564,196.85807572574117,174.82285754609205,138.54944037531655,135.01167981993225,137.6337243237347,162.7100136254659,209.8171129580851
442,2007-09-26 10:55:33+00:00,,,,,,,,,,
443,2007-10-03 11:01:39+00:00,,243.8180806649683,220.54240572155965,201.87784245473728,,,124.22603816479776,132.47443853752384,164.418199975306,213.23950892883346
444,2007-10-11 10:58:28+00:00,232.45824779882318,266.2975759447451,229.7138895194617,218.1019421324806,169.47931104481233,153.98584640521642,141.1264877769409,145.66717677166542,179.3799766470756,231.61061836292086
445,2007-10-27 10:58:40+00:00,231.26674091158063,256.9237283296352,224.26656191110217,197.81505326852903,177.3863452210707,138.98902537084643,139.18253240905926,142.80972301659037,165.56621099016886,212.94917734383228
446,2007-11-05 10:52:35+00:00,,,,,,,,,,199.13597613679792
447,2007-11-21 10:52:43+00:00,,,,,,96.90746570303159,97.53227959176255,101.26597930585629,,
448,2007-11-28 10:58:57+00:00,224.61328016851434,256.7575981130976,226.09927185511958,215.01928342858423,166.9118871866994,165.93864849235166,154.01135391398512,165.40561083073828,,246.8285821460659
449,2007-12-07 10:52:49+00:00,,,,,,148.20972767491963,141.60928551405635,141.33690988477423,,
450,2007-12-14 10:59:02+00:00,230.79583941405474,252.63065701864616,223.6234122099901,196.74479257151268,171.34322991726802,143.32073144311835,145.9678576275167,145.63435715086166,164.30187414104333,221.5622431518932
451,2007-12-23 10:52:53+00:00,,,,,137.73278995397789,142.7339844993064,,113.82876074873991,137.93626208905064,193.23364549547784
452,2007-12-30 10:59:04+00:00,219.697490423264,272.5304229984363,219.32146411116335,197.2368002071238,174.36028144582178,163.61663317539671,136.61145596411626,148.67426544791516,163.15243165425062,216.7829634852631
453,2008-01-31 10:59:03+00:00,223.36267774822363,251.796383470816,223.1052015635178,193.70664254572569,174.64744811024042,137.0379656985763,137.9836731609094,141.23602619827037,159.16449691635927,195.06339804068608
454,2008-02-09 10:52:51+00:00,,,,,,,,,,209.76226852866176
455,2008-03-04 10:52:48+00:00,,,,,,,,,,
456,2008-03-11 10:58:50+00:00,248.7411791093496,298.7495693476776,240.105157377891,214.9668761964465,184.00627289738802,175.78279581051038,152.8253811513004,162.40730986970607,207.16277907407908,228.58046109399808
457,2008-03-28 10:52:42+00:00,,,,,,,,,,
458,2008-04-04 10:58:52+00:00,,,,,155.56692498077678,138.146605543664,126.17215192791397,130.82060922021185,148.5939900172413,200.37063540862493
459,2008-04-13 10:52:41+00:00,,,,,,,99.0815299638995,114.12870976664422,127.37636786200522,
460,2008-06-08 10:50:25+00:00,,,,,150.6686230167174,166.68870306621886,129.34327381810704,160.99428517232602,176.25384573427698,200.26570840640625
461,2008-06-15 10:56:25+00:00,217.77737419028173,259.0955288741312,210.01795306528066,193.26934345721534,151.5584894864431,147.916367550039,138.2009494370443,108.88751089222734,134.00937540594038,193.7253001762499
462,2008-07-01 10:55:58+00:00,217.45036763157864,252.9783825325278,201.69070977426,199.92415522489802,154.72447370859572,145.7344876636268,127.62772772368785,107.76974125583449,130.41298615127772,191.45188882580277
463,2008-07-17 10:55:30+00:00,218.12525405624058,258.03435761645824,210.1788255346187,202.1916756499861,158.26190953440147,148.79690634976174,136.86784996312932,139.68328505027,151.69420849693392,199.9750428425686
464,2008-08-03 10:51:47+00:00,,,,,,,,,,
465,2008-08-10 10:57:55+00:00,222.0099056581106,270.4814275070241,207.40844762280983,196.29949891546372,160.6999557669969,152.26799170920185,128.38282340077524,128.29905803627315,146.3654508351639,200.775624103197
466,2008-08-11 10:48:34+00:00,184.50691332633073,259.91120417019437,217.58381482348966,,,,131.77014079584936,125.81520697881145,141.48518073989754,197.570736559964
467,2008-08-18 10:54:34+00:00,228.6462748138648,265.0576660371617,218.09680232464342,198.94790057454347,170.69373823809568,153.78849400138282,147.20418277155636,157.59117058769488,168.7892771336211,213.96436896604638
468,2008-08-19 10:51:41+00:00,,,,,,,,158.3313478486269,173.36666212146704,
469,2008-08-26 10:57:48+00:00,213.78614359169978,253.5547885471045,208.09393848772012,166.17568042037146,157.73619023126145,141.72941374994377,134.38358273457942,136.47888242220483,140.68796046852572,194.37912983891513
470,2008-09-04 10:51:33+00:00,,,,,,,129.44375825960066,151.58640774001174,157.78527370533038,
471,2008-09-12 10:47:42+00:00,213.75035641401982,256.43215635650813,205.20802432130895,187.13970199608573,151.7602111271308,144.8511524436801,129.75491294096344,120.03328247517639,138.5207030655675,190.08653168317426
472,2008-09-19 10:53:40+00:00,227.0044730822366,283.2973451136941,218.7878467394951,200.10714102760727,159.8589881752558,144.44112561588412,132.62289286773472,138.38438959698456,151.67095407473604,201.73251773900304
473,2008-10-06 10:51:14+00:00,219.0346499391901,275.98443683454923,,192.8515992862802,165.4021273597873,154.30050585439005,,137.16846278520765,161.34221415412043,205.3713872868528
474,2008-10-21 10:52:37+00:00,214.93454048828974,251.1877063495745,210.8778978259967,186.35226832384853,157.805743700417,141.58980751045607,133.30004935757918,131.75445861166932,146.9842716394666,198.9730885403236
475,2008-11-14 10:57:52+00:00,228.09428098616758,252.77248960688956,221.4859018554871,199.41733440236266,164.22481113134285,159.4080089111838,136.93420220577391,143.94709628990285,156.90921576027776,207.25060887598775
476,2008-11-22 10:52:14+00:00,216.26747959272595,259.42999038481946,211.988851033013,190.51673974521992,154.12169037488525,142.63348601359309,128.09720852171577,132.89767724364512,146.20947575379455,196.3836522781455
477,2008-11-30 10:58:04+00:00,218.79375000050533,257.3317828854875,216.65566480298563,166.34988103218234,153.81481955653226,137.6966653965572,124.05514966820415,140.61954295608325,154.12492518840847,201.1026925253291
478,2008-12-16 10:58:14+00:00,230.49617245888817,275.34675218902584,231.37779729822762,176.45767595776783,177.66585086991745,153.135383853251,137.30561810744175,151.1912571783906,159.01625982208202,211.3733443734012
479,2009-01-09 10:53:38+00:00,222.90432455641798,255.00784601144798,214.75595675196018,191.22704989217013,156.24164154117506,141.14617300809417,134.2301900836914,134.16270261051505,144.55110568034394,202.58974936996094
480,2009-01-17 10:58:26+00:00,218.5603199592669,258.51817828497565,197.99401696538666,187.87403877625718,154.70029763667898,137.57161702038343,133.45429962591152,132.06901205532046,148.63843194902014,198.1943528449973
481,2009-02-18 10:58:40+00:00,217.71582864359596,255.77159466681027,233.30648738923168,187.45328401989133,167.4222499190002,140.03671726039494,139.93274661698314,135.32384416346994,151.05470775372584,195.91947033232395
482,2009-03-14 10:55:15+00:00,223.79116202947708,265.74475443279766,220.71151178956814,188.05760576140173,170.09610231272836,145.54146932168086,139.47600554479828,147.692063658744,162.74650764768538,211.37513406810234
483,2009-03-15 10:52:42+00:00,,,,,,,,,,
484,2009-03-22 10:58:56+00:00,203.84616111306002,249.99022454029256,195.83072847982334,171.43248173680092,151.7502108743301,138.17781946822785,106.09452208662977,116.54973292996083,139.66621011582112,193.49502446402877
485,2009-03-30 10:55:36+00:00,232.32950308911128,262.4139415242001,225.75298031618362,194.7788048363139,181.9674742685856,153.07010403098252,148.14186247771977,146.42284880257552,166.54508825093814,220.80874261252401
486,2009-03-31 10:52:49+00:00,,,,,,,,,167.17376528885674,219.77241737362286
487,2009-05-01 10:56:13+00:00,226.54635289132858,265.7512853822127,229.5583037612778,200.23263430339327,180.600434862116,153.1691342659965,145.1243986606713,147.92985576077422,174.51871492798753,222.21725585628278
488,2009-05-02 10:52:57+00:00,,,,173.4854996528016,158.7206157186045,,113.53172226787646,124.75053074799335,144.12445363241437,194.7246093105833
489,2009-05-18 10:52:59+00:00,,,,164.8800760044583,165.11836706156993,142.71375948131555,131.659301177577,,160.71869927086647,209.84272065133135
490,2009-06-02 10:56:48+00:00,205.20690638795685,241.13485173198794,199.24458490910683,169.2677569257388,153.98757121347597,120.15130276577723,117.46826782165596,116.61927077674274,139.61696537120852,190.97308602053826
491,2009-07-04 10:57:23+00:00,219.5575807735609,272.963683218358,216.2382435442519,195.9880029786252,168.60572222165587,158.77504613972008,136.88055211152417,140.56242354544634,161.79914964788824,213.5942385428522
492,2009-07-28 10:58:59+00:00,219.19148417178252,266.6282125359464,228.51491882197445,173.15296480087665,163.39019153706982,147.5496696284181,139.20013566446733,147.00111899268936,159.15546699396128,212.26191860653495
493,2009-08-05 10:57:54+00:00,222.9960063885455,264.43171792448663,228.99575458138725,197.90617169897888,169.92298281344543,150.7456414766349,139.8109045023208,143.2374251585123,160.5157171380353,216.38066203372657
494,2009-08-21 10:58:08+00:00,228.54902814540716,273.5595656431661,229.23457114890167,207.57934550480502,179.680389312527,160.98706076090872,147.59703811290754,150.52822811966033,169.42058737179906,218.01423854542412
495,2009-08-29 10:58:54+00:00,220.45577175528678,259.7419314420638,228.0966997006848,186.08646396485335,161.8421304986524,146.76941309814262,137.26204051617879,133.70728978375993,158.20634286581839,208.8100888984163
496,2009-09-06 10:58:22+00:00,224.95973276980106,269.2505137222798,225.3536214287282,201.98147496564258,170.15716314940246,153.82143594373673,136.85559897807786,144.7934521647808,162.48783535648633,214.93557341049768
497,2009-09-15 10:52:19+00:00,,,,,,,,,,
498,2009-09-22 10:58:35+00:00,231.7769726383545,275.4199243631076,245.949689418341,206.57131314400272,176.29938281284373,164.93576040989984,146.89386371627882,150.88705176038007,169.46342221964665,223.11498376077222
499,2009-09-23 10:52:41+00:00,,,,,,,,140.33810950815212,160.21544501530323,209.31140635600457
500,2009-10-01 10:52:30+00:00,,,,,,,,,,
501,2009-10-16 10:58:53+00:00,213.62705142941567,252.6891152540982,222.17805470456847,184.10617505143875,155.85232919724385,133.2484089811547,133.36879370067982,130.09643480604797,148.78339478476792,204.40928701866946
502,2009-10-17 10:52:40+00:00,,,,,,,,,149.58629842953258,204.1968376774131
503,2009-10-24 10:58:55+00:00,229.58198057992632,277.039402371012,244.53193807653108,,,,144.67918311160628,147.76337944144356,165.22677674075936,216.9588250034641
504,2009-11-09 10:59:02+00:00,227.1873121741745,274.3282395647099,230.9575607471523,202.93971666011907,177.57160326441306,160.5450035736236,140.8285585479549,150.07770135330304,168.18732872409424,218.4454975501327
505,2009-11-18 10:52:55+00:00,,,,,,,,,,
506,2009-11-25 10:59:09+00:00,,,,168.97271798318494,163.98096591567975,142.94612101387526,135.59313017425336,133.28982741509432,159.71575438325578,207.617113394987
507,2009-12-03 10:59:33+00:00,231.36788606033588,269.48582128587765,253.03580500013993,197.05859903742873,177.64325374347624,159.9078436017506,150.01145550317597,139.26776552837515,167.06670308979176,221.89687334358388
508,2009-12-04 10:53:04+00:00,,,,,,,,,,
509,2010-01-21 10:53:22+00:00,,,,,,,,,179.80059776090678,227.7242860170714
510,2010-01-28 10:59:35+00:00,218.86897908646074,241.5666794677105,194.31885030268762,167.651931261577,148.19638688036235,142.834052667197,116.91914154026551,131.0706955062019,159.90345172142344,197.4332085256474
511,2010-01-29 10:54:16+00:00,,,,,,159.46708852821948,149.93329873036183,,,238.6803502428841
512,2010-02-06 10:53:26+00:00,,,,,,,,,,
513,2010-02-22 10:53:28+00:00,,,,,,,,178.82752537144964,127.85724591292403,175.5207709729722
514,2010-03-10 10:53:30+00:00,,,,,,,16.55611593768342,99.97709636853791,123.63068807181074,
515,2010-04-03 10:54:45+00:00,,,235.34912037283283,225.26323511888643,,149.25230746553274,152.76910549591236,134.57152074973447,140.31419203859895,
516,2010-04-11 10:53:27+00:00,,,,,,,94.14251681881893,108.67228708152564,120.89411171851779,187.56900904828768
517,2010-04-26 11:00:56+00:00,197.55443496064927,241.36155087107812,215.29763091609175,188.73622852024113,127.59631136614473,131.17050307252939,120.51898810918672,127.43075951852938,127.64484434856948,197.34246720165294
518,2010-04-27 10:53:23+00:00,,,,,,132.31003673396026,120.05340306769187,123.42916172340011,,
519,2010-05-04 10:59:33+00:00,236.4438946568327,285.6724370490075,251.02851489701595,217.60787959379124,151.17069472106903,146.00642204119558,132.03746164662056,129.7194175687882,155.6505288651403,224.70650785176693
520,2010-05-05 10:54:43+00:00,,,,,,,,,,
521,2010-05-13 10:53:21+00:00,,,,,,,,,,
522,2010-05-20 10:59:30+00:00,217.84374057848964,262.35446372412366,232.2399932509082,194.50369373174323,143.66654647342278,134.03395786425662,128.82460854838018,124.89802552433301,145.7354711441074,208.6401211344544
523,2010-05-29 10:53:16+00:00,,,,,,,,,162.07793140472052,234.59389534070974
524,2010-06-13 11:00:52+00:00,235.4248682137216,277.38705607418916,246.0863616143988,223.75332279201555,138.30921518401996,139.23110863581027,136.98295233010975,137.46767154282992,135.23968655253947,221.82833984845388
525,2010-06-14 10:53:11+00:00,,,,,,,,,161.7936829160837,223.6947305908766
526,2010-06-21 10:59:20+00:00,203.87346750941737,243.38353304396918,215.7123798366547,165.74804427298716,140.13601851479754,128.1968272292196,119.24291495486943,119.65714478651128,131.07842436620768,198.13426775820903
527,2010-06-29 11:00:55+00:00,240.57776911959618,291.5223381064518,253.9665365783555,235.73878227063523,202.59823494906607,146.35315605155375,136.72171121005704,136.50503246824775,159.75412308602216,245.48462297100784
528,2010-06-30 10:53:06+00:00,,,,,,,,,,
529,2010-07-07 10:59:16+00:00,,,,,,117.55897242335848,107.3576922975582,108.19279063961656,131.88749116979653,187.92020483057482
530,2010-07-15 11:00:57+00:00,234.85387074111554,279.6817342469691,258.35578864575757,237.04939933652446,192.42569713319074,151.3296752605906,162.7749172130389,142.41250270867738,169.43087861112093,264.1644821787759
531,2010-07-16 10:53:03+00:00,,,,,,,,,,
532,2010-08-16 11:00:57+00:00,228.00293909155346,267.54359482807087,233.6867181336605,211.65289841404206,137.33701006581518,134.64348187588166,128.41856576307538,126.3641828476838,142.72999040816563,221.42748674709478
533,2010-08-24 10:59:01+00:00,232.04155912902002,270.6298488353192,235.1717686368968,192.23962854352632,152.0327131746855,140.53684756336241,134.492703621316,129.98331485215311,141.34325802629144,212.63775111312555
534,2010-09-09 10:58:58+00:00,230.40765616699667,274.18578320417237,235.73807992880117,194.02627256656248,154.20864437525387,143.66587808963106,135.97409154045693,133.92330516717007,153.23280041947947,217.41442869702908
535,2010-09-10 10:54:50+00:00,,,,,,,,,,236.14505012585414
536,2010-10-11 10:58:43+00:00,232.36300900712197,280.22712406655404,240.37538822107797,192.7453302965308,152.16092369211336,141.57086536939462,137.66465439695202,134.76982037821207,155.97436725780403,215.61271138443442
537,2010-10-19 11:01:09+00:00,222.99045629175603,272.59758084629345,207.45439855142524,173.42914966223265,141.08301478439253,130.23286392305863,108.4159337838462,119.42668084508992,133.81547059060654,194.17457755971014
538,2010-10-20 10:52:27+00:00,,,215.34087423801276,189.21600137772833,147.42908242222586,132.9434654622936,132.92141346514353,126.43092797508584,147.19205240932888,203.3230330864055
539,2010-11-04 11:01:18+00:00,212.52838604751906,257.89058928835914,234.20754880256885,176.95895130345463,137.59917718564296,127.9748236392033,131.8944878673737,114.6699792168811,137.04430141433212,196.39362589780427
540,2010-11-05 10:52:21+00:00,,,,,,,,,,200.26482752854048
541,2010-11-12 10:58:30+00:00,238.60793608772144,284.1179124249792,247.2966831472866,209.37025338092104,162.51638556778332,150.54797937943766,143.29501588973233,135.7111763505816,151.80704390729562,212.52394608461543
542,2010-11-21 10:52:21+00:00,,,,,,,,,,
543,2010-12-14 10:58:34+00:00,222.56617731898342,263.61387980022494,214.420794637169,188.88439731408437,143.74405756980082,138.41884496570677,120.77955300939996,130.17050491593537,137.11113661491584,202.45756272976274
544,2011-01-15 10:58:40+00:00,199.16772333499875,237.32716948110672,213.47884186831567,179.76790875643545,141.69346430511615,129.11648313568259,115.7033360663753,129.1076987984709,146.13314597743778,197.61407613952557
545,2011-01-31 10:58:40+00:00,206.21512648150343,254.6566484111679,226.94122642465976,182.93513839848876,148.7223653430002,132.04998730764953,121.20240158668297,131.97709909030266,150.55642099872017,203.25072888394786
546,2011-02-09 10:52:31+00:00,,,,,,,,,,
547,2011-02-25 10:52:31+00:00,,,,,,,,,,
548,2011-03-20 10:58:34+00:00,242.65253787151113,292.47095996272026,247.5802377934418,215.81171630922267,186.0303324369682,180.2468889947706,135.41877183603617,134.4546494213945,152.71340522699035,214.17474979290262
549,2011-03-29 10:52:22+00:00,,,,,,,,,,
550,2011-04-13 11:02:21+00:00,199.83089997358414,240.94374696081346,230.863678270964,175.97593026115305,135.1254112947371,121.00827769245593,124.89127231758623,107.02378017741297,132.94995787924168,188.29179667435662
