,dates,MEIA_1,MEIA_2,MEIA_3,MEIA_4,MEIA_5,MEIA_6,MEIA_7,MEIA_8,MEIA_9,MEIA_10
871,2014-04-20 11:14:49+00:00,187.5855616,165.8565826,164.7309925,167.2506386,146.0855364,121.4221651,102.1959783,89.03539962,,140.9053957
872,2014-04-28 11:12:07+00:00,,149.9725375,163.8032714,,137.1986841,120.2919356,,,86.27667541,132.800271
873,2014-05-06 11:14:32+00:00,162.5353317,147.6573299,153.8318827,157.0703943,133.9300681,114.2303418,,84.39972173,106.7857002,129.862305
874,2014-05-07 11:05:57+00:00,166.2614857,150.9561103,,159.1527979,139.5852411,,97.05451203,91.85000982,102.6644107,126.1739543
875,2014-05-14 11:12:13+00:00,,,,,,,,,,
876,2014-05-15 11:08:17+00:00,,138.8525811,140.991838,143.0202179,124.0514404,102.2096349,84.57473415,,100.4306349,
877,2014-05-30 11:12:17+00:00,194.3596452,179.8179429,,174.3213696,155.3478446,,110.6816329,107.8807007,,
878,2014-05-31 11:08:19+00:00,207.354327,175.5466585,174.7849787,179.7703446,151.7601072,127.3509757,116.728482,107.7349956,,
879,2014-06-08 11:06:08+00:00,,157.6745151,139.8733711,,137.5657238,102.2643546,,,83.89164216,102.6774692
880,2014-06-15 11:12:18+00:00,206.1463082,,,,145.558223,124.9158041,107.4310587,,,
881,2014-06-24 11:06:11+00:00,,,,,,122.9442624,90.66352131,,,
882,2014-07-02 11:08:31+00:00,,170.0735581,168.8914625,171.0617855,149.2785403,124.4383215,,,,
883,2014-07-09 11:14:45+00:00,165.2252675,148.1369768,149.8256328,151.62744,135.8830649,110.916054,90.43945564,,102.9950883,124.9602354
884,2014-07-17 11:12:26+00:00,190.325437,165.555524,,170.7424724,,,102.6701308,95.34557714,,
885,2014-07-18 11:08:36+00:00,192.7581987,161.6986781,159.852985,163.180546,145.3549432,123.0816377,102.6914149,95.3237434,110.9256723,133.2800985
886,2014-07-25 11:14:47+00:00,,156.6002396,154.2131349,157.9072441,140.8714459,113.2645229,,80.24014219,105.85393,
887,2014-07-26 11:06:20+00:00,185.8773629,,159.7180794,159.3679117,,121.5189187,,84.1624931,,
888,2014-08-10 11:14:57+00:00,185.7137746,164.2321118,158.9803947,160.3947237,146.1927384,122.9469696,,,,132.3637402
889,2014-08-18 11:12:33+00:00,,,,,,,,,,
890,2014-08-19 11:08:48+00:00,180.3085531,164.0041581,152.8736745,159.4751883,143.6345775,122.0332292,98.51423275,88.03570071,110.2611932,129.2818912
891,2014-08-26 11:14:59+00:00,187.3914062,161.5220196,158.5265198,160.1451046,143.4136154,123.3075783,101.0225755,96.0426363,112.0830856,130.3212935
892,2014-08-27 11:06:20+00:00,185.9111259,170.8623142,157.7508536,,149.0360955,123.6630117,,,,132.2205439
893,2014-09-03 11:12:33+00:00,177.0561624,,150.663333,160.1573346,,104.7518811,98.1815423,82.84862928,,
894,2014-09-04 11:08:51+00:00,,163.7996966,157.5957914,159.4216775,143.1585464,119.8489418,,79.07879638,108.9580006,127.3416197
895,2014-09-12 11:06:21+00:00,,176.0274506,,,,,,98.75142548,,143.857342
896,2014-09-19 11:12:37+00:00,,139.154516,145.7295713,,122.3046873,101.6666678,,,86.54865567,110.2972728
897,2014-10-05 11:12:49+00:00,,,,,,,,,,
898,2014-10-14 11:06:41+00:00,159.4196544,162.7447434,,,,,,80.66718677,,
899,2014-10-29 11:15:04+00:00,,,149.0137429,149.1664401,137.7563769,117.2200602,,89.81952631,,
900,2014-10-30 11:06:52+00:00,,,134.4105105,,126.1417045,103.0010347,,,103.6924486,124.7685341
901,2014-11-06 11:13:08+00:00,,144.9434977,149.2926981,,125.5643961,104.9304972,,,,
902,2014-11-30 11:15:06+00:00,155.2279549,,,,,,,,,109.2545758
903,2014-12-01 11:07:06+00:00,159.3503448,,145.4989247,,,91.7158049,82.88565635,,,
904,2014-12-08 11:13:18+00:00,188.3633633,,162.5168681,,143.7904364,124.895928,102.3983122,,,155.1304201
905,2014-12-09 11:08:50+00:00,194.8137665,169.9850518,166.6093462,167.2733345,154.9084689,131.7652984,115.0441965,104.2744811,,155.113596
906,2014-12-17 11:07:14+00:00,162.6675867,,152.5461573,151.7886169,,104.9875395,,96.21538139,,
907,2014-12-24 11:13:27+00:00,186.1954898,169.5989666,,160.7722233,147.0361526,,,113.1997026,,139.878715
908,2014-12-25 11:08:50+00:00,207.7864458,187.8364008,181.5111905,184.1109838,173.3829224,153.7688005,122.7609677,124.9725664,,155.6684837
909,2015-01-01 11:14:56+00:00,162.6353889,145.3485649,142.7922597,142.5426949,121.4807821,103.5736153,87.3409298,,97.92756939,124.9959035
910,2015-01-02 11:07:15+00:00,161.6053652,137.4793752,,141.0818254,,,83.06478136,77.91702749,98.61281474,
911,2015-01-09 11:13:29+00:00,,,,,,,,,,170.6026317
912,2015-01-18 11:07:17+00:00,154.6523262,,138.3774589,136.1560851,,64.66482852,,,,
913,2015-01-25 11:13:31+00:00,,173.6503879,166.8982699,168.7742582,146.320681,121.2532422,,99.10130543,121.7087062,138.1933758
914,2015-01-26 11:08:41+00:00,196.5127092,170.5281142,167.8342954,171.6570342,145.4794423,129.9894286,115.8618128,101.7057339,123.6310764,139.7460883
915,2015-02-18 11:14:43+00:00,168.370967,146.8824948,147.9335699,148.8287565,136.6498429,120.5225754,91.70600386,85.99228837,108.2169168,126.8722627
916,2015-02-19 11:07:29+00:00,177.6323404,151.6764764,,157.0843408,132.2967589,,96.17338644,84.88618863,110.3015933,
917,2015-02-26 11:13:45+00:00,,155.7739039,162.1554924,,141.4165164,122.1802581,,,107.2743988,122.8995717
918,2015-02-27 11:08:31+00:00,183.1887838,168.4207968,163.2183391,160.1738723,145.1628827,124.227547,97.84996508,,107.4619142,126.8327657
919,2015-03-06 11:14:37+00:00,174.054791,152.9224465,155.600931,153.8249806,138.7828814,117.4143588,,82.11154619,114.3566291,128.3844589
920,2015-03-07 11:07:37+00:00,,,,151.0021418,131.4455376,,98.53719965,83.88786265,,127.7887417
921,2015-03-14 11:13:51+00:00,,,,,,,,,,
922,2015-03-15 11:08:19+00:00,168.7068437,157.6767954,156.492068,153.8036816,143.3292928,123.3771945,,79.32011395,106.7346701,124.1139582
923,2015-03-30 11:13:58+00:00,,160.5335556,,154.7612956,140.8206782,,,,107.5711637,111.1391574
924,2015-03-31 11:08:09+00:00,174.2484313,160.7409563,157.0719745,158.6079342,142.7348761,121.7221879,,80.32193299,109.1677414,126.6053954
925,2015-04-07 11:14:17+00:00,169.4149663,149.8245837,143.8776435,142.7562135,123.8130023,106.2068215,90.57697424,,105.9294377,118.1280383
926,2015-04-15 11:14:08+00:00,,,121.2244145,122.7348159,,88.67886977,65.72603529,,,
927,2015-04-16 11:08:07+00:00,,,,130.3330839,,,71.47126109,,,
928,2015-04-23 11:14:15+00:00,203.2254519,169.7848908,170.1794065,,153.0880954,124.8743337,,,120.1841278,124.9045023
929,2015-05-01 11:14:13+00:00,,180.4580468,,158.5619035,155.4349377,,,,108.4482187,103.858561
930,2015-05-02 11:07:56+00:00,178.8800988,171.0247485,164.7211933,157.6099559,147.8423634,126.7074845,,75.56972017,106.1214031,108.9268911
931,2015-05-09 11:13:59+00:00,199.6117621,168.2871673,162.9377636,160.8364933,146.0563486,126.8383464,,,,128.7831348
932,2015-05-10 11:08:08+00:00,,167.039558,,161.348436,148.0318968,,,83.10152849,118.4257795,124.6813203
933,2015-05-17 11:14:22+00:00,160.5646366,153.2136508,,135.7867573,127.9854446,,82.60115631,68.6053447,89.28743374,87.08980165
934,2015-05-26 11:08:11+00:00,176.7197755,,153.4616999,151.1239165,,124.476906,,,,
935,2015-06-02 11:14:26+00:00,,156.7640494,,151.7848151,142.5100181,,,,106.6771759,100.878286
936,2015-06-03 11:07:53+00:00,187.2529095,163.117827,157.61032,155.6947614,142.3653288,117.7742341,91.7952983,,111.2325775,109.6594029
937,2015-06-11 11:08:20+00:00,,,,,,,,,,
938,2015-06-18 11:14:31+00:00,,160.8153552,,,,,,,,
939,2015-06-19 11:08:02+00:00,205.1716965,175.7417718,166.782195,164.7705176,151.944357,123.510864,,77.23769736,,
940,2015-06-26 11:14:14+00:00,165.8936003,148.4188417,142.9996412,143.9388067,141.3761698,116.3227329,86.50748368,,99.69435844,
941,2015-06-27 11:08:21+00:00,164.0340141,,142.1188926,142.997938,,120.7192576,86.81607775,63.62832136,,
942,2015-07-04 11:14:35+00:00,,176.9931874,170.6561129,,,127.6700029,,,109.1328567,
943,2015-07-05 11:08:11+00:00,207.974413,196.192725,182.5962906,183.4213032,156.4397299,131.5323782,101.6165412,,132.3590419,127.498526
944,2015-07-12 11:14:26+00:00,162.1957667,144.2310803,147.8726034,145.3670608,145.1942767,117.8112248,86.95058278,64.18393499,96.98780658,
945,2015-07-13 11:08:28+00:00,,160.9202251,152.5889463,,149.160796,123.549099,,,105.007893,102.8070801
946,2015-07-20 11:14:39+00:00,198.1525361,180.8204061,171.9205457,,154.9955196,129.9268165,,,118.3911295,121.111482
947,2015-07-21 11:08:19+00:00,199.3266234,184.6317571,172.2945186,173.9372577,155.7094277,129.2827403,96.32034458,,,124.5620221
948,2015-07-25 11:25:40+00:00,185.0422747,179.0003212,168.8761144,171.8546562,157.4568421,128.0758186,97.470389,71.11207582,104.7902298,105.76598
949,2015-07-28 11:14:31+00:00,176.6375212,154.6328243,152.3028113,148.0269213,150.3877328,123.801348,89.75556124,,105.1434631,101.139206
950,2015-07-29 11:08:29+00:00,172.3713132,154.4189504,,150.8043356,148.5098661,,89.41399023,,89.28973059,96.09549044
951,2015-08-04 11:25:39+00:00,213.1096168,188.5113415,176.7637936,178.2307246,161.946384,135.3770524,105.7153175,85.90450188,140.8439249,128.2638413
952,2015-08-04 11:25:39+00:00,213.0552626,188.4880276,176.7393968,178.2037005,161.9216222,135.3559944,105.6888746,85.87587063,140.8119469,128.3150232
953,2015-08-05 11:14:43+00:00,199.2947658,,164.5503205,172.9104242,,126.3291782,98.64421548,,,
954,2015-08-06 11:08:21+00:00,191.9202968,176.801045,168.0662952,166.3181558,151.8809058,126.3681333,,,,117.0987006
955,2015-08-13 11:14:36+00:00,174.3778884,170.6837282,156.41579,159.1597488,,123.8294695,89.77564416,,102.5541167,103.4376149
956,2015-08-14 11:08:34+00:00,185.5120848,,164.9902916,,,128.4791241,91.41410134,,,114.4378631
957,2015-08-14 11:24:00+00:00,185.8752519,178.1114782,168.4436295,172.0917688,159.4055466,133.36551,100.1578055,76.61859387,109.0173739,116.4059441
958,2015-08-14 11:24:00+00:00,185.8752519,178.1114782,168.4436295,172.0917688,159.4055466,133.36551,100.1578055,76.61859387,109.0173739,116.4059441
959,2015-08-22 11:08:30+00:00,,179.7108178,166.3531606,167.2301495,154.4036374,127.4118054,,,111.3722166,113.1989184
960,2015-08-29 11:14:43+00:00,,,,,124.9838255,100.663413,71.63513652,,,
961,2015-08-30 11:08:34+00:00,176.310925,,148.0439406,147.0399084,,,79.55487036,66.53474627,99.81763901,
962,2015-09-03 11:25:34+00:00,,,,,,128.7458043,99.51477664,78.62755069,,
963,2015-09-07 11:08:35+00:00,,164.3856664,153.6594433,155.8043732,147.3762982,121.4687755,90.07520352,,109.7736198,106.5463156
964,2015-09-13 11:25:35+00:00,185.5413532,166.9037544,157.7402605,160.6483372,138.2722612,117.1874376,87.16511078,67.57618619,108.4479565,106.3249228
965,2015-09-14 11:14:50+00:00,,,,,,,,,113.537904,
966,2015-09-22 11:14:52+00:00,,168.3492101,,158.8146842,146.3180104,,,,108.5855209,109.8309577
967,2015-09-23 11:08:43+00:00,,170.0612696,158.7345095,159.6296583,146.7776554,123.9590339,90.95396874,,108.1007678,108.925443
968,2015-10-01 11:08:39+00:00,211.9554741,190.6640835,185.604799,182.129961,,,106.5536908,86.32924057,134.0207736,
969,2015-10-08 11:14:58+00:00,160.8445462,,147.8605567,,133.6555719,109.3862806,68.44588217,,,97.04738687
970,2015-10-16 11:14:55+00:00,204.0481307,176.7358391,167.1777421,176.218742,150.8550373,126.3250529,,,,128.2308102
971,2015-11-09 11:15:31+00:00,,141.2206211,135.5448538,,114.9449337,,,,82.00349606,97.59469507
972,2015-11-12 11:24:29+00:00,,,,,,,,,92.52542267,101.4304115
973,2015-11-17 11:15:02+00:00,197.8273897,174.6360628,160.0235496,167.5600176,,125.2417386,,85.23753468,114.1927108,130.3637701
974,2015-11-18 11:09:30+00:00,,171.3266409,158.6559754,,147.2153964,125.2968689,,,103.483143,124.504534
975,2015-11-22 11:29:24+00:00,160.1674679,139.464825,138.9274375,132.6842462,116.8266047,92.82484434,57.88044112,54.20847746,,
976,2015-11-25 11:15:46+00:00,171.7621517,,156.6135563,160.3453668,,122.9448372,91.44092182,,,101.20987
977,2015-11-26 11:08:53+00:00,185.129831,169.7386577,164.7881083,168.2404327,,127.6846909,,90.99136392,106.6360729,125.7096657
978,2015-12-03 11:15:03+00:00,183.0678662,168.2048921,158.762201,160.1464329,145.8219156,126.1675951,,85.79109859,104.5199573,110.4722282
979,2015-12-19 11:15:03+00:00,169.7016347,155.1177247,150.3691556,151.5883233,128.7383396,106.6807061,85.15070572,,87.01693981,106.329249
980,2016-01-05 11:10:13+00:00,,,,,,,,,77.34494876,94.91771953
981,2016-01-12 11:16:30+00:00,195.4266175,165.2181395,154.3160447,165.1095583,,,,98.20372249,121.4468365,
982,2016-01-29 11:08:48+00:00,204.4648651,174.3880313,168.934109,178.2483591,147.6405865,124.7689212,97.85939955,95.78170531,,132.7182154
983,2016-02-21 11:14:48+00:00,,,,,114.7996914,,,,,
984,2016-02-22 11:10:36+00:00,,,,,126.5598526,106.2340645,,,93.1233247,106.2015078
985,2016-02-29 11:16:51+00:00,197.4896459,178.5713094,,168.9260715,145.1339265,,99.65323263,95.27848407,111.5120689,
986,2016-03-01 11:08:37+00:00,195.4375648,179.8887039,168.0240943,174.2327917,146.3939058,124.3514697,99.5498505,94.53376274,111.1124077,126.2955122
987,2016-03-08 11:14:47+00:00,187.8431841,171.3851567,166.8019785,170.2656797,144.9532912,123.116268,,96.24674951,106.5372392,124.9452701
988,2016-03-16 11:17:01+00:00,193.8553667,,154.7476731,168.5242777,,119.1302725,,,,
989,2016-03-24 11:14:39+00:00,200.8983652,181.3872051,166.688109,179.5715314,148.205077,125.7221951,103.3460513,99.18793342,109.6763231,127.9197788
990,2016-03-25 11:10:52+00:00,195.8654414,,168.2483494,,,124.4040735,104.9318968,,,128.5740123
991,2016-04-01 11:17:04+00:00,,172.8332025,,168.168832,142.7427467,,,92.45998105,105.4726085,124.6948354
992,2016-04-09 11:14:32+00:00,200.6751182,179.0422236,169.2273789,178.6969262,148.0630065,126.4618439,107.725641,99.91954236,,132.5888889
993,2016-04-10 11:10:57+00:00,,,,,,,,,,
994,2016-04-25 11:14:25+00:00,204.9279037,179.9197224,171.8845796,178.7166338,148.1829076,125.3364004,111.0300488,101.1205689,,155.6180286
995,2016-04-26 11:11:05+00:00,198.9946943,,171.9409803,173.7376353,,,101.7790042,98.79666869,,
996,2016-04-30 11:26:39+00:00,189.909816,169.3921525,162.1722727,167.4409955,135.8259662,117.8339153,96.19671587,92.23770228,102.7524707,130.9285463
997,2016-05-03 11:17:17+00:00,,,,,,,,,,
998,2016-05-19 11:17:19+00:00,185.4800036,,143.7787282,,119.6040816,114.9414981,80.89067423,,,108.1033151
999,2016-05-20 11:08:19+00:00,186.6802687,162.9022555,161.7001582,162.504008,141.4542658,125.3450988,98.7325564,98.16639386,98.1005663,124.939741
1000,2016-05-20 11:29:04+00:00,183.8882969,152.952827,149.5800037,154.9096505,123.3355556,117.9604103,89.06907368,85.18311132,83.67624618,107.3042742
1001,2016-05-27 11:14:33+00:00,190.0787862,166.2548809,162.5424387,164.680254,,,101.5101103,95.09675708,118.154654,
1002,2016-05-30 11:27:31+00:00,,,,,,,,,100.0077184,
1003,2016-06-05 11:08:24+00:00,194.1349526,171.394172,168.783061,171.4913505,146.6291177,127.3259054,101.6580022,99.48273383,112.5487378,
1004,2016-06-09 11:24:43+00:00,,,,169.936571,145.122051,125.6997467,104.7547331,96.65465139,125.7303523,145.8685444
1005,2016-06-12 11:14:36+00:00,,,,,145.6994997,126.104892,99.10228693,96.99716368,107.8471567,129.8041408
1006,2016-06-13 11:11:17+00:00,192.7121973,166.1162104,169.2160927,168.6724101,,,99.85682653,97.78922046,105.8648276,
1007,2016-06-19 11:24:23+00:00,184.6320074,166.0006218,159.411692,163.0646022,137.3238934,117.4549868,95.49946381,88.37083082,92.95512596,117.3042367
1008,2016-06-20 11:17:28+00:00,,,156.8339875,,,,,,,123.6137009
1009,2016-06-21 11:08:29+00:00,,,,158.4545785,140.4510585,118.6183974,,96.52917872,108.831472,135.6896589
1010,2016-06-29 11:11:18+00:00,,156.5643023,149.0206852,,140.7054752,105.2151663,,,81.02814287,105.3091639
1011,2016-06-29 11:27:37+00:00,171.7760454,152.6930348,149.7576634,153.6475785,131.1685803,107.473096,96.00933862,84.56097588,82.9233012,105.2774024
1012,2016-07-07 11:08:38+00:00,,188.6675706,175.5375485,175.6565578,148.0844425,128.9969068,,,,
1013,2016-07-09 11:24:03+00:00,208.8643816,186.196738,173.6716117,174.2185656,150.7525318,128.3367626,108.0847335,94.9687346,124.3091589,141.7354122
1014,2016-07-14 11:14:51+00:00,181.512929,171.698667,166.9089829,166.8737156,146.1281525,123.1602921,101.6324797,95.50123843,92.71777509,124.1131331
1015,2016-07-15 11:11:17+00:00,,147.9328062,151.4532093,,141.4423758,112.497656,,,81.20541511,103.5869145
1016,2016-07-22 11:17:30+00:00,,184.6914877,173.1011484,,149.2957415,130.5820484,,,111.6067729,130.2470398
1017,2016-07-23 11:08:43+00:00,208.1461871,201.6412623,182.5790315,183.8379876,155.0049022,135.4581367,119.2362434,99.73267175,,140.9373666
1018,2016-07-29 11:24:07+00:00,,,,,,,,73.04059604,85.18275217,101.6272306
1019,2016-07-30 11:14:55+00:00,160.914865,146.9552466,143.1935999,149.5837039,122.0205188,104.367944,,,83.78385457,
1020,2016-07-31 11:11:20+00:00,172.0886073,,148.5334663,158.4364156,,121.9400322,96.92819987,80.71097767,,
1021,2016-08-07 11:17:32+00:00,195.2018262,166.7330033,159.3682208,,139.562347,120.1240878,89.82121074,,97.74246075,120.2838783
1022,2016-08-08 11:08:45+00:00,190.5098245,162.4273474,156.5992085,159.8882527,140.2200691,120.5918734,96.88568166,83.25815305,106.9929978,128.1833315
1023,2016-08-08 11:29:20+00:00,191.9257944,162.8488895,157.5801237,164.0553641,139.9463614,123.0219561,97.3631747,86.32112641,102.8063219,126.5390284
1024,2016-08-18 11:25:54+00:00,181.2115712,160.7830104,153.754194,162.0444839,140.394506,124.254701,99.9387495,80.4681069,95.34264722,111.2437247
1025,2016-08-23 11:17:34+00:00,190.936899,,160.1129477,158.7126437,,120.4461607,99.66088312,,,
1026,2016-08-24 11:08:52+00:00,182.6138285,156.8225461,151.6924369,154.6742429,133.700227,115.3370457,,,96.50244437,
1027,2016-08-28 11:30:33+00:00,177.1182581,152.035038,145.8614978,150.8481364,130.4297212,112.3882159,89.34018583,67.64433371,80.38749071,97.22615332
1028,2016-08-31 11:15:05+00:00,177.4965263,155.0086251,149.2852852,158.8576758,143.1238046,122.9426599,,,85.48975258,103.2394366
1029,2016-09-01 11:11:25+00:00,,164.2587461,,165.1304658,145.4675255,117.9304079,,79.1470951,91.46751574,109.7344912
1030,2016-09-07 11:26:22+00:00,207.5089842,199.2943258,172.2067208,175.7676902,150.4080203,132.8055296,105.1530998,83.40403344,117.2593099,128.3296714
1031,2016-09-08 11:17:37+00:00,207.8493398,,182.1883348,183.4618376,,135.8539577,102.2004333,81.25350169,,
1032,2016-09-09 11:08:57+00:00,,182.9683774,168.3404878,169.2634855,146.2320743,127.6057031,98.96447007,,105.3921346,111.8300968
1033,2016-09-16 11:15:09+00:00,180.7059674,172.6364664,162.2634743,162.7203095,143.231991,125.3319884,,,90.95840381,120.2668841
1034,2016-09-17 11:11:27+00:00,,176.8791407,,170.5039464,146.1487664,,101.6539024,78.43393248,98.74415653,123.958715
1035,2016-09-17 11:24:20+00:00,186.4616102,177.9306742,167.7925343,171.1199801,145.9269683,128.6347466,100.6951821,79.63042065,95.08575126,116.0203571
1036,2016-09-24 11:17:39+00:00,,170.4214364,164.7184874,,143.5364745,124.5646757,,,87.10254331,115.1308968
1037,2016-09-25 11:08:58+00:00,177.3028379,171.6026333,163.6015658,162.1918106,144.239826,125.9076118,,,93.37752431,117.0236038
1038,2016-09-27 11:25:25+00:00,178.9653409,170.359669,160.9666922,164.1263995,139.5759885,123.3897511,95.75070912,71.11100572,87.71080358,107.7797402
1039,2016-10-02 11:15:10+00:00,205.6402219,183.2309456,170.5010054,171.1411052,,130.0526825,100.7393336,77.74770788,,127.0998089
1040,2016-10-03 11:11:29+00:00,205.69014,,176.5755989,164.5856644,,133.7176959,101.1120627,,,127.8881466
1041,2016-10-07 11:29:02+00:00,208.2632535,181.1989337,168.8414038,171.6805974,149.6669364,131.4797686,103.6842691,86.94210581,116.998454,121.6974682
1042,2016-10-10 11:17:40+00:00,186.2895883,175.5362898,,166.8421968,,,98.79310834,,,
1043,2016-10-17 11:23:54+00:00,,,,161.3330974,,,,,,
1044,2016-10-19 11:11:28+00:00,198.9181232,167.0466172,,170.4910598,144.0278918,,101.4850095,,106.6071591,125.491571
1045,2016-10-26 11:17:36+00:00,,139.3409931,,132.5156795,117.2011389,,,62.16037607,71.66509248,
1046,2016-11-03 11:15:15+00:00,,,,162.9878883,148.4457044,122.3016496,101.9205238,92.9777914,108.8171968,116.3587481
1047,2016-11-06 11:23:07+00:00,208.4482917,184.1446144,175.2794803,177.8694183,164.4356456,137.4602929,114.8646207,96.3401215,121.6204208,132.545198
1048,2016-11-11 11:17:29+00:00,,,,,,,,,,
1049,2016-11-16 11:23:35+00:00,202.2702505,175.8479321,163.7888592,167.5002212,153.5600853,126.0717632,106.239778,96.92416534,113.1296196,124.0214664
1050,2016-11-19 11:15:15+00:00,210.8747308,189.5348378,176.3285988,182.7109445,165.6970443,134.2339028,116.3776968,105.5527525,109.3393715,122.746567
1051,2016-11-26 11:26:49+00:00,158.4719142,135.7036471,129.0302057,130.8813958,109.2264754,90.83364541,67.61529812,56.66898452,68.07311517,90.35583961
1052,2016-11-27 11:17:26+00:00,,149.1268709,,147.6096584,121.8810584,,,62.07431295,74.90435984,
1053,2016-11-28 11:09:04+00:00,,,,,,116.5583192,74.43800694,,,105.1155138
1054,2016-12-06 11:11:13+00:00,185.5909753,,152.7044729,146.3154688,,123.3717584,100.1685603,,,
1055,2016-12-06 11:27:47+00:00,199.1415539,162.3337734,157.280608,152.0624778,139.973558,129.3520015,109.1652128,96.76444492,108.3959036,128.0785766
1056,2016-12-13 11:17:22+00:00,,,130.9175854,130.2117944,,92.67978799,71.54880131,49.52033302,,
1057,2016-12-21 11:15:09+00:00,188.0321555,166.5013384,150.0883533,154.4949046,145.5915298,123.6996285,97.44198206,80.03754587,101.6072606,103.7946131
1058,2016-12-26 11:29:57+00:00,170.7796666,146.5487812,136.9609228,135.7701566,127.3843876,106.2836196,80.26772277,62.3487614,80.94594665,93.67594516
1059,2016-12-30 11:08:58+00:00,193.1843797,161.3433776,157.0222056,152.5273572,144.0297609,121.4963749,96.56365326,83.46650503,108.4276825,110.3847101
1060,2017-01-05 11:27:37+00:00,194.1264312,164.9977866,160.5864361,159.5738693,145.8335363,,,,,
1061,2017-01-06 11:15:06+00:00,177.9508059,155.1774473,147.2545934,148.8469233,132.5126788,118.3594778,90.1582993,76.56373743,84.2713754,100.1741586
1062,2017-01-07 11:10:58+00:00,156.1459266,136.7800678,128.9110668,,113.815971,91.53039661,63.39850663,,75.8808107,92.54494131
1063,2017-01-14 11:17:04+00:00,210.7523628,183.4733775,,176.8010539,169.4846279,,113.8829504,95.41416525,,
1064,2017-01-15 11:08:53+00:00,222.153622,187.3019255,191.4284283,189.406615,170.0353353,134.4498419,116.1986308,96.18210887,,142.0388984
1065,2017-01-15 11:24:12+00:00,217.240366,188.3777435,192.0355258,188.137332,168.2905204,137.4870762,114.5852574,96.51329099,127.0521368,139.1982678
1066,2017-01-23 11:10:46+00:00,188.6720686,153.8534851,,149.7696708,140.21032,,,77.96010075,84.35281482,
1067,2017-01-25 11:23:33+00:00,,,,,,116.7521988,96.04247339,76.29771801,83.69635712,89.09172721
1068,2017-01-30 11:16:55+00:00,201.5096387,,164.161422,175.3748474,,123.6897768,102.8148246,,,
1069,2017-02-04 11:22:41+00:00,,,,,,,79.87891451,84.52392832,84.46955871,97.2250731
1070,2017-02-16 11:08:40+00:00,,,,,,,,,,
1071,2017-02-23 11:14:48+00:00,,,,,,,,,,
1072,2017-02-24 11:10:46+00:00,,144.649526,,146.6375897,121.6921528,,,,76.44857603,96.88630021
1073,2017-02-24 11:24:40+00:00,169.63113,154.1932988,149.3159865,145.3338691,125.1329501,111.0659501,92.90331671,67.41036978,76.4763904,96.00230619
1074,2017-03-11 11:14:40+00:00,177.0543071,163.8259352,155.7283864,153.0942064,135.6768345,116.7830441,89.16325644,,85.99558242,
1075,2017-03-12 11:10:53+00:00,,169.9636164,162.1975822,,146.8950494,124.5624272,,,104.9733255,110.635094
1076,2017-03-19 11:17:06+00:00,187.8265148,,162.0163493,151.7910384,,121.3364026,98.49561356,,,
1077,2017-03-20 11:08:24+00:00,,,,165.2009746,147.8787727,126.5976124,102.711186,78.29981236,104.7845004,111.9452484
1078,2017-03-28 11:10:58+00:00,,171.4788268,178.6653257,,155.1982173,130.4020871,,,107.9222653,124.620729
1079,2017-04-04 11:17:10+00:00,180.9451821,,153.6979756,166.3381674,,113.9172441,,79.88169386,,
1080,2017-04-05 11:08:16+00:00,171.8523916,148.6267012,151.3021944,148.3766911,131.5522867,117.3854055,,,87.14561386,101.7106105
1081,2017-04-05 11:21:11+00:00,171.2241805,150.8647353,152.3806131,149.6299869,130.4769956,107.8864841,89.57607853,69.40793569,84.5460867,97.08705911
1082,2017-04-12 11:14:24+00:00,,164.4886111,162.475609,157.0155526,149.7719189,124.4925866,103.6478838,82.88114787,107.7730123,108.3356638
1083,2017-04-13 11:11:04+00:00,202.5179204,173.0893058,,178.9402162,158.23183,,115.6573767,92.66265668,112.6310709,
1084,2017-04-15 11:25:15+00:00,211.1510247,195.7863752,195.1561962,190.2932984,168.5220986,143.9605269,118.290492,102.6048508,121.3457462,115.0091629
1085,2017-04-20 11:17:18+00:00,,,,159.4729039,140.6505153,120.8072245,,,,
1086,2017-04-28 11:14:13+00:00,193.2443935,174.5519306,,,,,,,112.1124553,99.17590663
1087,2017-05-06 11:17:22+00:00,164.8868766,,140.2451402,,118.0317079,94.10468878,69.70307762,,,72.30176646
1088,2017-05-07 11:08:04+00:00,176.723806,149.1271347,146.7948464,144.4709145,141.3156658,117.9662095,85.69529521,67.15632677,86.89696121,91.93342215
1089,2017-05-14 11:14:20+00:00,196.803176,177.7776959,,,,,,,,
1090,2017-05-23 11:08:15+00:00,169.5471965,146.0821573,145.2521634,141.6514599,129.0136613,104.0150355,77.37103074,,82.40463606,89.34504387
1091,2017-05-25 11:24:34+00:00,157.0501787,135.9945874,131.1809669,131.9987801,118.6104798,92.06120225,68.21288735,50.11522225,68.97739322,63.31505626
1092,2017-05-30 11:14:30+00:00,,180.2258109,172.1563538,172.0758189,148.0555592,,,,94.39363127,
1093,2017-05-31 11:11:17+00:00,,179.9690911,174.7360416,,154.7378514,125.7682583,,,100.7719777,98.31405481
1094,2017-06-04 11:27:55+00:00,174.7486995,147.080326,143.3870232,146.0346404,140.961317,113.8584956,82.55469036,,,77.51637314
1095,2017-06-07 11:17:30+00:00,,,,,,120.5722607,89.46795565,,,
1096,2017-06-15 11:14:37+00:00,,,,,,,,,90.00498657,
