,dates,ATMC_1,ATMC_2,ATMC_3,ATMC_4,ATMC_5,ATMC_6,ATMC_7,ATMC_8,ATMC_9,ATMC_10
205,2001-05-18 10:54:41+00:00,125.848103093396,138.927443338958,,124.739467333774,91.3923068712533,106.790847476235,116.643229017206,131.123008665552,129.839975783944,122.684585284386
206,2001-05-26 11:04:19+00:00,,158.352892163372,,140.485205084345,114.058996197708,,131.567315873574,144.103515195002,136.193886611707,129.121836273573
207,2001-06-03 10:54:52+00:00,,,,,,,,139.12891421451,133.245542780783,120.025439815964
208,2001-06-11 11:04:08+00:00,145.451676917339,152.419392788211,,135.407006211553,106.597239156164,115.189175669476,124.522309476232,146.527242420764,140.685430419403,123.134272185966
209,2001-06-27 11:03:50+00:00,,,,,,,,,,
210,2001-07-13 11:03:52+00:00,,157.34134997086,,138.546446883393,107.598295213426,,126.053551482914,145.619224991889,135.129099019235,135.403242019898
211,2001-07-29 11:03:42+00:00,,,,,,,,138.52081841787,131.442041192966,120.742703672551
212,2001-08-06 10:54:50+00:00,,157.98716069671,,,112.080238769678,,,162.292559128726,144.416583860215,136.341806491154
213,2001-08-14 11:03:21+00:00,,,,,,114.95891846136,126.092938384021,148.184129743201,134.525414641508,127.088981814781
214,2001-08-22 10:54:46+00:00,,159.300500805191,,143.0313608659,112.068498898146,,,160.218613953935,141.688284844975,133.748160151075
215,2001-09-07 10:54:41+00:00,,164.324806693161,,,114.231342476039,,,157.275978129057,149.158250268243,142.389622606286
216,2001-09-15 11:03:02+00:00,130.924542359675,153.577216660051,,133.920543194109,93.0922314044187,107.708201461868,123.076977410123,142.512761456395,128.430802967951,122.240825214068
217,2001-09-23 10:54:34+00:00,146.891572495547,158.455107047233,,134.461941634062,100.393054087222,113.662249295252,117.521881251209,143.094629896499,130.907094155657,127.266669523485
218,2001-10-01 11:02:50+00:00,,,,,,,53.4051466909658,123.707866209416,49.9158941863483,
219,2001-11-10 10:54:08+00:00,142.047734131574,150.063931317075,,129.199530964951,102.264478957634,114.481160949813,120.690567016642,155.735437170205,128.531187143745,135.390168963659
220,2001-12-28 10:53:46+00:00,134.319408357404,138.527995748168,,119.868865107139,85.8420298773488,96.4671513153142,101.520644304618,138.163292958826,120.683280418173,115.697536471169
221,2002-02-14 10:53:04+00:00,152.992259786742,165.939555675291,,142.216642965095,106.291953395706,116.38423653354,117.989461486047,156.082992885264,137.705931118678,135.648118768122
222,2002-02-22 11:03:23+00:00,138.705840763995,162.328007526413,,136.87495144302,101.237533516376,112.933345087376,117.759644200392,146.071656428938,137.486919746241,133.926653054724
223,2002-03-02 10:52:46+00:00,,,,,,,,,,
224,2002-04-11 11:03:20+00:00,142.283572323534,156.422606933441,,131.396204618746,99.3510908870507,114.332204897594,109.734003293563,144.891340389511,135.982485856208,131.101552057722
225,2002-04-27 11:03:19+00:00,148.439714706712,169.360206240844,,,108.974298023753,,123.856455734023,163.898661424846,142.142597265528,145.461628236096
226,2002-05-21 10:51:18+00:00,,153.72362188263,,118.091477580875,92.6345633218519,100.748393612494,103.339793590894,142.091723996269,120.311245712798,117.07763190054
227,2002-05-29 11:03:07+00:00,143.439642308207,177.186995063754,,134.104598593177,110.992367426341,,126.019266730168,163.593332740536,141.053738582154,148.212190034079
228,2002-06-22 10:50:33+00:00,,,,132.733385626482,106.570242778151,116.386067581358,,155.288322993596,134.634850503958,142.648395994783
229,2002-06-30 11:02:57+00:00,,169.227221273539,,,,,118.080431989774,160.94138057817,145.052344008622,144.182090346827
230,2002-07-16 11:02:51+00:00,142.61862973739,173.595735769564,,,102.858045698391,,123.356274844789,163.987227781388,142.801845450465,145.151872060086
231,2002-08-01 11:02:44+00:00,136.47559762591,165.552360560461,,136.556731134337,102.562314650266,,124.053617824302,162.769654989171,143.458903365985,141.109031037703
232,2002-08-17 11:02:40+00:00,,,,,,,,,,
233,2002-09-18 11:02:16+00:00,103.943192759053,133.930052072782,145.837347255478,102.112716115594,68.2271547496261,78.5891390175895,81.8212355722652,119.15374798944,103.94910052223,99.5985264068877
234,2002-10-04 11:02:13+00:00,135.081355612002,152.334637927316,,116.697840752635,84.5765274612702,95.6723373283662,96.7347805563205,139.183899091406,121.313966830768,117.443928003773
235,2002-10-20 11:02:17+00:00,118.117625514901,138.181471394373,150.42397431553,103.0503133528,,,80.7548083356466,122.642223907503,105.91818912634,108.730209049055
236,2002-11-05 11:02:23+00:00,139.285628190212,167.299415143164,,136.063204814862,,,122.47531281669,146.761560440503,135.877406914471,137.389258110069
237,2002-11-21 11:02:38+00:00,,140.398947158716,,119.001575621984,,,,,,
238,2002-12-07 11:02:46+00:00,155.104543522642,170.761203735076,,141.53378148664,110.440322045712,,,171.069491756387,143.400981996719,151.722553700784
239,2003-01-24 11:03:00+00:00,136.382518955833,161.762591750909,,143.137298545829,99.6584224016366,118.681394805607,,156.947229269021,149.17973838822,137.388837196487
240,2003-02-09 11:03:10+00:00,133.044105550379,162.758499930871,,135.439113007856,98.644231420379,,130.109190026795,155.74172068508,147.837399303785,131.263534538292
241,2003-03-13 11:03:15+00:00,,,,,,,,,103.506912075417,99.3606221939116
242,2003-04-30 11:03:17+00:00,134.226374084922,151.616252818566,,126.08810959441,83.218934005106,102.079065594076,111.712911991148,140.676017557136,129.670246572943,118.783431338298
243,2003-06-25 10:50:33+00:00,,,,131.051252711277,93.6301185632924,,,152.059340130901,148.912608245178,129.665271280116
244,2003-07-11 10:50:51+00:00,,,,,,,,,,124.61512795522
245,2003-08-04 11:02:54+00:00,135.679354724734,159.411900506698,,115.917124939604,98.9625409987899,,,158.305926470262,151.983556118574,
246,2003-08-12 10:51:25+00:00,,,,,,,,159.195471604606,156.778169352214,130.34131423889
247,2003-09-13 10:52:00+00:00,,,,,109.209032898159,,,166.080612967395,156.590993399261,142.255674854102
248,2003-10-23 11:02:51+00:00,132.538503695017,163.262869775086,,,86.7363049836802,115.594287117685,123.344106105472,146.638634916543,144.146701273155,121.774578254117
249,2003-12-10 11:03:15+00:00,143.539033630682,165.962310305574,,,93.0595062058312,114.010137659044,,152.893355394604,145.041172865653,133.595458279941
250,2004-01-19 10:53:18+00:00,146.746004516518,161.44848513386,,126.83045515643,96.2504275873923,107.035493059361,121.706446795127,156.183983002562,141.559880855659,132.837943966005
251,2004-02-12 11:03:38+00:00,146.279300337089,165.243840309264,,117.253838168145,98.6669930282272,113.070108389399,,152.784438608148,144.618880014046,
252,2004-03-15 11:03:46+00:00,139.591431485889,169.271953498347,,133.638875894923,,111.480649487607,122.441458097172,147.739140677072,137.197061894653,127.412199840158
253,2004-04-08 10:54:00+00:00,,,,,107.598506608073,,,171.62361428276,163.199359043918,153.626317177719
254,2004-04-24 10:54:28+00:00,151.906223353204,,,,110.529525702503,,,159.042420559104,156.889587991285,144.485439733818
255,2004-05-26 10:55:22+00:00,,,,,108.810000666627,,,159.585732045124,156.270923877139,144.287411600115
256,2004-06-11 10:55:50+00:00,,,,,,,,,146.53884223614,129.695986838061
257,2004-07-13 10:56:47+00:00,,,,134.67036136925,111.920265104741,,,161.598972421645,154.096261554591,146.382831572416
258,2004-07-21 11:03:27+00:00,,,,,,,,,,
259,2004-07-29 10:57:09+00:00,,,,,,,,159.164163409722,148.301248226939,133.457796235687
260,2004-08-06 11:03:19+00:00,,,,,110.826091059919,,,167.01135410024,159.94643068011,150.100156704478
261,2004-08-14 10:57:30+00:00,,,,140.581626028753,106.902432124,,,167.640965373852,154.000663916015,140.996023233715
262,2004-08-30 10:57:56+00:00,,,,,112.244138138649,,,167.594008229885,154.285767734323,146.828651753334
263,2004-09-23 11:03:07+00:00,,,,,,,,153.804462757226,146.31209722427,137.592432532517
264,2004-10-01 10:58:42+00:00,156.659293974119,,,141.472827921102,114.802295352031,,,167.761704011488,155.070739283617,149.48403327698
265,2004-11-10 11:03:27+00:00,,161.794799041393,,,93.1160191903691,,,150.85541643092,137.083503329864,131.217281782351
266,2004-11-18 10:59:36+00:00,146.845976694021,165.323379658817,,128.263950998039,105.195556217312,,122.520383918275,161.682591059192,135.699881497224,131.178829666512
267,2004-12-04 11:00:00+00:00,140.458933853006,162.745621442169,,120.914406916623,99.3808757272767,114.075612662311,,145.04776736592,136.512925616629,136.99221521761
268,2004-12-20 11:00:18+00:00,142.347522667734,160.817911982982,,116.897976168332,86.1587446526916,106.007643603668,107.019639210649,138.037557615973,133.425745335656,124.466415404221
269,2005-01-05 11:00:30+00:00,140.071104559594,162.975823790677,,116.161168842098,110.859470932927,,,155.374112304126,139.31361662866,129.611800547659
270,2005-01-21 11:00:42+00:00,148.228986971158,168.463974237755,,128.716840843679,107.424160013237,,,152.570415765801,140.722947732696,136.006511740582
271,2005-02-06 11:00:54+00:00,142.702041422298,170.421455513627,159.214040105094,121.267215599015,112.71001703678,,115.250708489292,,,
272,2005-02-14 11:04:07+00:00,156.647940955068,,,136.779075011068,122.056058745882,,,166.238479187205,,148.938170410972
273,2005-03-02 11:04:12+00:00,161.237331927947,169.102277708536,,132.722416699401,113.089933482247,,130.574256211719,164.501656533997,143.749124315106,143.863722626112
274,2005-03-26 11:01:34+00:00,,,,,,,85.1566412621986,,,
275,2005-05-05 11:04:07+00:00,,,,124.140762387811,91.3318469466928,,115.563323121363,144.223200610643,,126.773746764989
276,2005-05-13 11:01:47+00:00,145.343561307719,166.916793941705,,128.063752345874,96.6395590497752,116.197158353215,118.902274899513,147.287219828415,130.962999577413,129.179655019786
277,2005-06-06 11:04:02+00:00,,,,131.943765722572,92.4476934455237,,123.060780301823,149.630164212088,145.093657601395,136.883251839676
278,2005-06-14 11:02:03+00:00,,166.861028577517,,123.938333656522,101.416187106342,120.407583267709,,154.613430941011,134.330113941486,134.311300131888
279,2005-07-16 11:02:17+00:00,,,,,91.2594693273684,,,,134.203507118624,134.9669100459
280,2005-08-17 11:02:34+00:00,,,,,,,114.44902020837,146.341536156861,135.884945688881,130.795605653338
281,2005-08-25 11:03:46+00:00,,,,137.944698068317,,,130.96859873399,,144.434402463705,142.64836446174
282,2005-09-18 11:02:38+00:00,151.051496284181,,,140.718447489813,116.004300187231,,,159.604298653233,140.660952926087,143.369961063724
283,2005-10-28 11:03:49+00:00,114.0975884566,135.457034436274,,101.819701595983,73.3936849869653,90.4185982530146,88.0506618204239,121.902322592816,102.164684685806,
284,2005-11-05 11:02:40+00:00,146.06526464849,,,136.134482441942,103.655923957338,,,159.471187478104,136.86833261456,141.189964627787
285,2005-11-29 11:04:05+00:00,134.755274648673,144.416407493073,146.488196267465,119.971184856241,,,,,111.431832171514,
286,2005-12-15 11:04:08+00:00,145.674105107128,,,125.677122290356,103.682846251302,,120.04530625228,154.021280166834,131.465421516426,138.970117911108
287,2006-03-13 11:05:36+00:00,,,,136.461599840017,117.834485897628,,122.530589284617,159.807654822942,139.695744269437,144.296779051922
288,2006-04-30 11:06:25+00:00,,,,129.141141943015,99.1079414565147,122.09335056691,,163.164719796551,149.22027352405,142.563002763417
289,2006-05-24 11:04:35+00:00,,,,,,106.85730657365,112.722690297154,144.639826897512,129.345901518013,120.986982486432
290,2006-06-09 11:04:32+00:00,,,,,,99.7671980583905,,,,
291,2006-07-03 11:07:23+00:00,,,,,,,,,140.289159111178,132.261716605109
292,2006-07-19 11:07:37+00:00,,,,,,111.924472655203,111.390978572659,143.240044494375,142.597518045971,130.39343705886
293,2006-08-04 11:07:49+00:00,,,,,,,,152.275285903787,146.592096474172,136.019245347197
294,2006-08-20 11:08:00+00:00,,,,126.393176459411,92.6813458622651,,118.393509720252,155.892108605732,142.652815318082,138.612225408183
295,2006-09-05 11:08:11+00:00,146.040518193756,166.791540086549,,117.300413436584,80.1948243841463,111.974072583065,108.065629876413,140.86115719757,136.309177568919,121.571485145353
296,2006-10-23 11:08:45+00:00,113.65330619306,144.018712038835,150.89189989757,106.602896105941,74.4185393025457,93.6604854180785,99.5672158357471,125.860371493119,126.955792213708,113.293921952507
297,2006-12-10 11:09:09+00:00,147.682137220434,162.340182971828,,122.737267953843,102.485801843885,,,160.604051813677,145.09982058558,143.565322420696
298,2007-01-27 11:09:27+00:00,145.328361692223,172.937342830688,,117.679219694681,97.102822322288,119.117251948394,,153.315870514873,141.361548645026,139.679080662331
299,2007-03-08 11:05:01+00:00,159.029871682776,161.530816713635,,127.541579870601,100.563940177896,,,151.118743361876,142.367817060373,142.778642706183
300,2007-03-16 11:09:28+00:00,142.752971892042,164.292401447817,,126.027879287146,92.0385937624217,119.832924928703,,147.55566639886,146.0380538322,141.149306849001
301,2007-03-24 11:05:03+00:00,,178.939427192857,,129.959691485096,,,,,150.569541078653,153.527417488639
302,2007-04-17 11:09:17+00:00,,,,119.870019340221,100.523553146339,,124.762562740642,153.436309519518,140.192307169534,134.988709506183
303,2007-05-19 11:08:58+00:00,157.093739717143,171.944044012358,,133.988975827161,102.76403319178,122.245601276989,,163.658980519706,145.585077233731,149.696779717472
304,2007-06-20 11:08:29+00:00,,,,,,,,,,
305,2007-07-06 11:08:16+00:00,,,,134.550030511755,107.395680349731,,,159.733162813394,150.005471582651,146.065221581322
306,2007-07-22 11:08:07+00:00,,,,131.576821287019,101.866308058623,,,160.666905239701,148.159554146013,145.980203104725
307,2007-07-30 11:04:39+00:00,,,,,91.9558580321375,118.899827102145,,,141.904216456851,148.567879955261
308,2007-08-07 11:07:57+00:00,,,,,,,,152.189701834021,142.900664793399,134.921274074234
309,2007-08-23 11:07:47+00:00,,,,,,,,157.906186243299,138.18482281896,148.330624103973
310,2007-08-31 11:04:26+00:00,,176.265177046367,,,113.254502502551,,,169.956643921212,157.449133513529,161.842601708165
311,2007-09-24 11:07:32+00:00,,,,125.122352717805,100.217571115847,,,155.233879865929,144.164430484583,144.195621450161
312,2007-11-03 11:04:31+00:00,,,,,,119.071603618209,,149.992377068714,141.887482675088,143.529802738987
313,2008-01-22 11:04:51+00:00,137.519728043378,165.915931700885,,,103.302329067519,121.120846968676,,152.001962903025,139.87184873535,139.566287426816
314,2008-02-07 11:04:49+00:00,149.361387391751,168.393168621936,,119.558445893379,104.390564713657,,135.664254360006,155.220237053237,145.134066839023,137.796723043775
315,2008-03-02 11:04:48+00:00,,,,,,,,,,
316,2008-04-11 11:04:39+00:00,145.582070800939,153.375015683804,159.757236276696,,,,,,,
317,2008-04-19 11:03:43+00:00,127.356054046243,127.306264952825,,,,,,,,
318,2008-06-22 11:02:00+00:00,147.834923450531,162.936749860902,,114.904525873683,114.855638502342,,,165.563275312287,139.311647448815,143.237570508542
319,2008-06-30 11:04:05+00:00,,,,,100.653623412438,,122.601434433331,151.616232921053,,132.917820560481
320,2008-07-08 11:01:33+00:00,156.072698685673,161.934259192631,,115.36786614964,107.666493523717,,,172.197154218498,145.590098550863,154.643594526045
321,2008-07-24 11:01:05+00:00,149.282112349042,163.726436098838,,116.575693819701,,,,164.062982360578,149.130315386014,150.392821749226
322,2008-08-09 11:00:36+00:00,,158.720585280933,,115.998298051171,100.770458488067,,,167.856130586145,144.278548818649,150.867869329029
323,2008-08-17 11:03:39+00:00,,,,,,,,,,
324,2008-08-25 11:00:10+00:00,147.486535862736,159.956916470246,,115.180423614313,109.45555857462,,,161.534025080728,147.423170490378,148.773088621842
325,2008-09-10 10:59:43+00:00,130.257403389873,156.058389164199,160.113397923619,106.148514328207,,,,146.605510272421,131.470796658289,125.679181517092
326,2008-09-26 10:59:14+00:00,,,,112.102106746794,97.2544149321019,122.086484534265,122.403217863963,153.52857677246,143.075032974388,145.949187633184
327,2008-10-04 11:03:13+00:00,160.154975507949,,,120.581677812885,109.370522541483,,,167.544202620023,145.380066043588,155.942311647575
328,2008-10-20 11:03:16+00:00,145.315530718416,165.537705006711,,118.940065205259,102.762806904655,,,151.815872994251,146.965469703503,140.05731676781
329,2009-01-08 11:04:10+00:00,132.346430631913,151.565107508251,,104.991183892348,92.0591390145675,105.515665912871,111.9977672389,141.207395658389,129.924715059538,119.69835868685
330,2009-02-25 11:04:31+00:00,135.105637223832,162.132657059927,,118.252937597103,100.448893711036,122.339264681112,125.828687302205,156.253156633523,145.704434493581,126.388156531866
331,2009-03-13 11:04:39+00:00,157.521317737279,163.680990028858,,121.362422177388,,,,168.719609939872,151.539865659859,146.855205021119
332,2009-03-29 11:04:46+00:00,152.643420966939,170.71082343799,,121.008992723429,105.562942360306,,,161.378970380122,150.636146137593,
333,2009-04-22 11:01:50+00:00,147.01734178868,169.820633562865,,118.646711421353,98.21864699425,111.761683504335,,150.041657693963,138.689689287572,131.39509264575
334,2009-06-01 11:04:57+00:00,,,,,,,,,,
335,2009-06-17 11:04:56+00:00,,142.218481216945,158.050482761308,114.756877265056,,,,,,
336,2009-06-25 11:03:01+00:00,,,,,,,,,,
337,2009-07-03 11:04:53+00:00,,,,,,,,,,
338,2009-07-11 11:03:17+00:00,157.327071857079,166.1634313614,,133.702949740765,109.705204132712,,,167.527684135298,153.681336645969,143.461289043287
339,2009-08-12 11:03:46+00:00,148.929563412754,169.053925859244,,136.490138184723,102.612244445744,,,160.977930492347,152.096257926369,145.909800693313
340,2009-08-20 11:04:41+00:00,139.828018957833,,,,,,132.031255226145,156.740381143653,,138.825392130484
341,2009-08-28 11:04:02+00:00,143.849000450239,159.547374187591,,120.214525417929,,,,149.477119147829,141.774479377212,136.385113694933
342,2009-09-05 11:04:41+00:00,,,,,,,,149.889549871892,149.846859394305,144.96233691098
343,2009-09-21 11:04:39+00:00,,172.37312523551,,,105.212064828151,,,,150.39447524336,154.190416816793
344,2009-09-29 11:04:27+00:00,,,,,,,,,,
345,2009-10-15 11:04:37+00:00,,,,115.77426156884,84.7584399124365,105.17013382501,114.638577620938,140.513191802042,128.758487261445,128.70502855535
346,2009-11-24 11:05:14+00:00,,164.501036943436,,129.072607557006,94.771682229122,117.606836780631,126.828036522382,147.489664784854,146.500630453364,132.140106872018
347,2009-12-10 11:05:25+00:00,127.205030777122,146.006752165558,158.147965468924,110.534385420047,,92.7414170177025,103.878918194126,,117.657341844977,112.396903620214
348,2009-12-26 11:05:42+00:00,,,,85.2669385264368,71.0378152131613,83.2679346753691,89.3185863773198,118.176263195914,104.202310467291,101.219326910725
349,2010-01-27 11:06:12+00:00,131.859041874976,,159.039044250815,119.204335631217,92.7644641387213,,121.97529035906,149.14905020037,,117.754273828883
350,2010-02-20 11:05:26+00:00,124.76822119369,138.899957010374,160.909537152496,114.654331955221,83.4050052790297,89.7426510201641,110.9492353675,139.841803230996,117.831531252493,125.272724761848
351,2010-04-01 11:06:43+00:00,,,,131.224846813647,103.065160030475,,125.375460663607,155.740031499347,,142.433196865224
352,2010-04-25 11:05:21+00:00,114.204386839595,147.292435167663,153.358396138574,130.854549595235,84.90426823556,113.850024602227,112.612143374926,142.333657682491,125.708006745428,119.285071660186
353,2010-05-03 11:06:41+00:00,113.905763355916,163.47907164497,,,93.8508022724534,113.869573778603,130.562554207294,144.9474402282,140.964546389914,152.081502046312
354,2010-05-11 11:05:19+00:00,106.756929153485,140.728937684603,156.420587453541,120.44530947695,75.4420103854147,102.560037238192,110.568025088091,130.955982924878,116.300611251823,128.311788294072
355,2010-05-19 11:06:37+00:00,133.87632346306,,,133.353907771649,105.804597711581,,126.678461045854,155.334182509947,142.631634745923,146.966492471766
356,2010-06-20 11:06:40+00:00,,,,,,,,,124.877872640769,141.145651291824
357,2010-06-28 11:05:05+00:00,,,,,,,,150.147829721653,137.425049937827,149.888757908214
358,2010-07-06 11:06:43+00:00,121.410137692942,156.219980637357,,123.256051463112,93.5338820595326,113.429518241874,,146.160099190421,139.999426769425,
359,2010-10-02 11:04:35+00:00,124.47869723636,157.307104495153,,127.631573536275,94.9212545476136,106.165456266849,121.687891418244,139.690055122454,133.850477304668,139.178043414042
360,2010-10-18 11:04:26+00:00,131.484550272269,166.562967045473,,129.795260440237,95.4043106420015,115.114950323137,118.271910131532,145.181714108486,138.550358055278,139.477579165378
361,2010-10-26 11:07:00+00:00,138.641184623505,,,136.026203743988,108.159869663162,,131.541873838012,156.51093709997,146.551276831881,151.232003229125
362,2010-11-11 11:07:11+00:00,134.739932008268,170.321704787801,,134.610594205183,104.281116095629,119.217256016337,,146.802004799206,144.954229355708,
363,2011-03-19 11:08:04+00:00,156.164515005136,178.844929513579,,137.711307505335,,119.137010509359,120.885185900487,162.214995562985,141.780801439833,138.481155984389
364,2011-04-04 11:08:08+00:00,159.549243120703,178.044707666307,,135.688079763223,,118.363254555822,119.353821067473,,135.277611720825,134.197706269295
365,2011-04-12 11:04:17+00:00,,,,138.003876137193,97.8049453402758,119.436372166683,115.512675430099,159.70473240541,143.53674111705,136.558456230862
366,2011-04-28 11:04:09+00:00,,170.302557438352,,132.861756601045,97.1770232716069,116.692433366869,112.105408001234,163.007146317118,135.253831914078,134.380653011457
367,2011-06-15 11:03:50+00:00,,174.88333584809,,137.89771708767,97.6057022248956,112.607936757216,123.687325223832,161.689226762267,134.764307913943,146.097657261148
368,2011-07-25 11:08:00+00:00,,,,134.311366666355,101.811373317581,,123.62269562601,164.986750800764,142.774898449657,136.213357102267
369,2011-08-10 11:07:55+00:00,,,,,,,119.255529920769,162.595798455767,120.493797407508,132.380672801125
370,2011-08-18 11:03:20+00:00,,,,,100.289065956734,,,,,
371,2011-09-03 11:03:10+00:00,,,,137.67432149667,103.739480701314,120.793693373153,,171.533435725388,134.069581826705,147.371186596274
372,2011-09-19 11:02:57+00:00,,,,143.386421448362,110.965148690633,,,177.243166423795,139.283910572808,152.183145961622
373,2011-10-05 11:02:36+00:00,,,,129.966039351859,93.0500548657329,117.262439464028,110.789318056503,155.970559040874,133.974710094965,142.826408051191
374,2011-10-13 11:07:45+00:00,,176.602560186893,,,,118.880886592419,123.310521274041,170.989917596112,138.744724216559,148.953962113128
375,2011-10-29 11:07:52+00:00,,,,141.249235103257,107.628523030593,,,180.783847666672,141.741636791982,
376,2011-11-06 11:02:13+00:00,130.833938693874,156.970310211481,158.436622131753,123.199031012221,82.2653194472562,95.9056903567567,101.310090799013,145.704227192659,113.380041885023,123.189959616553
377,2012-02-02 11:08:35+00:00,158.042199098654,171.261779735309,,,90.3348676080804,107.604340891477,114.098313634981,156.496493776057,126.233418405985,147.545716685145
378,2012-02-18 11:08:39+00:00,,168.793785220991,,116.187889890576,,107.003117942352,108.500266319041,,131.068867841775,136.589938495566
379,2012-03-05 11:08:37+00:00,,168.013465535316,,121.397802028793,,103.319051128599,113.744332227162,,113.583710439247,131.864674494622
380,2012-03-21 11:08:38+00:00,,176.783284300231,,133.958098618603,,,123.928825691975,169.531656374401,143.32658663503,155.267754736645
381,2012-04-06 11:08:35+00:00,,165.028301126449,,122.845216042461,96.2846594073001,107.587466688356,113.218445409819,159.855048639055,128.346466465451,135.104078601624
382,2012-07-11 11:09:15+00:00,,,,,,,,167.287214401883,,
383,2012-09-13 11:09:56+00:00,142.406651103,163.148344124279,,,83.3446208345902,108.482003146542,112.606332405358,149.759370663182,132.05364098983,141.192832192594
384,2012-09-29 11:10:06+00:00,157.333055042637,174.781320446615,,128.69051771099,100.564908875799,114.98332963044,,160.487631811822,142.971925869088,
385,2012-10-15 11:10:15+00:00,156.402344439785,174.683759197539,,130.834311839638,97.2456630556815,,122.912112900113,160.094714943834,145.165339360242,
386,2012-12-02 11:10:29+00:00,,,,141.397471049379,109.524712826008,,132.006233538839,173.812589468521,152.992188952827,153.244099611837
387,2013-01-03 11:10:41+00:00,,182.607942840083,,138.823578347951,109.623917411769,,,167.503493937047,157.709663265047,
388,2013-04-17 11:16:19+00:00,135.674318808051,162.210877222778,,118.242996653077,95.3939421621399,123.181576752543,129.304364072699,158.576021019486,143.360522257373,141.430181412376
389,2013-04-25 11:10:25+00:00,,,161.774943305672,113.25875462521,92.9049886328535,,122.343965341447,157.769932833255,,126.258094471459
390,2013-05-11 11:10:23+00:00,138.803636544303,173.293188602097,,,98.5228851357247,122.522259359937,,157.261848605087,146.837329504525,139.17615830348
391,2013-06-04 11:16:33+00:00,,,,,,,,,,
392,2013-06-12 11:10:11+00:00,,,,,,,,167.003937885863,152.590533307883,
393,2013-06-20 11:16:26+00:00,,,,119.445804042943,90.4841026993128,116.701438143827,121.448602103644,152.467798214892,140.895477360265,131.433761257755
394,2013-06-28 11:10:04+00:00,146.492568204781,,,120.225421043952,103.733787890532,,,171.246666407488,,151.277042298158
395,2013-07-06 11:16:30+00:00,140.657041983759,159.790233567378,,113.818865930167,98.3702165582279,,,161.197203181641,142.426582632931,142.317691318491
396,2013-07-22 11:16:28+00:00,137.315711352112,,,,,,,,142.814695084309,142.457322090045
397,2013-07-30 11:09:46+00:00,148.4328546395,161.75890911851,,117.98866598046,,,,161.434619871911,143.941478931501,148.712170545641
398,2013-08-07 11:16:31+00:00,,163.698646385605,,121.876769431567,101.191844123058,,,162.873183279293,148.629003753525,149.170755646152
399,2013-08-23 11:16:33+00:00,158.759763364689,175.289490282825,,136.884331615782,105.969583670501,,,169.985983073899,156.753836165646,155.83781298641
400,2013-08-31 11:09:59+00:00,149.957399812438,153.512371667357,,116.106508865156,99.7177739460893,,132.252954510212,160.650325203844,146.552377473135,147.248824756356
401,2013-09-08 11:16:32+00:00,159.746282770746,,,133.073538004804,102.140493404502,,,169.997362388428,159.203291428264,156.405395640512
402,2013-09-16 11:10:10+00:00,,,,115.081606480421,89.8108336718076,,123.937303914319,151.073382525035,,138.667565883178
403,2013-09-24 11:16:24+00:00,149.512520214946,167.587347246968,,126.254286547468,99.0664855653937,,131.752497952938,160.763007404042,144.886713225903,150.760576289111
404,2013-10-10 11:16:24+00:00,145.625963900132,164.885205991101,,128.616462374267,103.084487584557,,,167.021815816269,153.667216973309,147.496659195051
405,2013-11-03 11:10:37+00:00,136.364308641805,,,,86.2955473653088,110.144526744412,122.470567123712,152.789572766903,146.731081346921,137.288758579773
406,2013-11-11 11:16:15+00:00,139.863349277493,163.445214232129,,121.248309338884,100.492173945609,,124.78791061466,160.391601805135,147.642958911271,142.063825532305
407,2013-11-19 11:10:41+00:00,,164.848941013874,,122.444915876121,,,134.805095824846,,,
408,2013-11-27 11:16:07+00:00,142.351443205511,166.34893304306,,122.958423335844,100.533193356984,,,159.604104532241,143.641486014942,142.865999530445
409,2013-12-13 11:16:04+00:00,110.123797481665,133.46825670344,137.658737661975,92.1762782306684,66.4895007830619,83.3332689595548,92.4848874762886,125.315390312835,115.20977377314,112.448694452322
410,2013-12-21 11:10:52+00:00,152.497278189831,165.218992569162,,121.910076366575,,,,161.280072347261,149.811975248212,154.487649896649
411,2013-12-29 11:15:56+00:00,127.539390784453,146.580345807604,153.313389733567,108.997466810454,76.3921058353228,94.4414308187348,103.645646520842,128.76311662223,121.308190382776,122.411360027103
412,2014-01-30 11:15:36+00:00,141.750561239099,158.815958795544,,115.444211508305,90.9757006609474,114.507159117675,120.041041716574,145.276069839906,136.965000699947,137.203409810864
413,2014-03-11 11:11:19+00:00,,162.50902889125,,114.087940364451,86.7447154165133,108.882956861928,123.905083015422,,135.819032574561,130.969459845325
414,2014-03-19 11:14:57+00:00,,173.122964799469,,125.978786091811,98.7921930806228,,,160.911526560315,147.58699869143,143.446697184829
415,2014-04-28 11:11:43+00:00,,,,116.954134091773,92.8331157081511,,118.965063716211,145.941582715765,,133.998792785542
416,2014-05-06 11:14:08+00:00,137.803175760108,163.182445486989,,114.884954139178,88.9971017311859,111.326542596899,126.962100028709,153.398962615483,143.486733265366,140.528932692201
417,2014-05-14 11:11:50+00:00,151.373048261721,164.243610672134,,,,113.855975880952,,162.275813004594,145.088165844599,143.915451052967
418,2014-05-22 11:14:00+00:00,131.716733021923,148.698505695888,151.722538260209,102.666074351256,68.166317793547,90.4751053924522,105.243045426437,139.606890135442,126.221548690981,122.271175300355
